DATE,OPEN_8002,CLOSE_8002,OPEN_8601,CLOSE_8601,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%),CORR_3M,COINT_3M,CORR_1Y,COINT_1Y
2019-12-16,833.2,829.0,551.1,557.0,1.488330341113106,1.49460864267543,0.032796108295491344,-0.19143434659249245,-0.42,0.9052721696277028,0.27250471852147073,0.8828966130913977,0.04440838856804725
2019-12-13,834.9,837.7,556.8,551.3,1.5194993651369493,1.494817064329051,0.032805215754269354,0.7523895283232827,1.62,0.9009002291533439,0.31116596280591813,0.8840980873547539,0.059142099891475175
2019-12-12,824.0,814.9,550.0,546.9,1.4900347412689705,1.4944216791220741,0.03268382669818946,-0.13422350735162356,-0.29,0.8984882074476367,0.32645576804643284,0.8842759707840839,0.0631391515310039
2019-12-11,827.2,823.4,548.0,551.0,1.4943738656987295,1.4948782607324835,0.03285807477764258,-0.015350717811902748,-0.03,0.8937586809058077,0.3627581063988512,0.8839715280233869,0.05388287131322818
2019-12-10,835.0,829.2,551.1,549.0,1.5103825136612024,1.4950755179554867,0.0328988367188847,0.46527467936059647,1.01,0.8850724163665115,0.44843119317460806,0.8829733746578701,0.06399608255328702
2019-12-09,830.7,831.0,555.0,550.9,1.5084407333454348,1.4950346454156138,0.03288169411154727,0.407706728380309,0.89,0.8794240572868606,0.37856329552104795,0.8831334485979295,0.05173722244516582
2019-12-06,826.6,824.9,548.5,550.0,1.4998181818181817,1.4951663519484562,0.03295482962426755,0.14115775814237597,0.31,0.8783459056310975,0.3678086649953707,0.8842163975908038,0.03253842283418083
2019-12-05,819.2,826.1,540.8,545.0,1.5157798165137615,1.4953351757023678,0.0330106131775573,0.619335384696616,1.35,0.8785031374862599,0.34120728691625224,0.8856857773124648,0.033620606982238004
2019-12-04,809.0,813.2,540.1,535.5,1.5185807656395893,1.4954955794831153,0.033138547815431456,0.6966263665218329,1.52,0.8821565303312023,0.38025723920588467,0.8877521799167578,0.0377009393766854
2019-12-03,814.4,815.2,550.2,545.4,1.4946828016134948,1.4954493899069439,0.03310873961178364,-0.02315365376144601,-0.05,0.8867732915196522,0.6402543878100182,0.8895288138161989,0.03565488944593174
2019-12-02,810.7,825.2,556.4,556.1,1.4839057723431037,1.4954642373099987,0.03310864219426832,-0.3491071877570357,-0.78,0.8892817979204506,0.565457648265737,0.8921772107820982,0.04618612112689062
2019-11-29,812.0,808.2,552.1,555.0,1.4562162162162162,1.4954681422867333,0.03310729595253775,-1.1855974624683394,-2.7,0.9058452186909997,0.4711559301243881,0.8933759413768512,0.04101253175311842
2019-11-28,808.9,811.6,551.7,551.4,1.4718897352194416,1.4952720186019115,0.033381669865734216,-0.7004527777225282,-1.59,0.9115600182697287,0.14969846090638772,0.8948843907034205,0.040318482334875186
2019-11-27,806.3,809.7,544.9,549.6,1.4732532751091703,1.4949983704019,0.033655226778462735,-0.6461134680763866,-1.48,0.9167972336193343,0.14830992149457267,0.8962092795068702,0.040082325310394226
2019-11-26,809.9,804.8,545.0,544.9,1.4769682510552395,1.494847043188199,0.033777953362648626,-0.529303594596401,-1.21,0.9206467798463748,0.1665014228906187,0.8978165894617566,0.0349693554654689
2019-11-25,806.7,805.2,541.6,541.8,1.4861572535991143,1.4946484460046732,0.033925950408952216,-0.2502860584067301,-0.57,0.9220085223059792,0.17988000942185156,0.8996097472298106,0.03620076565518435
2019-11-22,798.0,796.9,533.8,537.7,1.4820531895108795,1.494130965970726,0.0343449310604747,-0.35166110651321253,-0.81,0.9244000399696829,0.17117345539050283,0.8998392813929669,0.03185737950258803
2019-11-21,794.1,797.4,533.3,532.3,1.4980274281420252,1.4939813449030233,0.034421578515463035,0.117544964917408,0.27,0.9212631993916626,0.7321070077540395,0.9017831881836328,0.03491148919017281
2019-11-20,798.5,793.8,528.0,534.4,1.4854041916167664,1.4940854118561808,0.03444544395824678,-0.25202811291784794,-0.58,0.9215374372519943,0.6646988189572042,0.9032774744208906,0.019828484784427926
2019-11-19,808.0,805.0,520.2,525.0,1.5333333333333334,1.494455720153775,0.03449937163362095,1.126907863494847,2.54,0.9192590264627558,0.21372487986705968,0.9063207837703448,0.01118203190661029
2019-11-18,810.0,810.6,518.7,519.8,1.5594459407464412,1.49411128275208,0.03423746459847958,1.9082796801858573,4.19,0.9182945957140778,0.17356348498122864,0.9098843751991649,0.0073966140172786726
2019-11-15,799.9,811.0,510.6,516.6,1.5698799845141307,1.493339691861096,0.03339815583845601,2.291752066289334,4.88,0.9213371938452051,0.19253271088643187,0.9136515215756951,0.010921869489201524
2019-11-14,802.0,793.8,519.0,509.8,1.557081208316987,1.4925726022391943,0.03227311334874634,1.998834304602301,4.14,0.9239499991283031,0.18706284969274434,0.9165647698840091,0.006967023901638319
2019-11-13,814.0,804.7,514.7,515.8,1.5601008142690969,1.4920712597213748,0.031551093656634735,2.1561710439605144,4.36,0.9272748686323191,0.07105165171606619,0.9195150565178597,0.0035310082833673287
2019-11-12,801.0,815.9,513.0,519.0,1.5720616570327552,1.4913941217972566,0.030614880288711295,2.634912646228553,5.13,0.9344313685982688,0.0269833130907027,0.9234906806410031,0.0029391115386015855
2019-11-11,803.2,806.1,514.0,512.6,1.5725712056184158,1.4903914061132058,0.029153047122530393,2.8189094319989247,5.23,0.9392365205391772,0.054305133184820074,0.9274033260399933,0.005102495442940979
2019-11-08,796.9,800.2,516.0,516.7,1.548674279078769,1.489512453749503,0.027615306182401357,2.1423563055393036,3.82,0.942997896079281,0.06512498341351368,0.930443302740011,0.006543001722868801
2019-11-07,784.0,785.8,508.5,511.6,1.5359655981235338,1.4891138070416934,0.026966568606010113,1.7374027732767774,3.05,0.94327062214179,0.06833071769083884,0.9329040854384961,0.006488621440267541
2019-11-06,770.0,784.8,508.0,510.1,1.5385218584591256,1.4888879655219631,0.026642221904209774,1.862978737870198,3.23,0.9445394345370867,0.11788024605862601,0.9350046067980355,0.00742457746704375
2019-11-05,769.0,768.5,506.9,508.0,1.5127952755905512,1.4886410074091747,0.026264160710631517,0.9196664781143757,1.6,0.9438532291990909,0.11633118079315968,0.936874650799716,0.009052694675114244
2019-11-01,758.8,756.1,484.8,502.9,1.503479817061046,1.4889486981451818,0.02667725759013802,0.5447006262456281,0.97,0.9417246438593004,0.01665822048065494,0.9388096600652991,0.0029239194585732042
2019-10-31,762.0,765.8,502.0,489.7,1.5638145803553196,1.4892617846190475,0.026982008421625438,2.763055832290078,4.77,0.9498395395992123,0.10362564958775172,0.9409118229247067,0.004185076359677898
2019-10-30,765.0,766.7,506.1,506.8,1.5128255722178374,1.4887928387400051,0.025968821370525547,0.9254456771422559,1.59,0.9490034956026918,0.11865655284435866,0.9420774758937052,0.0069919621504849335
2019-10-29,759.0,761.9,504.5,507.1,1.5024649970420034,1.4891033048387152,0.026390058394551722,0.5063153708688551,0.89,0.94675383026767,0.1461903536368671,0.9427700652191211,0.008980474333497728
2019-10-28,755.0,753.8,500.0,502.3,1.5006967947441767,1.4894885808801002,0.026790211762904047,0.4183697375470686,0.75,0.9451906065795628,0.08571387244816958,0.9439250470460091,0.002446287260686952
2019-10-25,751.9,753.1,499.0,496.0,1.5183467741935484,1.4897804368507166,0.02702889431210319,1.056881462222453,1.88,0.9459528055841069,0.12495900274957555,0.945151850653316,0.0027442857017304367
2019-10-24,753.7,752.5,502.0,502.0,1.499003984063745,1.4897441465281358,0.026992317825940196,0.3430545533481498,0.62,0.9438053086761173,0.17628582442022295,0.9461230011996379,0.0028558098708479063
