,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,OPEN_A,CLOSE_A,AXIS_LOT_SIZE,TRADE_A,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,OPEN_B,CLOSE_B,PAIR_LOT_SIZE,TRADE_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,SIGMA,ABS_SIGMA,LAST_DAY_SIGMA,DEV_RATE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times,open_days,stop_profit_times,stop_loss_times,max_day_over_times,DATE_3M_ago,CLOSE_A_3M_ago,CLOSE_B_3M_ago,DATE_6M_ago,CLOSE_A_6M_ago,CLOSE_B_6M_ago,DATE_1y_ago,CLOSE_A_1y_ago,CLOSE_B_1y_ago,DATE_2y_ago,CLOSE_A_2y_ago,CLOSE_B_2y_ago
1407,6136,オーエスジー,機械,1750.0,1664.0,600,SELL,6183,ベルシステム２４ホールディングス,サービス業,1372.0,1371.0,700,BUY,0.8703556341195474,0.9387674422718545,0.4773789068629967,0.07098172646726549,0.16556515928926482,0.16556515928926482,0.4412579356008455,1.36,3.88,874882.0,48605.0,2.39,18,12,6,66.67,18.0,6,1,11,2020/03/29,1466.0,1152.0,2019/12/29,2090.0,1720.0,2019/06/29,2199.0,1520.0,2018/06/29,2236.0,1850.0
1444,6287,サトーホールディングス,機械,2270.0,2245.0,500,BUY,9715,トランス・コスモス,サービス業,2544.0,2541.0,400,SELL,0.8967117353076954,0.9379703136303815,0.07501138635456467,0.006773265207346569,-2.233470139568964,2.233470139568964,2.057568155336644,-18.63,10.44,869415.0,86942.0,4.27,10,9,1,90.0,15.0,5,0,5,2020/03/29,2183.0,1916.0,2019/12/29,3430.0,2968.0,2019/06/29,2767.0,2456.0,2018/06/29,3190.0,2590.0
2828,7735,ＳＣＲＥＥＮホールディングス,電気機器,4960.0,4830.0,200,BUY,9715,トランス・コスモス,サービス業,2544.0,2541.0,400,SELL,0.8130743002776437,0.9027845079390696,0.24238597910207266,0.011317627900061751,-2.145747668479793,2.145747668479793,1.6433892837245372,-15.29,5.22,866321.0,86632.0,5.17,10,9,1,90.0,13.0,8,1,1,2020/03/29,3985.0,1916.0,2019/12/29,7490.0,2968.0,2019/06/29,4870.0,2456.0,2018/06/29,7880.0,2590.0
432,2502,アサヒグループホールディングス,食料品,3706.0,3701.0,200,BUY,4205,日本ゼオン,化学,988.0,968.0,800,SELL,0.9027434856408288,0.9597503304662589,0.09014647627967576,0.025107196656857348,-1.4184031355944686,1.4184031355944686,1.0087310408113688,-7.71,4.62,864939.0,54059.0,3.19,16,15,1,93.75,18.0,9,0,7,2020/03/29,3661.0,851.0,2019/12/29,4983.0,1366.0,2019/06/29,4869.0,1217.0,2018/06/29,5466.0,1272.0
1005,5714,ＤＯＷＡホールディングス,非鉄金属,3280.0,3235.0,300,BUY,9715,トランス・コスモス,サービス業,2544.0,2541.0,400,SELL,0.872075318129643,0.9472505161536525,0.22458781477974643,0.0009529912041789175,-1.7952027993218835,1.7952027993218835,1.518387031055174,-12.52,4.73,861221.0,66248.0,3.54,13,13,0,100.0,18.0,7,0,6,2020/03/29,2786.0,1916.0,2019/12/29,4075.0,2968.0,2019/06/29,3525.0,2456.0,2018/06/29,3350.0,2590.0
3564,3632,グリー,情報・通信業,486.0,469.0,1900,BUY,5713,住友金属鉱山,非鉄金属,2937.0,2957.5,300,SELL,0.8513257616147029,0.8748856794188365,0.07140498455795415,0.059272015524101704,-0.3060999691805857,0.3060999691805857,0.01299680719481847,-2.41,0.43,858341.0,57223.0,3.14,15,12,3,80.0,16.0,7,0,8,2020/03/29,404.0,2311.5,2019/12/29,493.0,3544.0,2019/06/29,510.0,3244.0,2018/06/29,587.0,4145.0
897,3076,あい　ホールディングス,卸売業,1560.0,1532.0,700,SELL,8308,りそなホールディングス,銀行業,366.0,368.0,2900,BUY,0.8584336870889806,0.9493605935966688,0.05678732795381441,0.08369972770074047,0.965379656058892,0.965379656058892,1.6304582063444242,4.6,0.48,842663.0,46815.0,2.49,18,14,4,77.78,17.0,8,0,10,2020/03/29,1344.0,344.0,2019/12/29,1947.0,479.0,2019/06/29,1791.0,453.5,2018/06/29,2309.0,582.3
538,5929,三和ホールディングス,金属製品,942.0,939.0,1000,SELL,6135,牧野フライス製作所,機械,3260.0,3240.0,300,BUY,0.9081266569392092,0.956915463212107,0.43126476850994144,0.03914455171361912,0.8501287843286974,0.8501287843286974,0.9507851396924228,3.36,3.4,842231.0,70186.0,4.06,12,11,1,91.67,16.0,8,0,4,2020/03/29,857.0,2794.0,2019/12/29,1229.0,5020.0,2019/06/29,1181.0,4630.0,2018/06/29,1159.0,4185.0
106,4005,住友化学,化学,313.0,312.0,3400,BUY,9716,乃村工藝社,サービス業,907.0,891.0,1200,SELL,0.8216313716378991,0.9722971695739976,0.009554115987195333,0.02182393859415971,-1.1591058618376595,1.1591058618376595,1.2334762511001385,-8.08,0.79,833453.0,52091.0,2.52,16,13,3,81.25,16.0,8,1,7,2020/03/29,329.0,839.0,2019/12/29,498.0,1455.0,2019/06/29,515.0,1376.0,2018/06/29,623.0,1186.0
1875,2327,日鉄ソリューションズ,情報・通信業,2942.0,2914.0,300,BUY,4203,住友ベークライト,化学,2945.0,2890.0,300,SELL,0.834728427015575,0.9280497744759896,0.14173706801458646,0.02497145126823736,-0.13989702009544128,0.13989702009544128,0.4138050102178342,-1.21,0.82,830801.0,55387.0,3.06,15,11,4,73.33,15.0,7,1,7,2020/03/29,2686.0,2277.0,2019/12/29,3600.0,4115.0,2019/06/29,3515.0,3905.0,2018/06/29,2762.0,5305.0
