2020/06/15,1001,1,22135.27,22251.83,21529.83,21530.95,0
2020/06/15,1002,1,1562.32,1573.72,1530.78,1530.78,0
2020/06/15,1301,1,2672,2715,2654,2656,14100
2020/06/15,1305,1,1658,1673,1625,1625,184060
2020/06/15,1306,1,1637,1652,1609,1610,2691840
2020/06/15,1308,1,1622,1634,1594,1594,203600
2020/06/15,1309,1,32200,32200,31700,31700,68
2020/06/15,1311,1,735,743,723,723,5540
2020/06/15,1312,1,0,0,0,0,0
2020/06/15,1313,1,2510,2510,2390,2390,100
2020/06/15,1319,2,0,0,0,0,0
2020/06/15,1320,1,22980,23110,22420,22450,204037
2020/06/15,1321,1,23010,23140,22400,22480,774155
2020/06/15,1322,1,5350,5410,5250,5350,380
2020/06/15,1323,1,318,328,318,327,2200
2020/06/15,1324,1,138,138,134,135,14900
2020/06/15,1325,1,152,153,150,150,31800
2020/06/15,1326,1,17470,17500,17330,17330,10680
2020/06/15,1327,1,2549,2549,2549,2549,10
2020/06/15,1328,1,4815,4825,4790,4800,4380
2020/06/15,1329,1,22900,23040,22300,22310,72312
2020/06/15,1330,1,23070,23190,22470,22470,172080
2020/06/15,1332,1,491,496,472,473,3033600
2020/06/15,1333,1,2200,2217,2128,2129,360000
2020/06/15,1343,1,1823,1832,1751,1751,600380
2020/06/15,1344,1,712,718,699,699,2290
2020/06/15,1345,1,1730,1734,1661,1661,137700
2020/06/15,1346,1,22940,23070,22300,22300,51769
2020/06/15,1348,1,1625,1638,1592,1594,95530
2020/06/15,1349,1,12770,12920,12770,12880,25
2020/06/15,1352,1,889,900,884,897,1800
2020/06/15,1356,1,2060,2140,2022,2140,520650
2020/06/15,1357,1,829,873,818,873,134080362
2020/06/15,1358,1,17620,17830,16650,16660,45399
2020/06/15,1360,1,2009,2115,1983,2115,7215430
2020/06/15,1364,1,14470,14540,14150,14150,1811
2020/06/15,1365,1,14410,14580,13600,13600,110563
2020/06/15,1366,1,2162,2275,2134,2273,884656
2020/06/15,1367,1,11840,12060,11360,11360,17253
2020/06/15,1368,1,2996,3125,2949,3125,91271
