,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,7186,8308,2017-03-22,-2.15,BUY,547,1800,984600,620.0,1600,992000.0,0.75,2017-04-07,16,SL_MAX_DAY_OVER,502,560.4,903600,896640.0,14360.00000000003,1540.0000000000002,2599,10221.00000000003,0.52
1,7186,8308,2017-05-01,-2.03,BUY,511,1900,970900,592.7,1600,948320.0000000001,2.38,2017-05-17,16,STOP_PROFIT_OVER_RATIO,533,572.0,1012700,915200.0,74920.00000000007,1540.0000000000002,2524,70856.00000000007,3.69
2,7186,8308,2017-07-12,2.06,SELL,574,1700,975800,600.6,1600,960960.0,1.54,2017-07-28,16,SL_MAX_DAY_OVER,559,565.0,950300,904000.0,-31460.000000000036,1540.0000000000002,2547,-35547.00000000004,-1.84
3,7186,8308,2017-07-31,2.08,SELL,556,1700,945200,568.0,1700,965600.0,2.11,2017-08-16,16,SL_MAX_DAY_OVER,549,564.8,933300,960159.9999999999,6459.999999999923,1540.0000000000002,2513,2406.9999999999227,0.13
4,7186,8308,2017-10-12,2.03,SELL,585,1700,994500,572.0,1700,972400.0,2.22,2017-10-26,14,STOP_PROFIT_OVER_RATIO,588,614.9,999600,1045330.0,67829.99999999996,1540.0000000000002,2263,64026.999999999956,3.26
5,7186,8308,2017-12-01,2.51,SELL,633,1500,949500,602.2,1600,963520.0000000001,1.48,2017-12-18,17,SL_MAX_DAY_OVER,680,634.1,1020000,1014560.0,-19460.000000000036,1540.0000000000002,2673,-23673.000000000036,-1.24
6,7186,8308,2017-12-19,2.26,SELL,691,1400,967400,642.0,1500,963000.0,0.45,2017-12-25,6,STOP_PROFIT_OVER_RATIO,690,685.0,966000,1027500.0,65900.0,1540.0000000000002,952,63408.0,3.28
7,7186,8308,2018-04-19,2.56,SELL,630,1500,945000,587.3,1600,939679.9999999999,0.56,2018-04-24,5,STOP_PROFIT_OVER_RATIO,626,615.0,939000,984000.0,50320.00000000007,1540.0000000000002,775,48005.00000000007,2.55
8,7186,8308,2018-06-07,-2.09,BUY,635,1500,952500,647.2,1500,970800.0000000001,1.89,2018-06-25,18,SL_MAX_DAY_OVER,573,585.7,859500,878550.0000000001,-750.0,1540.0000000000002,2845,-5135.0,-0.27
9,7186,8308,2018-06-26,-2.1,BUY,558,1800,1004400,581.2,1700,988040.0000000001,1.66,2018-07-12,16,SL_MAX_DAY_OVER,555,598.9,999000,1018130.0,-35489.99999999988,1540.0000000000002,2620,-39649.99999999988,-1.99
10,7186,8308,2018-07-13,-2.38,BUY,535,1800,963000,603.2,1600,965120.0000000001,0.22,2018-07-26,13,STOP_PROFIT_OVER_RATIO,609,650.2,1096200,1040320.0000000001,58000.0,1540.0000000000002,2060,54400.0,2.82
11,7186,8308,2018-08-23,-2.29,BUY,525,1900,997500,621.3,1600,994079.9999999999,0.34,2018-09-10,18,SL_MAX_DAY_OVER,501,600.9,951900,961440.0,-12960.000000000036,1540.0000000000002,2946,-17446.000000000036,-0.88
12,7186,8308,2018-12-19,-2.41,BUY,452,2200,994400,542.8,1800,977039.9999999999,1.78,2018-12-26,7,STOP_LOSS_OVER_RATIO,404,514.2,888800,925560.0000000001,-54120.00000000016,1540.0000000000002,1134,-56794.00000000016,-2.88
13,7186,8308,2018-12-27,-2.94,BUY,418,2300,961400,535.0,1800,963000.0,0.17,2019-01-15,19,SL_MAX_DAY_OVER,435,542.4,1000500,976320.0,25780.00000000004,1540.0000000000002,3005,21235.00000000004,1.1
14,7186,8308,2019-04-12,2.18,SELL,442,2200,972400,462.9,2100,972090.0,0.03,2019-05-08,26,STOP_PROFIT_OVER_RATIO,414,458.2,910800,962220.0,51730.00000000002,1540.0000000000002,4155,46035.00000000002,2.37
15,7186,8308,2019-08-01,-2.08,BUY,389,2500,972500,442.2,2200,972840.0,0.03,2019-08-19,18,SL_MAX_DAY_OVER,354,410.9,885000,903980.0,-18639.99999999997,1540.0000000000002,2878,-23057.99999999997,-1.19
16,7186,8308,2019-08-20,-2.03,BUY,352,2800,985600,415.6,2400,997440.0,1.19,2019-09-06,17,STOP_PROFIT_OVER_RATIO,380,423.8,1064000,1017120.0,58720.00000000003,1540.0000000000002,2771,54409.00000000003,2.74
