,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,5802,7259,2017-05-26,-3.2,BUY,1814.0,300,544200.0,5730,100,573000,5.03,2017-06-12,17,SL_MAX_DAY_OVER,1720.0,5630,516000.0,563000,-18200.0,1540.0000000000002,1561,-21301.0,-1.91
1,5802,7259,2017-06-13,-2.74,BUY,1731.0,300,519300.0,5670,100,567000,8.41,2017-06-29,16,SL_MAX_DAY_OVER,1735.0,5720,520500.0,572000,-3800.0,1540.0000000000002,1429,-6769.0,-0.62
2,5802,7259,2017-11-01,2.07,SELL,1938.0,300,581400.0,5860,100,586000,0.78,2017-11-17,16,STOP_PROFIT_OVER_RATIO,1884.0,6000,565200.0,600000,30200.0,1540.0000000000002,1535,27125.0,2.32
3,5802,7259,2018-02-06,-2.32,BUY,1710.0,400,684000.0,6360,100,636000,7.55,2018-02-22,16,SL_MAX_DAY_OVER,1669.0,6130,667600.0,613000,6600.0,1540.0000000000002,1736,3324.0,0.25
4,5802,7259,2018-05-21,2.29,SELL,1800.5,300,540150.0,5930,100,593000,8.91,2018-06-06,16,SL_MAX_DAY_OVER,1700.0,5580,510000.0,558000,-4850.0,1540.0000000000002,1490,-7880.0,-0.7
5,5802,7259,2018-06-20,2.11,SELL,1650.0,300,495000.0,5270,100,527000,6.07,2018-07-05,15,STOP_LOSS_OVER_RATIO,1621.0,4860,486300.0,486000,-32300.0,1166.0000000000002,1260,-34726.0,-3.4
6,5802,7259,2018-07-06,2.32,SELL,1620.5,600,972300.0,4860,200,972000,0.03,2018-07-23,17,SL_MAX_DAY_OVER,1661.5,5030,996900.0,1006000,9400.0,1540.0000000000002,2717,5143.0,0.26
7,5802,7259,2018-08-03,2.02,SELL,1842.5,300,552750.0,5250,100,525000,5.29,2018-08-20,17,SL_MAX_DAY_OVER,1772.5,4845,531750.0,484500,-19500.0,1540.0000000000002,1506,-22546.0,-2.09
8,5802,7259,2018-11-07,2.23,SELL,1575.0,600,945000.0,4350,200,870000,8.62,2018-11-26,19,SL_MAX_DAY_OVER,1566.5,4400,939900.0,880000,15100.0,1540.0000000000002,2834,10726.0,0.59
9,5802,7259,2018-12-14,2.48,SELL,1520.0,500,760000.0,4040,200,808000,5.94,2019-01-04,21,SL_MAX_DAY_OVER,1432.0,3700,716000.0,740000,-24000.0,1540.0000000000002,2706,-28246.0,-1.8
10,5802,7259,2019-04-19,-2.66,BUY,1550.0,600,930000.0,4775,200,955000,2.62,2019-05-07,18,STOP_PROFIT_OVER_RATIO,1486.5,4235,891900.0,847000,69900.0,1540.0000000000002,2789,65571.0,3.48
11,5802,7259,2019-08-15,2.09,SELL,1202.5,700,841750.0,2975,300,892500,5.69,2019-09-02,18,SL_MAX_DAY_OVER,1255.0,3130,878500.0,939000,9750.0,1540.0000000000002,2566,5644.0,0.33
