,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,3861,5214,2017-02-07,-2.24,BUY,505,1400,707000,3475.0,200,695000.0,1.73,2017-02-22,15,STOP_PROFIT_OVER_RATIO,543,3550.0,760200,710000.0,38200.0,1540.0000000000002,1728,34932.0,2.49
1,3861,5214,2017-05-02,-3.2,BUY,535,1400,749000,3865.0,200,773000.0,3.1,2017-05-11,9,STOP_PROFIT_OVER_RATIO,549,3790.0,768600,758000.0,34600.0,1540.0000000000002,1126,31934.0,2.1
2,3861,5214,2017-05-15,-2.34,BUY,522,1400,730800,3725.0,200,745000.0,1.91,2017-05-19,4,STOP_PROFIT_OVER_RATIO,546,3655.0,764400,731000.0,47600.0,1540.0000000000002,485,45575.0,3.09
3,3861,5214,2017-06-27,-2.03,BUY,570,1500,855000,4160.0,200,832000.0,2.76,2017-07-04,7,STOP_PROFIT_OVER_RATIO,583,4030.0,874500,806000.0,45500.0,1540.0000000000002,971,42989.0,2.55
4,3861,5214,2017-08-03,-2.07,BUY,557,1500,835500,4085.0,200,817000.0,2.26,2017-08-21,18,SL_MAX_DAY_OVER,557,4045.0,835500,809000.0,8000.0,1540.0000000000002,2445,4015.0,0.24
5,3861,5214,2017-11-02,2.05,SELL,675,1400,945000,4645.0,200,929000.0,1.72,2017-11-20,18,SL_MAX_DAY_OVER,665,4505.0,931000,901000.0,-14000.0,1540.0000000000002,2772,-18312.0,-0.98
6,3861,5214,2017-11-21,2.4,SELL,676,1300,878800,4555.0,200,911000.0,3.53,2017-11-30,9,STOP_LOSS_OVER_RATIO,685,4350.0,890500,870000.0,-52700.0,1540.0000000000002,1324,-55564.0,-3.1
7,3861,5214,2017-12-01,3.22,SELL,688,1300,894400,4410.0,200,882000.0,1.41,2017-12-15,14,STOP_LOSS_OVER_RATIO,720,4315.0,936000,863000.0,-60600.0,1540.0000000000002,2044,-64184.0,-3.61
8,3861,5214,2017-12-18,2.84,SELL,727,1200,872400,4290.0,200,858000.0,1.68,2018-01-04,17,SL_MAX_DAY_OVER,760,4370.0,912000,874000.0,-23600.0,1540.0000000000002,2418,-27558.0,-1.59
9,3861,5214,2018-02-07,2.14,SELL,695,1100,764500,3785.0,200,757000.0,0.99,2018-02-09,2,STOP_LOSS_OVER_RATIO,689,3340.0,757900,668000.0,-82400.0,1540.0000000000002,250,-84190.0,-5.53
10,3861,5214,2018-02-13,2.42,SELL,686,1000,686000,3450.0,200,690000.0,0.58,2018-02-22,9,STOP_LOSS_OVER_RATIO,706,3250.0,706000,650000.0,-60000.0,1540.0000000000002,1018,-62558.0,-4.55
11,3861,5214,2018-02-23,2.54,SELL,706,1400,988400,3285.0,300,985500.0,0.29,2018-03-09,14,STOP_LOSS_OVER_RATIO,706,3090.0,988400,927000.0,-58500.0,1540.0000000000002,2271,-62311.0,-3.16
12,3861,5214,2018-03-12,2.0,SELL,706,1300,917800,3150.0,300,945000.0,2.88,2018-03-28,16,SL_MAX_DAY_OVER,679,3070.0,882700,921000.0,11100.0,1540.0000000000002,2450,7110.0,0.38
13,3861,5214,2018-07-10,-2.04,BUY,673,1400,942200,3200.0,300,960000.0,1.85,2018-07-26,16,SL_MAX_DAY_OVER,690,3285.0,966000,985500.0,-1700.0,1540.0000000000002,2502,-5742.0,-0.3
14,3861,5214,2018-08-01,-3.44,BUY,666,1100,732600,3620.0,200,724000.0,1.19,2018-08-03,2,STOP_PROFIT_OVER_RATIO,732,3650.0,805200,730000.0,66600.0,1540.0000000000002,239,64821.0,4.45
15,3861,5214,2018-10-29,2.38,SELL,764,1200,916800,2971.0,300,891300.0,2.86,2018-10-31,2,STOP_LOSS_OVER_RATIO,825,2782.0,990000,834600.0,-129900.0,1540.0000000000002,297,-131737.0,-7.29
16,3861,5214,2018-11-01,3.23,SELL,774,1100,851400,2855.0,300,856500.0,0.6,2018-11-05,4,STOP_PROFIT_OVER_RATIO,731,2914.0,804100,874200.0,65000.0,1540.0000000000002,562,62898.0,3.68
17,3861,5214,2019-03-18,2.09,SELL,687,1300,893100,2976.0,300,892800.0,0.03,2019-03-26,8,STOP_LOSS_OVER_RATIO,703,2892.0,913900,867600.0,-46000.0,1540.0000000000002,1174,-48714.0,-2.73
18,3861,5214,2019-03-27,2.43,SELL,707,1300,919100,2995.0,300,898500.0,2.29,2019-04-05,9,STOP_PROFIT_OVER_RATIO,713,3150.0,926900,945000.0,38700.0,1540.0000000000002,1345,35815.0,1.97
19,3861,5214,2019-07-25,-2.25,BUY,587,1400,821800,2782.0,300,834600.0,1.53,2019-08-01,7,STOP_PROFIT_OVER_RATIO,562,2441.0,786800,732300.0,67300.0,1540.0000000000002,953,64807.0,3.91
20,3861,5214,2019-09-13,-2.05,BUY,524,1900,995600,2499.0,400,999600.0,0.4,2019-09-30,17,SL_MAX_DAY_OVER,509,2385.0,967100,954000.0,17100.0,1540.0000000000002,2788,12772.0,0.64
