,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,6770,8306,2017-06-12,-2.85,BUY,3055,300,916500,742.0,1200,890400.0,2.85,2017-06-23,11,STOP_PROFIT_OVER_RATIO,3175,724.0,952500,868800.0,57600.0,1540.0000000000002,1634,54426.0,3.01
1,6770,8306,2017-09-25,-2.76,BUY,2855,300,856500,727.0,1200,872400.0,1.86,2017-10-04,9,STOP_PROFIT_OVER_RATIO,3015,729.7,904500,875640.0,44759.99999999994,1540.0000000000002,1279,41940.99999999994,2.43
2,6770,8306,2017-11-07,2.29,SELL,3630,200,726000,755.8,1000,755800.0,4.1,2017-11-24,17,SL_MAX_DAY_OVER,3780,755.3,756000,755300.0,-30500.0,1540.0000000000002,2070,-34110.0,-2.3
3,6770,8306,2018-04-24,-2.26,BUY,2590,300,777000,745.0,1000,745000.0,4.12,2018-05-11,17,STOP_PROFIT_OVER_RATIO,2679,720.0,803700,720000.0,51700.0,1540.0000000000002,2127,48033.0,3.16
4,6770,8306,2018-06-01,2.1,SELL,2591,300,777300,656.6,1200,787920.0,1.37,2018-06-18,17,STOP_LOSS_OVER_RATIO,2786,652.7,835800,783240.0,-63179.99999999997,1540.0000000000002,2187,-66906.99999999997,-4.27
5,6770,8306,2018-06-19,2.65,SELL,2758,300,827400,649.6,1300,844480.0,2.06,2018-07-02,13,STOP_LOSS_OVER_RATIO,2864,626.1,859200,813930.0,-62350.0,1540.0000000000002,1786,-65676.0,-3.93
6,6770,8306,2018-07-03,2.52,SELL,2834,300,850200,619.8,1400,867719.9999999999,2.06,2018-07-17,14,STOP_LOSS_OVER_RATIO,3070,645.0,921000,903000.0,-35519.999999999935,1540.0000000000002,1977,-39036.999999999935,-2.27
7,6770,8306,2018-09-25,-2.15,BUY,2918,300,875400,723.1,1200,867720.0,0.88,2018-10-11,16,SL_MAX_DAY_OVER,2775,697.0,832500,836400.0,-11579.99999999997,1540.0000000000002,2292,-15411.99999999997,-0.88
8,6770,8306,2018-10-29,-2.01,BUY,2547,300,764100,658.5,1200,790200.0,3.42,2018-11-14,16,SL_MAX_DAY_OVER,2552,673.7,765600,808440.0,-16740.000000000055,1540.0000000000002,2044,-20324.000000000055,-1.31
9,6770,8306,2019-04-08,2.08,SELL,2431,400,972400,570.5,1700,969850.0,0.26,2019-04-24,16,SL_MAX_DAY_OVER,2332,558.2,932800,948940.0000000001,18690.000000000076,1540.0000000000002,2554,14596.000000000076,0.75
10,6770,8306,2019-05-22,-2.17,BUY,1884,500,942000,512.0,1800,921600.0,2.17,2019-05-29,7,STOP_LOSS_OVER_RATIO,1763,506.5,881500,911700.0,-50600.0,1540.0000000000002,1072,-53212.0,-2.86
11,6770,8306,2019-05-30,-2.14,BUY,1780,500,890000,504.9,1800,908820.0,2.11,2019-06-17,18,SL_MAX_DAY_OVER,1783,503.0,891500,905400.0,4919.999999999959,1540.0000000000002,2661,718.9999999999591,0.04
12,6770,8306,2019-09-09,2.62,SELL,1933,500,966500,520.9,1900,989710.0,2.4,2019-09-12,3,STOP_PROFIT_OVER_RATIO,2040,570.7,1020000,1084330.0,41120.00000000013,1540.0000000000002,482,39098.00000000013,2.0
