,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,4005,7211,2017-05-11,-3.0,BUY,650,1400,910000,771.0,1200,925200.0,1.64,2017-05-16,5,STOP_LOSS_OVER_RATIO,609,763.0,852600,915600.0,-47800.0,1540.0000000000002,754,-50094.0,-2.73
1,4005,7211,2017-05-17,-3.49,BUY,629,1600,1006400,750.0,1300,975000.0,3.22,2017-06-02,16,SL_MAX_DAY_OVER,596,742.0,953600,964600.0,-42400.0,1540.0000000000002,2606,-46546.0,-2.35
2,4005,7211,2017-06-05,-2.16,BUY,605,1600,968000,745.0,1300,968500.0,0.05,2017-06-21,16,SL_MAX_DAY_OVER,604,734.0,966400,954200.0,12700.0,1540.0000000000002,2547,8613.0,0.44
3,4005,7211,2017-10-10,-2.21,BUY,697,1300,906100,925.0,1000,925000.0,2.04,2017-10-24,14,STOP_PROFIT_OVER_RATIO,747,912.0,971100,912000.0,78000.0,1540.0000000000002,2107,74353.0,4.06
4,4005,7211,2017-10-31,2.02,SELL,795,1200,954000,903.0,1100,993300.0,3.96,2017-11-09,9,STOP_LOSS_OVER_RATIO,857,872.0,1028400,959200.0,-108500.0,1540.0000000000002,1440,-111480.0,-5.72
5,4005,7211,2017-11-10,3.61,SELL,832,1100,915200,849.0,1100,933900.0,2.0,2017-11-27,17,SL_MAX_DAY_OVER,805,809.0,885500,889900.0,-14300.0,1540.0000000000002,2584,-18424.0,-1.0
6,4005,7211,2017-11-28,2.02,SELL,800,1200,960000,795.0,1200,954000.0,0.62,2017-12-14,16,SL_MAX_DAY_OVER,778,802.0,933600,962400.0,34800.0,1540.0000000000002,2517,30743.0,1.61
7,4005,7211,2018-02-08,-2.12,BUY,698,1300,907400,845.0,1100,929500.0,2.38,2018-02-13,5,STOP_LOSS_OVER_RATIO,676,851.0,878800,936100.0,-35200.0,1540.0000000000002,755,-37495.0,-2.04
8,4005,7211,2018-02-14,-2.99,BUY,660,1400,924000,835.0,1100,918500.0,0.6,2018-03-02,16,SL_MAX_DAY_OVER,635,816.0,889000,897600.0,-14100.0,1540.0000000000002,2423,-18063.0,-0.98
9,4005,7211,2018-03-05,-2.08,BUY,624,1600,998400,808.0,1200,969600.0,2.97,2018-03-12,7,STOP_PROFIT_OVER_RATIO,630,761.0,1008000,913200.0,66000.0,1540.0000000000002,1132,63328.0,3.22
10,4005,7211,2018-06-15,-2.01,BUY,649,1500,973500,888.0,1100,976800.0,0.34,2018-06-21,6,STOP_LOSS_OVER_RATIO,611,883.0,916500,971300.0,-51500.0,1540.0000000000002,962,-54002.0,-2.77
11,4005,7211,2018-06-22,-2.46,BUY,600,1600,960000,870.0,1100,957000.0,0.31,2018-07-04,12,STOP_PROFIT_OVER_RATIO,617,837.0,987200,920700.0,63500.0,1540.0000000000002,1891,60069.0,3.13
12,4005,7211,2018-07-25,-2.06,BUY,624,1600,998400,899.0,1100,988900.0,0.96,2018-07-27,2,STOP_PROFIT_OVER_RATIO,643,856.0,1028800,941600.0,77700.0,1540.0000000000002,327,75833.0,3.82
13,4005,7211,2018-09-26,2.04,SELL,661,1400,925400,787.0,1200,944400.0,2.01,2018-10-12,16,SL_MAX_DAY_OVER,593,711.0,830200,853200.0,4000.0,1540.0000000000002,2459,1.0,0.0
14,4005,7211,2018-11-21,2.05,SELL,582,1600,931200,675.0,1400,945000.0,1.46,2018-12-07,16,SL_MAX_DAY_OVER,613,699.0,980800,978600.0,-16000.0,1540.0000000000002,2467,-20007.0,-1.07
15,4005,7211,2019-01-07,2.11,SELL,550,1800,990000,609.0,1600,974400.0,1.6,2019-01-18,11,STOP_PROFIT_OVER_RATIO,573,663.0,1031400,1060800.0,45000.0,1540.0000000000002,1776,41684.0,2.12
16,4005,7211,2019-05-13,6.02,SELL,504,1900,957600,505.0,1900,959500.0,0.2,2019-05-29,16,STOP_PROFIT_OVER_RATIO,469,506.0,891100,961400.0,68400.0,1540.0000000000002,2521,64339.0,3.36
17,4005,7211,2019-08-15,2.31,SELL,452,2200,994400,415.0,2400,996000.0,0.16,2019-09-02,18,SL_MAX_DAY_OVER,460,444.0,1012000,1065600.0,52000.0,1540.0000000000002,2945,47515.0,2.39
