,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,6371,7762,2017-05-12,-2.18,BUY,4990,200,998000,779,1300,1012700,1.47,2017-05-29,17,SL_MAX_DAY_OVER,4760,740,952000,962000,4700,1540.0000000000002,2809,351.0,0.02
1,6371,7762,2017-06-07,-2.93,BUY,4680,200,936000,747,1300,971100,3.75,2017-06-23,16,SL_MAX_DAY_OVER,4765,761,953000,989300,-1200,1540.0000000000002,2508,-5248.0,-0.28
2,6371,7762,2017-06-26,-2.0,BUY,4815,200,963000,773,1200,927600,3.68,2017-07-04,8,STOP_LOSS_OVER_RATIO,4865,820,973000,984000,-46400,1540.0000000000002,1243,-49183.0,-2.6
3,6371,7762,2017-07-05,-2.45,BUY,4810,200,962000,807,1200,968400,0.67,2017-07-13,8,STOP_PROFIT_OVER_RATIO,5135,817,1027000,980400,53000,1540.0000000000002,1269,50191.0,2.6
4,6371,7762,2017-08-01,-2.63,BUY,4725,200,945000,821,1200,985200,4.25,2017-08-14,13,STOP_LOSS_OVER_RATIO,4385,760,877000,912000,5200,1540.0000000000002,2062,1598.0,0.08
5,6371,7762,2017-11-02,-2.07,BUY,4545,200,909000,835,1100,918500,1.05,2017-11-20,18,SL_MAX_DAY_OVER,4430,816,886000,897600,-2100,1540.0000000000002,2704,-6344.0,-0.35
6,6371,7762,2017-12-05,-3.22,BUY,4375,200,875000,846,1000,846000,3.31,2017-12-21,16,SL_MAX_DAY_OVER,4455,835,891000,835000,27000,1540.0000000000002,2263,23197.0,1.35
7,6371,7762,2018-02-09,2.83,SELL,4355,200,871000,742,1200,890400,2.23,2018-02-14,5,STOP_PROFIT_OVER_RATIO,4310,816,862000,979200,97800,1540.0000000000002,724,95536.0,5.42
8,6371,7762,2018-02-15,-2.02,BUY,4270,200,854000,821,1000,821000,3.86,2018-02-26,11,STOP_PROFIT_OVER_RATIO,4550,822,910000,822000,55000,1540.0000000000002,1514,51946.0,3.1
9,6371,7762,2018-03-13,3.14,SELL,4560,200,912000,783,1200,939600,3.03,2018-03-29,16,SL_MAX_DAY_OVER,4325,748,865000,897600,5000,1540.0000000000002,2435,1025.0,0.06
10,6371,7762,2018-05-14,-2.1,BUY,4430,200,886000,775,1100,852500,3.78,2018-05-24,10,STOP_PROFIT_OVER_RATIO,4605,765,921000,841500,46000,1540.0000000000002,1429,43031.0,2.48
11,6371,7762,2018-05-25,2.1,SELL,4525,200,905000,750,1200,900000,0.55,2018-06-11,17,SL_MAX_DAY_OVER,4490,747,898000,896400,3400,1540.0000000000002,2522,-662.0000000000002,-0.04
12,6371,7762,2018-06-18,2.04,SELL,4380,200,876000,739,1200,886800,1.23,2018-07-04,16,STOP_LOSS_OVER_RATIO,4340,684,868000,820800,-58000,1540.0000000000002,2318,-61858.0,-3.51
13,6371,7762,2018-07-05,2.64,SELL,4320,200,864000,684,1300,889200,2.92,2018-07-12,7,STOP_LOSS_OVER_RATIO,4590,677,918000,880100,-63100,1540.0000000000002,1009,-65649.0,-3.74
14,6371,7762,2018-07-13,3.33,SELL,4680,200,936000,691,1400,967400,3.35,2018-07-23,10,STOP_PROFIT_OVER_RATIO,4470,709,894000,992600,67200,1540.0000000000002,1564,64096.0,3.37
15,6371,7762,2018-07-31,3.31,SELL,5195,100,519500,739,700,517300,0.42,2018-08-03,3,STOP_PROFIT_OVER_RATIO,4865,738,486500,516600,32300,1540.0000000000002,256,30504.0,2.94
16,6371,7762,2019-03-07,-2.12,BUY,4010,200,802000,632,1300,821600,2.44,2019-03-25,18,SL_MAX_DAY_OVER,3980,614,796000,798200,17400,1540.0000000000002,2402,13458.0,0.83
17,6371,7762,2019-05-14,-3.12,BUY,3280,300,984000,518,1900,984200,0.02,2019-05-30,16,SL_MAX_DAY_OVER,3215,500,964500,950000,14700,1540.0000000000002,2588,10572.0,0.54
18,6371,7762,2019-06-19,-2.51,BUY,3260,300,978000,534,1800,961200,1.72,2019-07-02,13,STOP_PROFIT_OVER_RATIO,3635,568,1090500,1022400,51300,1540.0000000000002,2072,47688.0,2.46
