,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,5411,7181,2017-06-30,2.13,SELL,1925.0,500,962500.0,2440,400,976000,1.38,2017-07-18,18,SL_MAX_DAY_OVER,2038.0,2492,1019000.0,996800,-35700.0,1540.0000000000002,2868,-40108.0,-2.07
1,5411,7181,2017-07-19,2.34,SELL,2072.0,500,1036000.0,2492,400,996800,3.93,2017-08-01,13,STOP_LOSS_OVER_RATIO,2144.0,2425,1072000.0,970000,-62800.0,1540.0000000000002,2172,-66512.0,-3.27
2,5411,7181,2017-08-03,3.03,SELL,2245.5,400,898200.0,2460,400,984000,8.72,2017-08-21,18,SL_MAX_DAY_OVER,2198.5,2388,879400.0,955200,-10000.0,1540.0000000000002,2785,-14325.0,-0.76
3,5411,7181,2017-09-07,2.08,SELL,2241.5,400,896600.0,2285,400,914000,1.9,2017-09-21,14,STOP_PROFIT_OVER_RATIO,2284.5,2451,913800.0,980400,49200.0,1540.0000000000002,2083,45577.0,2.52
4,5411,7181,2017-11-06,2.51,SELL,2541.5,300,762450.0,2448,300,734400,3.68,2017-11-22,16,SL_MAX_DAY_OVER,2490.0,2340,747000.0,702000,-16950.0,1540.0000000000002,1968,-20458.0,-1.37
5,5411,7181,2017-11-30,2.21,SELL,2645.0,300,793500.0,2393,300,717900,9.53,2017-12-08,8,STOP_PROFIT_OVER_RATIO,2686.5,2570,805950.0,771000,40650.0,1540.0000000000002,994,38116.0,2.52
6,5411,7181,2018-05-17,2.96,SELL,2460.0,300,738000.0,2540,300,762000,3.15,2018-06-04,18,SL_MAX_DAY_OVER,2290.0,2463,687000.0,738900,27900.0,1540.0000000000002,2219,24141.0,1.61
7,5411,7181,2018-08-02,3.5,SELL,2500.5,300,750150.0,2437,300,731100,2.54,2018-08-13,11,STOP_LOSS_OVER_RATIO,2482.0,2322,744600.0,696600,-28950.0,1540.0000000000002,1339,-31829.0,-2.15
8,5411,7181,2018-08-14,2.11,SELL,2467.5,400,987000.0,2333,400,933200,5.45,2018-08-27,13,STOP_PROFIT_OVER_RATIO,2465.5,2437,986200.0,974800,42400.0,1540.0000000000002,2052,38808.0,2.02
9,5411,7181,2018-11-01,-2.8,BUY,2135.5,400,854200.0,2663,300,798900,6.92,2018-11-15,14,STOP_LOSS_OVER_RATIO,2116.0,2735,846400.0,820500,-29400.0,1540.0000000000002,1902,-32842.0,-1.99
10,5411,7181,2018-11-19,-2.04,BUY,2090.0,400,836000.0,2797,300,839100,0.37,2018-11-29,10,STOP_LOSS_OVER_RATIO,2050.0,2900,820000.0,870000,-46900.0,1540.0000000000002,1377,-49817.0,-2.97
11,5411,7181,2019-04-19,2.26,SELL,1963.5,500,981750.0,2344,400,937600,4.71,2019-04-23,4,STOP_LOSS_OVER_RATIO,1938.5,2204,969250.0,881600,-43500.0,1540.0000000000002,631,-45671.0,-2.38
12,5411,7181,2019-04-24,2.26,SELL,1949.0,500,974500.0,2255,400,902000,8.04,2019-05-10,16,SL_MAX_DAY_OVER,1793.0,2117,896500.0,846800,22800.0,1540.0000000000002,2468,18792.0,1.0
13,5411,7181,2019-06-04,-2.09,BUY,1475.5,600,885300.0,2074,400,829600,6.71,2019-06-12,8,STOP_PROFIT_OVER_RATIO,1533.5,2052,920100.0,820800,43600.0,1540.0000000000002,1128,40932.0,2.39
