,SYM_A,SYM_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y
316,4507,7189,0.9241324525520953,0.9374976862681319,0.02337189814656472,0.002027709506246624
317,5803,7259,0.9240200882841858,0.9308548843003251,0.3496991005566513,0.03514772140899365
318,2001,7261,0.9234456611405526,0.9112850104961452,0.16245315618345413,0.004057914891515639
319,5214,5401,0.9234406184094905,0.9358894539411953,0.09803333674713632,0.05870193100004771
320,1963,5020,0.9233457926231331,0.9356072428869328,0.31975201304924583,0.15427134131900222
321,1893,9989,0.9232766652839435,0.9285094125328324,0.0011168683834051362,0.10417889785193774
322,4202,7211,0.9231707299078872,0.9363375190417663,0.5593283201722173,0.22627839726005283
323,4902,7261,0.9230809585821443,0.9141835035679401,0.6740589286628003,0.19411955836213546
324,4208,9810,0.9230782344792887,0.9228554842882112,0.10942460351234706,0.03718612797829049
325,7846,7984,0.9230275866559774,0.9032218785140306,0.011526996749018322,0.06523929710333264
326,4182,7167,0.9230008842690617,0.9396950425121249,0.517994565641247,0.32420303267371187
327,7182,7278,0.9226933017090656,0.9236105015924232,0.008349915479413607,0.38946774770396364
328,5802,8385,0.9226750595168505,0.9172207162848693,0.2740490559393931,0.3030693576216461
329,4581,6674,0.9225541493655486,0.9221751077465521,0.08390179239565171,0.285152241835909
330,6752,8750,0.922312586401229,0.9190418711980156,0.8298843943381886,0.2283047428891392
331,4631,7251,0.922231378654326,0.9012066781895924,0.45963343970422776,0.14867021204211012
332,7182,9003,0.9219696167714526,0.9495183148533504,0.0023346296870570744,0.007085055770665908
333,8242,8377,0.9219009524740767,0.9212960834984578,0.30740039631307003,0.5853058716208955
334,2768,7202,0.9218955314244088,0.9487304596063655,0.022048212210136496,0.013458322884767976
335,7205,8411,0.9216688711657153,0.9042656997661747,0.011392035881999328,0.2904904283123304
336,6471,6995,0.9216686773652237,0.9230670489106895,0.42158006502104833,0.1257380835738921
337,4530,8411,0.9216247525188463,0.9056828391976038,0.05435838672657742,0.505407027347574
338,5214,6473,0.9212062025942868,0.9057600744679242,0.5511021776194994,0.30840491910880186
339,5020,7013,0.9210408423477765,0.9525036643776795,0.33034283056367364,0.16392540078980433
340,3116,5471,0.9209483524029253,0.9098746417512984,0.0004621453169249084,0.028122803866095163
341,8002,8308,0.9208689949190274,0.9154468671278292,0.27076023917620723,0.6362273186202884
342,7182,7189,0.9208046767118977,0.9618495267790903,0.5218423706760044,0.18680560763407078
343,6472,7272,0.9206707901269817,0.95404288482101,0.39684958543442267,0.016220237819226203
344,1942,8308,0.920657143486173,0.9487008915383016,0.07316483234693423,0.2789034488487403
345,1963,6472,0.9205325992624829,0.924519175337033,0.13068104054871504,0.10373077448232548
346,5991,6371,0.9204642495025955,0.9176227932387584,0.14245138274927654,0.30159876540361585
347,5803,6371,0.9203051452263195,0.9137758846520904,0.03826578428983487,0.3557731525734213
348,8586,9810,0.9202936491010553,0.9235758336451633,0.004461790632398274,0.16000554376962123
349,6752,8341,0.920043495526134,0.9295079359400719,0.6324531182678751,0.17095878904715334
350,5803,6995,0.9199520505184473,0.9121939083338533,0.6469485517356508,0.10609041569978689
351,4182,7278,0.9195611427978804,0.9699094586606517,0.4697862279338526,0.000816450958796906
352,5301,7251,0.9192903951517122,0.9572502008743916,0.001213910711308704,0.00010407842634588357
353,6770,8306,0.919220566311121,0.9336995773063076,0.00828494105136091,0.34885579869638694
354,4005,5802,0.9190980166910404,0.9358110200211972,0.030022482650477182,0.1121044471679224
355,6586,7278,0.9188323080409465,0.9386958704729428,0.22641992252072746,0.008549849510631811
356,5406,6674,0.9188254873490179,0.9039982692900345,0.22952068356952726,0.3604626698858848
357,4182,7259,0.9186725494662344,0.9310162110705668,0.19340309287332053,0.29514334757101546
358,4061,5406,0.9185298203302714,0.9043327276868924,0.020095602311385147,0.04186981109160926
359,8002,8601,0.9184746831025858,0.9442660452144436,0.26618405214118745,0.44392943529281476
360,9531,9532,0.9183509202010207,0.9341171803917098,0.05009988161765786,0.30506038788405315
361,5803,7182,0.9180151161091827,0.9097688682723467,0.1024355915331952,0.020949795471191718
362,4188,8411,0.9179854823217468,0.9147617658692146,0.01342595172991898,0.28916417339806777
363,3291,7267,0.9177529405990476,0.900234310925519,0.3276051048098956,0.042479926375286775
364,8377,9404,0.9176175589293843,0.9126984038428159,0.3894145608687431,0.30946000006867824
365,5214,7259,0.9176103354962057,0.9403017393817601,0.4627954448595237,0.016772638019714778
366,8411,8601,0.9175793603223044,0.9614173067547175,0.6589773019176649,0.155921643734519
367,4581,7201,0.9175785169575894,0.9470314837786903,0.07000686627104731,0.1743355644479348
368,5991,7259,0.9175434651746485,0.9376014317309468,0.5452806361759134,0.031653300824544046
369,6471,7762,0.9174334933813109,0.9023638146524996,0.20508314692255974,0.18978684986699823
370,3405,4005,0.9172427543989287,0.9266360868917447,0.3209204102150866,0.13558512066271228
371,5411,7181,0.9171673734233373,0.9205967050105658,0.41603679681254235,0.9691410571115409
372,5802,5991,0.9171182421925199,0.9368541714700505,0.714319684301747,0.0743189239214946
373,4005,4208,0.9170500031278828,0.9050898859573692,0.3062061437756909,0.22068349407974647
374,7186,8002,0.9169109324250072,0.9257309507371657,0.09766936923652736,0.2827132154363634
375,4118,7751,0.9168322402942795,0.9181928215385772,0.3060864550416861,0.013901077832785363
376,3116,8601,0.9167294720695461,0.926658990871758,0.013197988231114411,0.2114626636775121
377,8750,8795,0.9166228499082832,0.9837690756164003,0.6277459602107842,0.16506144446409987
378,4062,6857,0.9163756714579705,0.9276991092204507,0.0006974339267089427,0.009864651230237201
379,3105,6988,0.9163178195519263,0.9629463629586734,0.07072911178766292,0.23384217109858108
380,7846,8377,0.9161884581587283,0.9128032595204256,0.17275935423966826,0.26165711177751205
381,5802,7278,0.9159505548670173,0.9090313861679383,0.7476736953759154,0.30840423790387006
382,6995,8306,0.9157995933317475,0.9151846072905672,0.7188714440554076,0.05155562239348267
383,1860,6995,0.9157036712291555,0.9125798946684341,0.3360813236368251,0.01597983610665597
384,7182,8570,0.915633767532078,0.9298506461474113,0.27802601441824415,0.35573853873008243
385,7251,8306,0.9155751941284059,0.9019819235505684,0.49889248504110134,0.6457451783184862
386,6674,7201,0.9155744886560239,0.9028518831376398,0.47825451537796165,0.31505676186901
387,6178,7201,0.9155690267490203,0.9228986074842528,0.18621455314589042,0.33876755784073465
388,4507,5406,0.9155277497317093,0.9262880948491709,0.014463891143661292,0.018276133735211846
389,1820,7259,0.9155048040207214,0.9136728678697782,0.04364857333193437,0.010507785176515658
390,6770,7251,0.9153416740488916,0.9434648553166787,0.5423167309906726,0.09166266910696536
391,4182,8002,0.915115560879005,0.9640743609757292,0.27116476611683216,0.13615367738882428
392,2784,9956,0.9149209161058884,0.9134814059198184,0.05861294936967121,0.05857638843633359
393,4005,5301,0.9146832297474743,0.9066359161246961,0.06909652673042867,0.041703600907453064
394,3148,8242,0.9142350121785224,0.9201706798129698,0.26224447369844456,0.08478687974277821
395,6301,6995,0.9141849089973186,0.9383016115782643,0.8841899760860694,0.00015476730133324196
396,6752,8377,0.9141778304907594,0.9213131583444316,0.6073846095243486,0.30981657173477917
397,1820,7211,0.9141397659979621,0.9512689536658002,0.2974859414370842,0.005687827768244796
398,4507,5411,0.9140274020638528,0.9113372666241077,0.01868499572863246,0.09142255010583494
399,2531,6752,0.9140237404082678,0.915925935035314,0.03925956569938005,0.04009454879205855
400,7211,8273,0.9138374654097603,0.938842781021787,0.06790805040791384,0.07038448103661582
401,7278,9505,0.9135467850083662,0.9164007064962704,0.029911836253792793,0.0660164122893439
402,4581,7181,0.9135144869667933,0.9650003331756168,0.10607072447707461,0.11261942292499877
403,4182,8308,0.9131426929827872,0.9059197594540012,0.3690517141692683,0.3083558625663486
404,5991,7267,0.913009835567609,0.9020944681260046,0.565651859322498,0.002509016494218655
405,1820,7189,0.9129816959131647,0.9486509687273124,0.36035624185111126,0.04546651282523986
406,5110,6923,0.9128477851645896,0.9355694891471948,0.32563731555308106,0.09090618368829273
407,4902,5214,0.9128379314173624,0.9089403205951357,0.5700915829727851,0.09316179613729925
408,6301,6472,0.9127520422570351,0.9269240324521637,0.5623391482710103,4.934616078466518e-06
409,3105,6995,0.9127395988820716,0.9163140118290963,0.09864907813052659,0.07217791250756043
410,4182,6371,0.9127300292748733,0.9611912964897218,0.15883702712832953,0.012034534475513628
411,4581,7182,0.9126793805778914,0.962680202789277,0.13483416865157216,0.07599226970740895
412,1963,7278,0.9126121278381654,0.9108334351960671,0.17366055729861718,0.3476513647917814
413,5301,6988,0.9125829985272129,0.9166122438494361,0.06576855521576119,0.07008604068356958
414,5411,7278,0.9123836138199857,0.9570519391833746,0.6276527419220043,0.3362784353861643
415,7846,8341,0.9122468654332037,0.9427218091252113,0.16412037105581356,0.17396304320989986
416,2531,7846,0.9122256819188468,0.9009524294045821,0.009086272199702207,0.4948816334659386
417,7189,9072,0.9122070787131304,0.9073686940703273,0.08488001314396315,0.04379531184768201
418,7211,7846,0.9120710408925257,0.9273213918987196,0.2743657119348027,0.06412475837368795
419,5021,8750,0.9120576231000087,0.9237642632674262,0.9873754046297415,0.2718065597798068
420,5401,9064,0.912028511453093,0.9088478944740577,0.5973668423851545,0.3261627126049517
421,6371,7211,0.9119679638186606,0.9259397819962277,0.1826948183445326,0.7482652888580886
422,6472,6752,0.9119535940167564,0.9420846340077135,0.5164473059095138,0.09322157541979453
423,6371,7167,0.9118133546163336,0.9073431016932981,0.0671554890287918,0.24747754454674253
424,2784,7261,0.9117789808878908,0.9013079866957459,0.016603701215378238,0.05064778222606277
425,6586,9404,0.9117551094672609,0.9033335910980554,0.11977771482399707,0.2971466208525601
426,4634,5803,0.911742258568056,0.9124358302301949,0.822858008661143,0.015514127511783304
427,6752,7013,0.9116938466011417,0.9565520390059575,0.25674655645554645,0.041865163440970236
428,5706,6361,0.9116375621267928,0.9003358457354721,0.29974060274240844,0.003816132153774139
429,5110,7251,0.9115903293353569,0.9484911648167661,0.1077923362047919,0.10578817673086044
430,6371,7327,0.9114410504310472,0.9392645249355172,0.09569180443677777,0.020276321085862147
431,3105,7272,0.9112365558830346,0.9177105814370331,0.01111782388152906,0.2753357692070186
432,5991,7211,0.910923259831832,0.9092601593359968,0.4981900145164646,0.3460767893437514
433,4401,5214,0.9109193387213861,0.9157510146215412,0.5355359230522513,0.03269013708024703
434,5802,9810,0.9108568942589681,0.9258966079025135,0.37566893134711443,0.07582046136650768
435,1605,8002,0.9108432514173809,0.9266461389080942,0.3363699756637305,0.060398566197157305
436,5471,6923,0.9107610766089494,0.9220818345881616,0.027035897767722184,0.003963883285564173
437,1820,9505,0.9105718081643472,0.9232625527081401,0.04318203904965926,0.046178572611904375
438,4118,4902,0.9105579613364029,0.9040695930759112,0.3353125125790791,0.07460496391132314
439,7182,9505,0.9105140885823052,0.9106084992556641,0.15119177320730098,0.26558322137560797
440,6269,6361,0.9104886739175296,0.9066465970961166,0.3101554700758131,0.02126771615138959
441,4581,7278,0.9103688284383848,0.9174498485753579,0.21133892260752524,0.384731523238382
442,6371,7182,0.9102835994162419,0.9014435995525457,0.0029150769942886006,0.42698893521426257
443,6923,8306,0.90980361152506,0.9061147019774959,0.04879581914644571,0.1454553187019958
444,6472,6988,0.9097960181673339,0.9440206939009261,0.17289751617410004,0.06979447826572806
445,6472,7251,0.9097606844291037,0.9329231719586986,0.48491588401286057,0.41156065234582084
446,6371,6471,0.9093400838114812,0.9226493664873334,0.5980354917412948,0.21123974621537078
447,7278,7984,0.9093194087154146,0.9126755047929174,0.3953752633991801,0.014606048201705208
448,5901,7181,0.909274346373106,0.9083940071571396,0.06316460366623414,0.2288916914920825
449,5463,8086,0.9092070596230272,0.9058916515960167,0.3724717282489062,0.06761513955811517
450,5301,6995,0.909106728764501,0.9103437437891635,0.21323347640608992,0.017683531753521536
451,1333,8377,0.9088743954330251,0.9145203424819898,0.21030716132999777,0.22502051849544402
452,1860,8002,0.9087566193300086,0.9483111130394899,0.07068479776480566,0.3146683389657948
453,8341,9505,0.9082819434785998,0.909597592080525,0.1633183366482348,0.5423640822587649
454,7167,8750,0.9081991787210216,0.9488730911457995,0.9623532058366748,0.19260622690874601
455,6770,8601,0.9080823792023479,0.9348764938193416,0.040509401844502156,0.10772729204669107
456,5233,9956,0.9078704673443259,0.9493518226758905,0.7608414160902159,0.09481567051278039
457,8377,9505,0.9078638060959238,0.9289486525432418,0.15593127965084952,0.08386404373322076
458,7201,9810,0.9077810993790913,0.9078418477241121,0.06185376029702002,0.0458972875130546
459,3116,7251,0.907723807710576,0.9715315557063797,0.10810512398017885,0.04163696109213119
460,4118,9404,0.9076582105670291,0.9146580978540738,0.3544575338056859,0.029677108563652157
461,3099,8273,0.9076015918566672,0.9521987516429775,0.198434824343665,0.5073312607365926
462,4208,6995,0.9074926727118169,0.9306479890893452,0.39935250685746326,0.005534887854308005
463,8308,8601,0.9074148368451013,0.962951348964916,0.49340299379416636,0.08188422821817803
464,4581,8242,0.9073298446548406,0.9493711214657569,0.15942834713533255,0.20928442922162688
465,1824,5110,0.9073175224157487,0.9047736623109844,0.4145049336414807,0.19763717553850102
466,6371,7259,0.9072601726091518,0.9338532290485528,0.18229005276832472,0.05075487420977244
467,5406,9404,0.9072021136573057,0.9378961528099202,0.021064956026089342,0.022277555232847315
468,1942,8601,0.907008339514572,0.9272327394855566,0.22347037376885026,0.041918660561179176
469,4507,4581,0.9070040849655493,0.9116026646938732,0.002499653469799799,0.06579753041561352
470,9064,9404,0.9068751254074453,0.9140923669807101,0.20905810287145044,0.19696327476483105
471,6750,6920,0.9063878883665869,0.9212055995229174,0.0003150946424627919,0.12551328581897747
472,7211,8002,0.9062905586435208,0.9186987715979642,0.8079603445574102,0.8650347405745628
473,3105,5334,0.906260222206358,0.918702906875519,0.05563499076486561,0.06496251253123181
474,8309,9810,0.9056071721804478,0.9131812449514483,0.4950629744188835,0.08209517270594785
475,7013,7846,0.905578590850307,0.9675721560055726,0.049792202471733625,0.06666556069615938
476,3291,7182,0.9054096211624763,0.9201269443430837,0.4369425621520393,0.15740890935934565
477,4581,5411,0.9052962257615919,0.9177823053245957,0.014804350492274264,0.3707907163850417
478,5406,7201,0.9052846467876547,0.9795183539341606,0.07918594902762927,0.0006857192881192322
479,4005,7251,0.9044703585450576,0.9165107506446429,0.013947974861339495,0.009024486887281462
480,6752,7984,0.9044414795246764,0.9101908059860772,0.5340015048186696,0.017358937940667223
481,4217,6750,0.9042828897194538,0.9236953619842474,0.0040261732553684496,0.3615769507904849
482,7182,8377,0.9041511267842454,0.9122648185754304,0.7523938687283758,0.6457625389474728
483,1824,8411,0.9039804721640303,0.9043225948568218,0.4034706231548486,0.4899468251558498
484,4996,6857,0.9038778509226814,0.9019412272438968,0.06958377216098936,0.05736880763245389
485,1963,8795,0.903873048570773,0.9113663453746105,0.2614380069489618,0.37034609776470767
486,7201,7278,0.9034523465756549,0.9185072409253839,0.30649160966662603,0.6710855012126731
487,7327,7984,0.9033433367143008,0.9183118805397514,0.0612843624036899,0.06947344811085658
488,6586,7189,0.9031760428564611,0.9185564846206161,0.05078078588992495,0.01793299999030332
489,1963,8316,0.902606274703167,0.9008887323207527,0.35651076149360317,0.004063817451572554
490,1820,4202,0.9025991789395813,0.9200162167416286,0.5162320383974309,0.15950440137561095
491,2914,7181,0.9024775450205037,0.9433056869401101,0.12281185308836495,0.0026642236235500565
492,7453,8273,0.9023600264355224,0.924395113461387,0.7572443319404745,0.19985946276909183
493,5019,5021,0.9022998990631386,0.9185100534819981,0.6953600879299234,0.5300712534109513
494,6923,8411,0.9021947543167016,0.9344499719771796,0.1047397631963789,0.060033905651862396
495,6301,8002,0.9021804670252651,0.9147311236193779,0.8203136931856179,0.1387045169599354
496,2914,4202,0.9019488955235905,0.9021240037464826,0.3936752225567217,0.26041822684190497
497,5393,8316,0.9018487751227557,0.9048993026859049,0.3735258274372043,0.17465509392830297
498,8304,8411,0.9017679944130775,0.9265208322876508,0.2557583611344167,0.019794732676786532
499,4676,6752,0.901640530167249,0.9284313834350555,0.008927862547997064,0.17232675994048535
500,3405,9412,0.901522610448274,0.9012309369515641,0.0021464358027848177,0.13060509653797953
501,7182,9072,0.9014732014318695,0.9075936738896081,0.18761658170449586,0.018372367982752418
502,4005,7211,0.9013144278058727,0.9546928257839464,0.11731190160984623,0.00024328256071079558
503,4401,6178,0.901295218115479,0.9006096425630774,0.19492887506349138,0.19165012186080094
504,6988,7251,0.9011166282922183,0.9004120973139839,0.26267894166964223,0.47545085838488466
505,7211,9072,0.9010013048052217,0.9040456178936411,0.12729235235564235,0.015678309649195143
506,1942,8341,0.9008800239945797,0.9180823754538712,0.9930440580042815,0.7855722099612218
507,8242,9003,0.9008545035356191,0.9012270578695337,0.14532630353662546,0.2913595414405984
508,1820,4507,0.9007932327806032,0.9063906639623933,0.19027494766799402,0.026365372262911028
509,4182,7984,0.9007242286646825,0.9281027655655296,0.3321589221630814,0.002175887460972042
510,7272,8002,0.900632089938779,0.9515410686895188,0.07222984744035303,0.04995171875939607
511,6371,7984,0.9006056593797448,0.9064734253446404,0.04346425814203877,0.008034271548033205
512,3105,8078,0.9005200276088604,0.9187006367444811,0.09918777207479229,0.04227386196202509
513,4182,8273,0.9003977462115414,0.9040008274447259,0.14568603049665813,0.027574536727179588
514,5393,7327,0.9003956257964258,0.9296319777402635,0.5613443426649334,0.4790319178602724
515,9506,9508,0.9002360035835648,0.9795918697038873,0.026941460675636394,0.18092293898385003
516,7278,7731,0.9002104480515241,0.9266593699381466,0.5191668552436294,0.051943171165014596
517,4182,9810,0.9001864268373064,0.9016228478323047,0.4070327023727023,0.2221909423638862
518,5110,6995,0.9000650358934108,0.9136914373070629,0.5090517956533297,0.03025929968565739
519,4581,5463,0.9000629114864375,0.9175675244690215,0.3534175964038244,0.1699647528693507
