,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,4062,6857,2017-09-06,-2.01,BUY,1732,500,866000,1869.0,500,934500.0,7.33,2017-09-15,9,STOP_LOSS_OVER_RATIO,1769,2020.0,884500,1010000.0,-57000.0,1540.0000000000002,1332,-59872.0,-3.33
1,4062,6857,2017-09-19,-2.66,BUY,1811,500,905500,2080.0,400,832000.0,8.83,2017-10-04,15,STOP_LOSS_OVER_RATIO,1838,2315.0,919000,926000.0,-80500.0,1540.0000000000002,2142,-84182.0,-4.85
2,4062,6857,2017-10-05,-2.74,BUY,1830,500,915000,2275.0,400,910000.0,0.55,2017-10-17,12,STOP_LOSS_OVER_RATIO,1838,2397.0,919000,958800.0,-44800.0,1540.0000000000002,1800,-48140.0,-2.64
3,4062,6857,2017-10-18,-2.21,BUY,1839,500,919500,2400.0,400,960000.0,4.22,2017-10-27,9,STOP_PROFIT_OVER_RATIO,1963,2372.0,981500,948800.0,73200.0,1540.0000000000002,1390,70270.0,3.74
4,4062,6857,2017-11-02,-2.28,BUY,1864,400,745600,2673.0,300,801900.0,7.02,2017-11-20,18,STOP_PROFIT_OVER_RATIO,1741,2373.0,696400,711900.0,40800.0,1540.0000000000002,2289,36971.0,2.39
5,4062,6857,2018-02-13,2.37,SELL,1795,500,897500,2134.0,400,853600.0,5.14,2018-02-16,3,STOP_PROFIT_OVER_RATIO,1675,2168.0,837500,867200.0,73600.0,1540.0000000000002,432,71628.0,4.09
6,4062,6857,2018-03-23,-2.01,BUY,1625,500,812500,2224.0,400,889600.0,8.67,2018-04-03,11,STOP_LOSS_OVER_RATIO,1573,2259.0,786500,903600.0,-40000.0,1540.0000000000002,1539,-43079.0,-2.53
7,4062,6857,2018-05-07,-2.99,BUY,1724,500,862000,2750.0,300,825000.0,4.48,2018-05-22,15,STOP_PROFIT_OVER_RATIO,1796,2651.0,898000,795300.0,65700.0,1540.0000000000002,2080,62080.0,3.68
8,4062,6857,2018-08-06,-2.01,BUY,1628,500,814000,2708.0,300,812400.0,0.2,2018-08-13,7,STOP_PROFIT_OVER_RATIO,1600,2485.0,800000,745500.0,52900.0,1540.0000000000002,936,50424.0,3.1
9,4062,6857,2018-11-19,2.37,SELL,1630,500,815000,2181.0,400,872400.0,6.58,2018-11-28,9,STOP_PROFIT_OVER_RATIO,1660,2335.0,830000,934000.0,46600.0,1540.0000000000002,1248,43812.0,2.6
10,4062,6857,2018-12-14,2.5,SELL,1680,500,840000,2104.0,400,841600.0,0.19,2018-12-19,5,STOP_PROFIT_OVER_RATIO,1630,2138.0,815000,855200.0,38600.0,1540.0000000000002,691,36369.0,2.16
11,4062,6857,2019-02-06,-3.35,BUY,1416,500,708000,2571.0,300,771300.0,8.21,2019-02-12,6,STOP_PROFIT_OVER_RATIO,1447,2500.0,723500,750000.0,36800.0,1540.0000000000002,730,34530.0,2.33
12,4062,6857,2019-02-14,-2.07,BUY,1555,500,777500,2663.0,300,798900.0,2.68,2019-03-04,18,SL_MAX_DAY_OVER,1619,2751.0,809500,825300.0,5600.0,1540.0000000000002,2332,1728.0,0.11
13,4062,6857,2019-07-26,-3.12,BUY,1961,400,784400,4090.0,200,818000.0,4.11,2019-07-31,5,STOP_LOSS_OVER_RATIO,1954,4270.0,781600,854000.0,-38800.0,1540.0000000000002,659,-40999.0,-2.56
14,4062,6857,2019-08-01,-2.69,BUY,1935,400,774000,4195.0,200,839000.0,7.75,2019-08-05,4,STOP_PROFIT_OVER_RATIO,2113,4265.0,845200,853000.0,57200.0,1540.0000000000002,530,55130.0,3.42
