,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,7211,8273,2017-04-13,-3.79,BUY,644,900,579600,5510,100,551000,5.19,2017-04-27,14,STOP_PROFIT_OVER_RATIO,713,5620,641700,562000,51100,1540.0000000000002,1301,48259.0,4.27
1,7211,8273,2017-07-27,2.62,SELL,820,700,574000,5770,100,577000,0.52,2017-08-02,6,STOP_PROFIT_OVER_RATIO,792,5920,554400,592000,34600,1540.0000000000002,568,32492.0,2.82
2,7211,8273,2017-09-22,2.14,SELL,873,700,611100,5710,100,571000,7.02,2017-10-10,18,STOP_LOSS_OVER_RATIO,925,5550,647500,555000,-52400,1540.0000000000002,1749,-55689.0,-4.71
3,7211,8273,2017-10-11,2.35,SELL,936,600,561600,5950,100,595000,5.61,2017-10-27,16,SL_MAX_DAY_OVER,910,5950,546000,595000,15600,1540.0000000000002,1521,12539.0,1.08
4,7211,8273,2017-11-30,-2.39,BUY,789,800,631200,6520,100,652000,3.19,2017-12-18,18,STOP_LOSS_OVER_RATIO,798,7050,638400,705000,-45800,1540.0000000000002,1898,-49238.0,-3.84
5,7211,8273,2017-12-19,-2.02,BUY,804,900,723600,7010,100,701000,3.22,2018-01-04,16,SL_MAX_DAY_OVER,825,7020,742500,702000,17900,1540.0000000000002,1873,14487.0,1.02
6,7211,8273,2018-03-08,-2.23,BUY,761,900,684900,7010,100,701000,2.3,2018-03-26,18,SL_MAX_DAY_OVER,745,6660,670500,666000,20600,1540.0000000000002,2050,17010.0,1.23
7,7211,8273,2018-04-02,-2.03,BUY,761,1000,761000,7330,100,733000,3.82,2018-04-13,11,STOP_PROFIT_OVER_RATIO,762,6800,762000,680000,54000,1540.0000000000002,1351,51109.0,3.42
8,7211,8273,2018-05-22,2.35,SELL,891,800,712800,6810,100,681000,4.67,2018-05-25,3,STOP_PROFIT_OVER_RATIO,833,6890,666400,689000,54400,1540.0000000000002,344,52516.0,3.77
9,7211,8273,2018-09-04,-2.2,BUY,771,900,693900,6790,100,679000,2.19,2018-09-10,6,STOP_LOSS_OVER_RATIO,737,7050,663300,705000,-56600,1540.0000000000002,677,-58817.0,-4.28
10,7211,8273,2018-09-11,-2.71,BUY,749,900,674100,6940,100,694000,2.87,2018-09-27,16,STOP_LOSS_OVER_RATIO,795,7730,715500,773000,-37600,1540.0000000000002,1799,-40939.0,-2.99
11,7211,8273,2019-01-18,2.03,SELL,663,800,530400,5320,100,532000,0.3,2019-02-05,18,STOP_PROFIT_OVER_RATIO,654,5550,523200,555000,30200,1540.0000000000002,1572,27088.0,2.55
12,7211,8273,2019-03-05,2.16,SELL,637,1600,1019200,4940,200,988000,3.16,2019-03-11,6,STOP_PROFIT_OVER_RATIO,590,4910,944000,982000,69200,1540.0000000000002,990,66670.0,3.32
13,7211,8273,2019-04-10,2.24,SELL,606,800,484800,5030,100,503000,3.62,2019-04-16,6,STOP_LOSS_OVER_RATIO,613,4765,490400,476500,-32100,1166.0000000000002,487,-33753.0,-3.42
14,7211,8273,2019-04-17,3.06,SELL,623,1500,934500,4635,200,927000,0.81,2019-04-19,2,STOP_LOSS_OVER_RATIO,645,4565,967500,913000,-47000,1540.0000000000002,306,-48846.0,-2.62
15,7211,8273,2019-04-22,3.65,SELL,648,1400,907200,4595,200,919000,1.28,2019-04-24,2,STOP_PROFIT_OVER_RATIO,642,4805,898800,961000,50400,1540.0000000000002,300,48560.0,2.66
16,7211,8273,2019-05-13,-2.88,BUY,505,1900,959500,4760,200,952000,0.79,2019-05-30,17,STOP_PROFIT_OVER_RATIO,526,4635,999400,927000,64900,1540.0000000000002,2671,60689.0,3.17
