DATE,OPEN_5201,CLOSE_5201,OPEN_7186,CLOSE_7186,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%),CORR_3M,COINT_3M,CORR_1Y,COINT_1Y
2020-06-16,3285.0,3375.0,358.0,361.0,9.349030470914128,8.63499351349896,0.6083960347128436,1.1736384142480243,7.64,0.846122601632,0.429902387281635,0.9312910879983444,0.02418944727949453
2020-06-15,3205.0,3160.0,356.0,345.0,9.159420289855072,8.620075747484131,0.6044088049603581,0.8923505712434406,5.89,0.8344142974761798,0.474756132819786,0.9315614309411836,0.01603925572505533
2020-06-12,3135.0,3270.0,349.0,352.0,9.289772727272727,8.608108873778127,0.6024937479960445,1.1314040282772777,7.34,0.8152589071375121,0.4434218888573387,0.9316260087873236,0.015124506714951332
2020-06-11,3380.0,3305.0,360.0,359.0,9.206128133704736,8.594721427890681,0.5983391971256404,1.021839633357115,6.64,0.7977649339236179,0.4954254075029074,0.9317780459444548,0.07853766314643387
2020-06-10,3385.0,3440.0,374.0,373.0,9.222520107238607,8.581917364628238,0.5953861546949396,1.0759449771528484,6.95,0.7739943963582557,0.4889163848260923,0.9321324765841374,0.07148426764151272
2020-06-09,3520.0,3430.0,383.0,374.0,9.171122994652407,8.5674994494729,0.5927859695957085,1.0182824428034127,6.58,0.7457655766265799,0.4997862328968343,0.9323023751819705,0.0693199001437581
2020-06-08,3515.0,3505.0,372.0,379.0,9.248021108179419,8.553531717858109,0.5907367597812938,1.1756325957748566,7.51,0.7016931013209418,0.4585604561907311,0.9327565773133862,0.04982150672987429
2020-06-05,3425.0,3455.0,361.0,363.0,9.517906336088155,8.537751651469481,0.5877742071858472,1.6675700849676112,10.3,0.6761984984661051,0.34082749727123224,0.9337257007060408,0.03268943868860452
2020-06-04,3420.0,3395.0,363.0,355.0,9.56338028169014,8.519179566988306,0.5784425116158515,1.8051935909497887,10.92,0.6667872412087952,0.3554106744419292,0.9348188105355559,0.03610168414281941
2020-06-03,3380.0,3355.0,361.0,355.0,9.450704225352112,8.498887491957477,0.56805685949094,1.6755659534638812,10.07,0.6565228384340882,0.4588939342546407,0.9356204316659358,0.05588207140029335
2020-06-02,3135.0,3205.0,356.0,353.0,9.079320113314447,8.481287888218839,0.5586650237536218,1.0704665580771124,6.59,0.6539134865205207,0.4570601361237104,0.9356928752271352,0.002297733161459614
2020-06-01,3085.0,3160.0,349.0,353.0,8.951841359773372,8.470680324846805,0.5547484014978161,0.8673500160206606,5.37,0.6536333708167079,0.5050664178386106,0.9357865943559645,0.0029754213070800235
2020-05-29,3195.0,3050.0,348.0,352.0,8.664772727272727,8.464610215296599,0.5519338815421682,0.36265668528420525,2.31,0.6391396024907976,0.4303827188730029,0.9356658383379756,0.055843024047848966
2020-05-28,3300.0,3245.0,348.0,356.0,9.115168539325843,8.465123525973462,0.5521376629104253,1.177324165726835,7.13,0.6097553479743256,0.2379321756968045,0.9360179862827124,0.03039207923417838
2020-05-27,3190.0,3270.0,333.0,340.0,9.617647058823529,8.461439446239007,0.5486991200121277,2.1071796371005056,12.02,0.6269924324321954,0.17374481174503506,0.9372302555260108,0.022289767741013558
2020-05-26,3070.0,3175.0,320.0,326.0,9.739263803680982,8.45221767638548,0.5348263271314426,2.4064748910148337,13.22,0.6734732283084738,0.22382568263083613,0.9386811544355878,0.027309947997747764
2020-05-25,3015.0,3040.0,318.0,318.0,9.559748427672956,8.441851676902829,0.5170181362039653,2.16220026434259,11.69,0.7280008496509547,0.2563485450059383,0.9395765997315584,0.03223674628586218
2020-05-22,3090.0,2942.0,319.0,313.0,9.399361022364218,8.433048651615197,0.5033492895035477,1.9197650436779057,10.28,0.7730685501261975,0.14836766074794605,0.940313096827616,0.023328959576412376
2020-05-21,3010.0,3040.0,316.0,319.0,9.529780564263323,8.430396869009927,0.4987544194737957,2.204258553564871,11.54,0.7872116088189255,0.17906806734829755,0.941294505384831,0.026852321776648373
2020-05-20,2889.0,2949.0,315.0,315.0,9.361904761904762,8.425342697531073,0.4894214212331706,1.9136106916078182,10.0,0.8315287139240173,0.30198094550999743,0.9418986537080084,0.04570001912732405
2020-05-19,2789.0,2849.0,323.0,321.0,8.87538940809969,8.42385063403901,0.4867270797784435,0.9277042367690301,5.09,0.8572866451741229,0.3646277476826952,0.9418045953393936,0.051751979033450336
2020-05-18,2690.0,2673.0,309.0,312.0,8.567307692307692,8.429633888457166,0.49457151530691656,0.2783698607573242,1.61,0.8736364989020912,0.3533955032504271,0.941282865796304,0.05245557988740338
2020-05-15,2688.0,2672.0,318.0,312.0,8.564102564102564,8.439723243546522,0.5048880072975516,0.24635031681934877,1.45,0.8971513027393391,0.32730875633263623,0.9407289271913774,0.05010950622209315
2020-05-14,2670.0,2620.0,311.0,302.0,8.675496688741722,8.449168773638704,0.5136766414863119,0.4406038679277763,2.61,0.8974121791462392,0.3397145049438197,0.9399981962814741,0.05694835365875106
2020-05-13,2685.0,2699.0,311.0,315.0,8.568253968253968,8.458052836264564,0.5231879976059699,0.21063390692001385,1.29,0.90640623235561,0.33645851917004965,0.9394579434522308,0.0486966306201956
2020-05-12,2736.0,2714.0,325.0,316.0,8.58860759493671,8.468560407875582,0.5331152257597083,0.22518056371407422,1.4,0.9140395954643724,0.3437165073841517,0.9389552763679888,0.04918454323434236
2020-05-11,2720.0,2750.0,325.0,326.0,8.43558282208589,8.475758178169393,0.5383063927574838,-0.07463287938622591,-0.48,0.9197505891517757,0.35125240168081256,0.9384512901232882,0.049173867247869665
2020-05-08,2624.0,2667.0,319.0,324.0,8.231481481481481,8.4827864600443,0.5411694782986086,-0.46437389512967575,-3.05,0.9252299977175424,0.3377474136406338,0.9377291394911202,0.05136110191042295
2020-05-07,2557.0,2574.0,312.0,316.0,8.145569620253164,8.492691493282667,0.5432735521689392,-0.6389449139271915,-4.26,0.9250624004792524,0.3314976408801415,0.9369589231241088,0.043219839762870686
2020-05-01,2638.0,2579.0,328.0,321.0,8.034267912772586,8.50243252219917,0.5435119039752974,-0.8613695597141177,-5.83,0.9390444200044727,0.5075255912398821,0.9363036403331692,0.0075680831106654575
2020-04-30,2698.0,2699.0,334.0,332.0,8.129518072289157,8.513000673643143,0.5420098447651658,-0.7075196235967556,-4.72,0.9395296119689338,0.504253771249128,0.9357698143577242,0.03230947049955733
2020-04-28,2608.0,2605.0,324.0,326.0,7.99079754601227,8.519595913663627,0.540310229730844,-0.9786939771893248,-6.62,0.9395851219036184,0.6159177581208396,0.9351401283133248,0.03372616887824654
2020-04-27,2518.0,2591.0,313.0,322.0,8.046583850931677,8.529604196574159,0.5373664306635725,-0.8988658726709424,-6.0,0.9392110112138672,0.5651418854430919,0.9343935036266768,0.029300709868516694
2020-04-24,2450.0,2455.0,312.0,310.0,7.919354838709677,8.537950630184154,0.5346538552242867,-1.1570023959052476,-7.81,0.938302602955186,0.6458799637590551,0.9336238083948284,0.03500573801761063
2020-04-23,2434.0,2509.0,305.0,311.0,8.067524115755628,8.547974847950309,0.529989389285466,-0.9065289643674318,-5.96,0.9373383391114042,0.6580494059415837,0.9326662742045748,0.03436030791439736
2020-04-22,2420.0,2411.0,297.0,305.0,7.9049180327868855,8.556337063280058,0.5272836613680023,-1.235424266329643,-8.24,0.9365594619497865,0.4840146309769273,0.9314661171868288,0.03586490203781908
2020-04-21,2472.0,2463.0,299.0,304.0,8.101973684210526,8.565223870461946,0.5218181332688157,-0.8877617635659583,-5.72,0.936088830301904,0.4620500905671696,0.9302307038743062,0.035331610628883216
2020-04-20,2500.0,2522.0,302.0,305.0,8.268852459016394,8.576224103345039,0.5206311779773046,-0.5903827072416403,-3.72,0.9352686860169984,0.7176462653785431,0.9289178500875802,0.03460661994526828
2020-04-17,2497.0,2532.0,312.0,306.0,8.27450980392157,8.583864348212199,0.5202688358021103,-0.5946051790968614,-3.74,0.934570201158816,0.4976667949346129,0.9278324355233016,0.022635598156111745
2020-04-16,2490.0,2458.0,298.0,307.0,8.006514657980455,8.591892910591628,0.5200790278617641,-1.1255563505759467,-7.31,0.9349134950283812,0.3572435574363093,0.9266073801824242,0.03929304596731687
2020-04-15,2541.0,2537.0,305.0,303.0,8.372937293729374,8.602613684314885,0.5161743589590511,-0.4449589302511877,-2.74,0.9348546058104096,0.25444860922393403,0.92527792335879,0.03922583034990641
2020-04-14,2565.0,2598.0,309.0,311.0,8.353697749196142,8.608155137138581,0.5159097371012596,-0.4932207509246837,-3.05,0.9349073838838812,0.3151009479889117,0.9241797861881708,0.0536126895935521
2020-04-13,2639.0,2554.0,311.0,306.0,8.34640522875817,8.612784145315239,0.5151628259228971,-0.5170771320307498,-3.19,0.9349902551893444,0.252500426315351,0.9226158034194692,0.05297377423691981
2020-04-10,2588.0,2615.0,310.0,317.0,8.249211356466876,8.617257638416183,0.514286250176636,-0.7156448025256316,-4.46,0.9339917700940172,0.2830240292799715,0.9215485868666636,0.07067801767748376
2020-04-09,2492.0,2529.0,317.0,311.0,8.131832797427652,8.625417105217883,0.5132357302163901,-0.9617107280939426,-6.07,0.9341503925575888,0.31530552846281024,0.9200339026860426,0.06491689146987188
2020-04-08,2510.0,2442.0,312.0,317.0,7.703470031545741,8.634023235604436,0.5102901708720232,-1.8235765789266407,-12.08,0.9352795276875224,0.24956009706700485,0.9188383226014144,0.06847096954330609
2020-04-07,2525.0,2520.0,309.0,308.0,8.181818181818182,8.648591574446298,0.49898730491227933,-0.935441419116212,-5.71,0.9347980371207896,0.2981902749635443,0.9171368768312456,0.06872797295677033
2020-04-06,2330.0,2417.0,284.0,301.0,8.029900332225914,8.656537702392427,0.4962284539555935,-1.2628001582162187,-7.8,0.9343026897587364,0.6154279939852005,0.9147790743460896,0.07968512266149619
2020-04-03,2365.0,2352.0,293.0,292.0,8.054794520547945,8.666139031296082,0.49094939022629785,-1.2452291884227484,-7.59,0.9326463926545544,0.5532785416828018,0.9123966469422856,0.030403166706499764
2020-04-02,2385.0,2366.0,295.0,291.0,8.130584192439862,8.676223252503592,0.4860314902221853,-1.1226413741510763,-6.71,0.9294088773388096,0.4497386154377995,0.9095674761430148,0.0286593271072098
2020-04-01,2660.0,2469.0,309.0,302.0,8.175496688741722,8.684592020047617,0.48195086945622273,-1.056322051831339,-6.23,0.9265710532877236,0.5141120918295452,0.9071355291972304,0.12549005060625068
2020-03-31,2740.0,2659.0,337.0,315.0,8.441269841269841,8.694718431910731,0.4791182470322017,-0.5289896433935134,-3.0,0.9243237319981816,0.08933536421844285,0.9052319996826826,0.06814493409678499
2020-03-30,2685.0,2774.0,333.0,340.0,8.158823529411764,8.699507479767044,0.47835544133333013,-1.1302974809865665,-6.63,0.9236034602734828,0.06913562174180185,0.9038928443933548,0.035359739478514944
2020-03-27,2758.0,2735.0,347.0,353.0,7.747875354107649,8.707465247489518,0.474241270498519,-2.0234213112097037,-12.39,0.9270113851504888,0.056689332535236385,0.9033514343636712,0.0806112254384575
2020-03-26,2700.0,2608.0,325.0,331.0,7.879154078549849,8.724310055502166,0.46214054876303373,-1.8287855917738933,-10.73,0.9282250656771006,0.37805229807129065,0.9016436612662088,0.08846555861123018
2020-03-25,2711.0,2790.0,323.0,333.0,8.378378378378379,8.740805749070791,0.4536816106598792,-0.7988584112220508,-4.33,0.9280657228743068,0.1472546027082129,0.9001319812836881,0.0848426072714637
2020-03-24,2425.0,2461.0,334.0,320.0,7.690625,8.749064007329052,0.45264520275477305,-2.3383413783852167,-13.76,0.9289585618289641,0.748284785830067,0.8977272973218001,0.06261617671605901
2020-03-23,2317.0,2345.0,313.0,318.0,7.3742138364779874,8.768619718939538,0.4379385082354852,-3.1840220858398705,-18.91,0.9325502689814841,0.7895001734471859,0.8956112493102601,0.06305975114984101
2020-03-19,2548.0,2344.0,290.0,317.0,7.394321766561514,8.791195744190992,0.4081004091697075,-3.4228683584793727,-18.89,0.9381376263576954,0.6001660916186972,0.8933073098135409,0.14432793254207732
2020-03-18,2500.0,2509.0,271.0,279.0,8.992831541218639,8.811609312190383,0.3746363546602353,0.4837283589111626,2.02,0.9330229928126932,0.5942407836854451,0.8888516366436171,0.16409869003258487
2020-03-17,2452.0,2488.0,263.0,269.0,9.24907063197026,8.809264415450327,0.3740446436167139,1.1758120962978043,4.76,0.9258616125910164,0.5998028021314183,0.8839984387374603,0.15888156677085025
2020-03-16,2565.0,2496.0,272.0,271.0,9.210332103321033,8.80396149170874,0.3705750015573975,1.0965947781271221,4.41,0.9166731288139724,0.6649314173579259,0.878387689632813,0.12664548239123855
2020-03-13,2490.0,2576.0,261.0,270.0,9.540740740740741,8.799359310855472,0.36763130274765404,2.016643915641104,7.77,0.9064908253476784,0.6127189661725732,0.8741734321297598,0.12848149135332554
2020-03-12,2762.0,2703.0,295.0,288.0,9.385416666666666,8.787954677757956,0.35758532817247185,1.670823554093194,6.37,0.8967037953100602,0.5573822852714285,0.8705055608682223,0.126446952364813
2020-03-11,2895.0,2839.0,305.0,305.0,9.308196721311475,8.781630603683883,0.3510983177541498,1.4997682728753783,5.66,0.8872245865487554,0.6017426233590585,0.8678824528537973,0.12100677595374125
2020-03-10,2800.0,2884.0,305.0,309.0,9.333333333333334,8.77193179441574,0.3464344826026807,1.6205128736028689,6.02,0.8774177412939614,0.5812719647218481,0.8652496803351332,0.10782368167254712
2020-03-09,2945.0,2865.0,323.0,304.0,9.424342105263158,8.76235914484309,0.34066066136434703,1.9432327694334393,7.02,0.8661409243948744,0.5573135733994763,0.8633714002246314,0.14583632543140168
2020-03-06,3075.0,3040.0,341.0,335.0,9.074626865671641,8.75333029450053,0.33185582154438276,0.9681812109724889,3.54,0.8571122747658148,0.44824077408448937,0.8616292382689746,0.11995557329087232
2020-03-05,3200.0,3155.0,354.0,350.0,9.014285714285714,8.74944441416768,0.3297706037841709,0.8031076665989553,2.94,0.8501173041989016,0.4551379917810941,0.8611763382141663,0.11646963059103628
2020-03-04,3085.0,3115.0,350.0,351.0,8.874643874643874,8.748343512132857,0.3290215940926174,0.38386648408087337,1.42,0.8383654782826723,0.4107781377397653,0.8601804129421806,0.1300215631481334
2020-03-03,3170.0,3105.0,376.0,360.0,8.625,8.745475920045408,0.32884549834688387,-0.366360253222391,-1.4,0.8186252811168528,0.40245263347242455,0.8585831935734826,0.1283232983196143
2020-03-02,3015.0,3100.0,364.0,371.0,8.355795148247978,8.746348935918423,0.32861133060023123,-1.1884976301853976,-4.67,0.7902687687536222,0.11184849153574067,0.8566345662362319,0.20242517706009705
