DATE,OPEN_2501,CLOSE_2501,OPEN_1925,CLOSE_1925,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%)
2020-06-02,2171,2226,2661.5,2651.5,0.8395247972845559,0.7550996013905321,0.03222576777739627,2.6198040176172652,10.06
2020-06-01,2149,2147,2670.0,2661.5,0.806687957918467,0.7539170485378491,0.03069706026335154,1.7190867440690984,6.54
2020-05-29,2181,2155,2636.0,2674.5,0.8057580856234811,0.7531135900513172,0.030087894721516146,1.7496902345419767,6.53
2020-05-28,2214,2193,2670.0,2683.0,0.8173686172195304,0.752576655274593,0.029497155972248862,2.196549457374604,7.93
2020-05-27,2162,2188,2652.0,2655.0,0.824105461393597,0.751878311396984,0.02856005425851436,2.52895703008269,8.76
2020-05-26,2066,2156,2615.0,2702.0,0.7979274611398963,0.751167774600064,0.027393364736269635,1.7069712680429172,5.86
2020-05-25,2024,2037,2600.5,2607.0,0.7813578826237054,0.7507955240250657,0.026941380949671467,1.134402080417947,3.91
2020-05-22,2033,1994,2539.5,2520.5,0.7911128744296767,0.7506104305252492,0.02677796538790581,1.5125288018603642,5.12
2020-05-21,2058,2032,2580.0,2545.0,0.7984282907662082,0.7502795045356289,0.026426439344688708,1.8219929519281426,6.03
2020-05-20,2060,2032,2539.5,2604.0,0.7803379416282642,0.7498736711749617,0.025912618200659734,1.17565389253205,3.9
2020-05-19,2086,2063,2516.5,2515.0,0.8202783300198807,0.7496856650481492,0.025741493148226186,2.742368694979763,8.61
2020-05-18,1962,2008,2390.5,2416.5,0.8309538588868198,0.7488583444465976,0.024422713431449743,3.3614411711724776,9.88
2020-05-15,2010,1922,2451.0,2390.0,0.80418410041841,0.7478658833197922,0.02250342574696039,2.5026508288954594,7.0
2020-05-14,2030,1976,2699.5,2450.5,0.8063660477453581,0.7471986876154216,0.02154517888725468,2.746199529813962,7.34
2020-05-13,2040,2035,2757.5,2744.0,0.7416180758017493,0.7464519008567565,0.020422855465367443,-0.2366870324869241,-0.65
2020-05-12,2091,2058,2762.0,2731.5,0.7534321801208127,0.7464586953070594,0.020421330886309402,0.34148042811589385,0.93
