,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,821660.0,828240.0,8308,586.9,1400,591.6,SL_MAX_DAY_OVER,2017-12-08,2847,1540.0000000000002,0.88,SELL,2017-11-17,21,824200.0,821000.0,8309,4121.0,200,4105.0,0.33,5393.000000000064,2.07,9780.000000000064
1,961100.0,896000.0,8308,686.5,1400,640.0,SL_MAX_DAY_OVER,2018-01-04,3217,1540.0000000000002,1.47,SELL,2017-12-13,22,913000.0,883000.0,8309,4565.0,200,4415.0,-2.24,-39857.0,2.12,-35100.0
2,903500.0,921700.0,8308,695.0,1300,709.0,SL_MAX_DAY_OVER,2018-01-26,3200,1540.0000000000002,1.13,SELL,2018-01-05,21,930200.0,932200.0,8309,4651.0,200,4661.0,0.62,11460.0,2.12,16200.0
3,861300.0000000001,885449.9999999999,8308,574.2,1500,590.3,SL_MAX_DAY_OVER,2018-03-29,3038,1540.0000000000002,1.22,BUY,2018-03-08,21,869600.0,874800.0,8309,4348.0,200,4374.0,-1.34,-23527.99999999986,-2.17,-18949.99999999986
4,802340.0,919240.0,8308,573.1,1400,656.6,SL_MAX_DAY_OVER,2018-07-06,3180,1540.0000000000002,0.43,SELL,2018-06-15,21,871800.0,923200.0,8309,4359.0,200,4616.0,3.3,60780.0,2.78,65500.0
5,847000.0,910000.0,8308,605.0,1400,650.0,SL_MAX_DAY_OVER,2018-08-14,3142,1540.0000000000002,0.07,SELL,2018-07-24,21,853800.0,910600.0,8309,4269.0,200,4553.0,0.08,1518.0,2.68,6200.0
6,924600.0,924000.0,8308,616.4,1500,616.0,SL_MAX_DAY_OVER,2018-11-08,3199,1540.0000000000002,0.6,BUY,2018-10-18,21,923600.0,929600.0,8309,4618.0,200,4648.0,0.1,1860.9999999999654,-2.06,6599.999999999965
7,911679.9999999999,926879.9999999999,8308,569.8,1600,579.3,SL_MAX_DAY_OVER,2018-12-07,3158,1540.0000000000002,2.67,BUY,2018-11-16,21,857800.0,902800.0,8309,4289.0,200,4514.0,1.37,25102.0,-2.4,29800.0
8,811040.0,821760.0,8308,506.9,1600,513.6,SL_MAX_DAY_OVER,2019-03-01,2815,1540.0000000000002,1.53,BUY,2019-02-08,21,848800.0,809400.0,8309,4244.0,200,4047.0,-3.34,-54475.00000000007,-2.44,-50120.00000000007
9,833510.0,863940.0,8308,490.3,1700,508.2,SL_MAX_DAY_OVER,2019-03-25,2968,1540.0000000000002,1.0,BUY,2019-03-04,21,814600.0,855400.0,8309,4073.0,200,4277.0,0.34,5862.00000000004,-2.68,10370.00000000004
10,817740.0,819360.0,8308,454.3,1800,455.2,SL_MAX_DAY_OVER,2019-07-02,2793,1540.0000000000002,2.6,BUY,2019-06-11,21,800000.0,798600.0,8309,4000.0,200,3993.0,-0.45,-7352.999999999959,-2.43,-3019.999999999959
11,960000.0,1063200.0,8308,400.0,2400,443.0,SL_MAX_DAY_OVER,2019-08-26,3684,1540.0000000000002,0.76,SELL,2019-08-05,21,999300.0,1071300.0,8309,3331.0,300,3571.0,1.22,25976.0,2.18,31200.0
12,802910.0,805460.0,8308,472.3,1700,473.8,SL_MAX_DAY_OVER,2019-12-06,2818,1540.0000000000002,2.63,BUY,2019-11-15,21,849000.0,827200.0,8309,4245.0,200,4136.0,-1.76,-28708.0,-2.74,-24350.0
13,932119.9999999999,910840.0,8308,332.9,2800,325.3,SL_MAX_DAY_OVER,2020-03-31,3145,1540.0000000000002,0.03,BUY,2020-03-10,21,964500.0,911100.0,8309,3215.0,300,3037.0,-2.02,-36805.000000000095,-2.07,-32120.000000000095
14,910890.0000000001,929450.0,8308,314.1,2900,320.5,SL_MAX_DAY_OVER,2020-04-22,3198,1540.0000000000002,0.66,BUY,2020-04-01,21,901800.0,923400.0,8309,3006.0,300,3078.0,-0.09,-1697.9999999999347,-2.74,3040.0000000000655
15,951780.0,911759.9999999999,8308,328.2,2900,314.4,SL_MAX_DAY_OVER,2020-05-14,3133,1540.0000000000002,0.94,BUY,2020-04-23,21,913500.0,903300.0,8309,3045.0,300,3011.0,1.39,25147.000000000036,-2.12,29820.000000000036
16,1011250.0,875000.0,8308,404.5,2500,350.0,SL_MAX_DAY_OVER,2020-06-10,3050,1540.0000000000002,1.89,SELL,2020-05-20,21,993300.0,891900.0,8309,3311.0,300,2973.0,-2.23,-39440.0,2.1,-34850.0
