DATE,OPEN,HIGH,LOW,CLOSE,Volume
2020-06-03,6020,6030,5910,5940,106200
2020-06-02,5960,6020,5920,6010,145800
2020-06-01,5920,5940,5820,5920,142100
2020-05-29,5900,5950,5870,5940,233800
2020-05-28,5870,5890,5770,5840,238200
2020-05-27,5790,5930,5760,5910,145600
2020-05-26,5760,5820,5740,5790,136200
2020-05-25,5610,5700,5590,5690,97900
2020-05-22,5630,5670,5550,5570,152700
2020-05-21,5650,5720,5600,5680,178800
2020-05-20,5410,5660,5400,5650,256800
2020-05-19,5600,5620,5480,5520,126100
2020-05-18,5350,5480,5350,5450,162800
2020-05-15,5500,5500,5270,5340,399100
2020-05-14,5860,5920,5760,5760,147100
2020-05-13,5830,5900,5810,5860,161400
2020-05-12,6050,6050,5920,5960,168600
2020-05-11,5970,6090,5940,6060,128200
2020-05-08,5930,5970,5860,5890,114000
2020-05-07,5850,5950,5840,5880,147300
2020-05-01,5850,5930,5810,5850,104900
2020-04-30,6070,6090,5880,5880,189300
2020-04-28,5940,6060,5920,6010,114400
2020-04-27,5970,6030,5860,6020,155600
2020-04-24,5910,5970,5860,5970,137800
2020-04-23,5860,5940,5850,5910,141700
2020-04-22,5780,5790,5650,5740,152800
2020-04-21,5830,5890,5740,5760,146000
2020-04-20,5810,5920,5810,5850,97200
2020-04-17,5930,5950,5780,5850,149400
2020-04-16,5890,5950,5830,5850,167100
2020-04-15,6020,6030,5930,5970,196400
2020-04-14,6020,6110,6010,6080,194700
2020-04-13,6100,6230,6040,6080,133900
2020-04-10,6010,6180,5870,6180,165100
2020-04-09,6120,6140,5990,6060,165900
2020-04-08,5900,6160,5900,6120,269200
2020-04-07,5930,6050,5740,5860,228800
2020-04-06,5760,5860,5670,5820,192400
2020-04-03,5600,5820,5570,5620,189200
2020-04-02,5630,5890,5630,5660,227500
2020-04-01,5740,5900,5550,5580,217200
2020-03-31,6100,6220,5750,5770,413400
2020-03-30,5640,5980,5590,5950,282200
2020-03-27,5550,5720,5480,5720,353900
2020-03-26,5500,5640,5340,5540,320400
2020-03-25,5500,5710,5430,5700,265900
2020-03-24,5180,5400,5160,5330,358400
2020-03-23,5650,5680,5100,5280,492500
2020-03-19,5500,5950,5440,5550,650500
2020-03-18,5180,5700,5020,5300,538300
2020-03-17,4610,5230,4585,5180,460500
2020-03-16,4970,4970,4675,4675,260600
2020-03-13,4880,4975,4620,4855,439800
2020-03-12,5200,5200,5010,5050,376600
2020-03-11,5470,5480,5330,5350,362100
2020-03-10,5430,5510,5190,5460,316700
2020-03-09,5750,5770,5460,5510,211600
2020-03-06,5940,5940,5820,5890,240300
2020-03-05,6040,6080,5950,5990,178700
2020-03-04,5920,6030,5890,5980,202700
2020-03-03,6230,6240,5970,5970,357000
2020-03-02,6000,6160,5960,6130,217000
2020-02-28,6250,6290,6090,6120,231200
2020-02-27,6530,6590,6430,6440,220900
2020-02-26,6680,6680,6560,6630,165400
2020-02-25,6700,6800,6670,6740,211700
2020-02-21,7040,7050,6970,7000,170100
2020-02-20,7030,7080,6970,7040,182200
2020-02-19,7000,7090,6990,7010,242600
2020-02-18,6850,6940,6790,6920,210700
2020-02-17,7020,7110,6950,6950,200500
2020-02-14,7180,7240,7130,7160,231500
2020-02-13,7230,7270,7140,7140,172400
2020-02-12,7310,7320,7230,7260,170900
2020-02-10,7380,7410,7340,7340,146700
2020-02-07,7350,7430,7340,7390,177100
2020-02-06,7350,7430,7310,7380,196200
2020-02-05,7280,7340,7240,7300,213000
2020-02-04,7160,7250,7110,7240,135000
2020-02-03,7130,7330,7130,7220,249000
2020-01-31,7130,7210,7130,7130,187200
2020-01-30,7200,7200,7120,7170,173600
2020-01-29,7220,7260,7170,7250,133600
2020-01-28,7250,7280,7200,7270,172300
2020-01-27,7180,7310,7160,7250,177200
2020-01-24,7300,7310,7190,7240,212400
2020-01-23,7370,7430,7310,7340,280300
2020-01-22,7300,7380,7220,7370,286800
2020-01-21,7260,7260,7180,7190,144900
2020-01-20,7180,7260,7160,7260,172600
2020-01-17,7100,7140,7040,7120,242400
2020-01-16,7000,7040,6970,7000,168000
2020-01-15,7070,7070,6970,7000,195900
2020-01-14,7130,7130,7040,7090,163500
2020-01-10,7020,7110,7020,7090,170200
2020-01-09,6970,7020,6950,7010,187400
2020-01-08,6980,6980,6780,6880,212200
2020-01-07,6890,6920,6860,6920,150000
2020-01-06,6850,6900,6830,6890,184200
2019-12-30,6910,6970,6870,6920,128900
2019-12-27,6970,6990,6930,6970,69300
2019-12-26,6940,6980,6920,6970,87400
2019-12-25,6970,6970,6910,6930,53900
2019-12-24,6940,6970,6870,6970,111500
2019-12-23,6920,6980,6920,6940,114100
2019-12-20,6900,6920,6830,6900,135100
2019-12-19,6750,6890,6750,6890,179800
