,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,874800,885000,9513,2916,300,2950,STOP_PROFIT_OVER_RATIO,2017-09-20,766,1540.0000000000002,9.65,SELL,2017-09-15,5,1039500,979500,9678,3465,300,3265,3.64,67894.0,2.27,70200
1,921000,954000,9513,3070,300,3180,STOP_PROFIT_OVER_RATIO,2017-12-21,1307,1540.0000000000002,7.69,SELL,2017-12-13,8,1045500,1033500,9678,3485,300,3445,2.12,42153.0,2.54,45000
2,1102000,1051600,9513,2755,400,2629,STOP_PROFIT_OVER_RATIO,2018-03-22,1588,1540.0000000000002,3.96,BUY,2018-03-13,9,1087500,1095000,9678,3625,300,3650,2.55,54772.0,-2.96,57900
3,904500,848700,9513,3015,300,2829,STOP_PROFIT_OVER_RATIO,2018-09-20,1209,1540.0000000000002,7.98,BUY,2018-09-11,9,789000,786000,9678,3945,200,3930,3.06,50051.0,-2.57,52800
4,858300,876600,9513,2861,300,2922,STOP_PROFIT_OVER_RATIO,2018-12-17,600,1540.0000000000002,7.68,SELL,2018-12-13,4,978000,949500,9678,3260,300,3165,2.45,44660.0,2.06,46800
5,1066400,1080400,9513,2666,400,2701,SL_MAX_DAY_OVER,2019-03-28,2804,1540.0000000000002,2.63,SELL,2019-03-12,16,1085200,1052000,9678,2713,400,2630,2.01,42856.0,3.61,47200
6,1002400,1040000,9513,2506,400,2600,STOP_PROFIT_OVER_RATIO,2019-10-01,3269,1540.0000000000002,1.29,SELL,2019-09-12,19,1080400,1053600,9678,2701,400,2634,2.85,59591.0,2.23,64400
7,1059200,1026800,9513,2648,400,2567,SL_MAX_DAY_OVER,2019-12-04,2583,1540.0000000000002,9.53,BUY,2019-11-18,16,940500,937500,9678,3135,300,3125,1.29,25277.0,-2.13,29400
8,1057500,1051500,9513,2115,500,2103,STOP_LOSS_OVER_RATIO,2020-03-18,1021,1540.0000000000002,3.19,SELL,2020-03-12,6,923000,1018000,9678,1846,500,2036,-5.0,-103561.0,2.4,-101000
9,1080000,1022000,9513,2160,500,2044,STOP_PROFIT_OVER_RATIO,2020-03-25,969,1540.0000000000002,7.83,SELL,2020-03-19,6,1050000,942000,9678,2100,500,1884,2.42,47491.0,2.92,50000
10,827600,906400,9513,2069,400,2266,STOP_PROFIT_OVER_RATIO,2020-04-07,1151,1540.0000000000002,6.93,SELL,2020-03-30,8,835200,843600,9678,2088,400,2109,3.87,67709.0,2.06,70400
