,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1048000,996800,6183,1310,800,1246,SL_MAX_DAY_OVER,2017-11-28,3543,1540.0000000000002,5.61,BUY,2017-11-07,21,1059000.0,1056000.0,7202,1765.0,600,1760.0,2.1,43117.0,-2.07,48200.0
1,891600,960600,6183,1486,600,1601,SL_MAX_DAY_OVER,2018-02-20,3256,1540.0000000000002,3.74,SELL,2018-01-30,21,880500.0,926000.0,7202,1761.0,500,1852.0,0.99,18704.0,2.33,23500.0
2,897000,900000,6183,1495,600,1500,SL_MAX_DAY_OVER,2018-03-23,3200,1540.0000000000002,5.66,SELL,2018-03-02,21,954000.0,954000.0,7202,1590.0,600,1590.0,-0.09,-1740.0000000000002,2.62,3000.0
3,1032000,1023000,6183,1720,600,1705,SL_MAX_DAY_OVER,2018-05-14,3477,1540.0000000000002,3.08,SELL,2018-04-23,21,994800.0,991500.0,7202,1658.0,600,1652.5,-0.53,-10717.0,2.25,-5700.0
4,1090800,1031400,6183,1818,600,1719,STOP_LOSS_OVER_RATIO,2018-05-28,1835,1540.0000000000002,3.2,SELL,2018-05-17,11,922500.0,998400.0,7202,1537.5,600,1664.0,-6.83,-138675.0,2.14,-135300.0
5,1182000,1080000,6183,1970,600,1800,STOP_LOSS_OVER_RATIO,2018-06-19,3701,1540.0000000000002,1.48,SELL,2018-05-29,21,1049650.0,1064000.0,7202,1499.5,700,1520.0,-5.67,-121591.0,2.82,-116350.0
6,1090200,1009200,6183,1817,600,1682,SL_MAX_DAY_OVER,2018-10-03,3412,1540.0000000000002,4.1,BUY,2018-09-12,21,1055100.0,967800.0,7202,1758.5,600,1613.0,-0.57,-11252.0,-2.09,-6300.0
7,889000,989800,6183,1270,700,1414,SL_MAX_DAY_OVER,2019-01-07,3392,1540.0000000000002,1.49,BUY,2018-12-17,21,938700.0,975300.0,7202,1564.5,600,1625.5,-3.52,-69132.0,-2.0,-64200.0
8,1151200,1021600,6183,1439,800,1277,STOP_PROFIT_OVER_RATIO,2019-01-18,1145,1540.0000000000002,5.49,BUY,2019-01-11,7,978000.0,968400.0,7202,1630.0,600,1614.0,5.9,117315.0,-2.32,120000.0
9,998200,1045800,6183,1426,700,1494,SL_MAX_DAY_OVER,2019-04-04,3607,1540.0000000000002,0.17,SELL,2019-03-14,21,1061550.0,1044050.0,7202,1516.5,700,1491.5,2.87,59953.0,2.01,65100.0
10,960000,967200,6183,1600,600,1612,SL_MAX_DAY_OVER,2019-05-07,3420,1540.0000000000002,4.44,SELL,2019-04-15,22,960300.0,924300.0,7202,1600.5,600,1540.5,2.02,38240.0,2.62,43200.0
11,1078000,1079400,6183,1540,700,1542,STOP_LOSS_OVER_RATIO,2019-05-15,859,1540.0000000000002,6.42,SELL,2019-05-10,5,855400.0,1010100.0,7202,1222.0,700,1443.0,-7.45,-155699.0,2.19,-153300.0
12,921000,948000,6183,1535,600,1580,STOP_PROFIT_OVER_RATIO,2019-06-06,3286,1540.0000000000002,0.84,SELL,2019-05-16,21,996400.0,956000.0,7202,1245.5,800,1195.0,3.29,62574.0,5.02,67400.0
13,1053600,1033800,6183,1756,600,1723,SL_MAX_DAY_OVER,2019-10-25,3560,1540.0000000000002,0.49,SELL,2019-10-04,21,1136700.0,1028700.0,7202,1263.0,900,1143.0,4.03,83100.0,2.07,88200.0
14,999000,996600,6183,1665,600,1661,STOP_PROFIT_OVER_RATIO,2020-01-06,3404,1540.0000000000002,2.09,BUY,2019-12-16,21,897750.0,975800.0,7202,1282.5,700,1394.0,3.83,75506.0,-2.33,80450.0
15,999900,1024200,6183,1111,900,1138,SL_MAX_DAY_OVER,2020-04-15,3533,1540.0000000000002,0.16,SELL,2020-03-25,21,1035580.0000000001,1022560.0,7202,739.7,1400,730.4,1.58,32247.000000000095,2.05,37320.000000000095
16,1038400,981600,6183,1298,800,1227,STOP_PROFIT_OVER_RATIO,2020-05-12,2387,1540.0000000000002,2.75,SELL,2020-04-27,15,1132300.0,954589.9999999999,7202,871.0,1300,734.3,6.04,116983.00000000006,2.47,120910.00000000006
