,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,938700,879200,6113,1341,700,1256,SL_MAX_DAY_OVER,2017-10-26,2960,1540.0000000000002,5.23,SELL,2017-10-05,21,837000,835500,7976,2790,300,2785,-3.64,-62500.0,2.36,-58000
1,869400,816000,6113,1449,600,1360,STOP_LOSS_OVER_RATIO,2017-11-08,1621,1540.0000000000002,1.45,SELL,2017-10-27,12,795600,828000,7976,2652,300,2760,-5.41,-88961.0,2.51,-85800
2,1036700,1015000,6113,1481,700,1450,STOP_LOSS_OVER_RATIO,2017-11-22,2227,1540.0000000000002,5.1,SELL,2017-11-09,13,982000,1069600,7976,2455,400,2674,-5.42,-113067.0,2.8,-109300
3,1045800,1026200,6113,1494,700,1466,SL_MAX_DAY_OVER,2017-12-15,3459,1540.0000000000002,4.97,SELL,2017-11-24,21,972800,977600,7976,2432,400,2444,-1.47,-29399.0,2.58,-24400
4,1073600,1031200,6113,1342,800,1289,SL_MAX_DAY_OVER,2018-04-26,3474,1540.0000000000002,5.05,BUY,2018-04-05,21,976000,981600,7976,2440,400,2454,2.14,42986.0,-2.0,48000
5,859200,876000,6113,1074,800,1095,SL_MAX_DAY_OVER,2018-07-10,3056,1540.0000000000002,2.1,BUY,2018-06-19,21,892000,894800,7976,2230,400,2237,-1.05,-18596.0,-2.12,-14000
6,904000,948000,6113,1130,800,1185,SL_MAX_DAY_OVER,2018-09-10,3329,1540.0000000000002,3.31,SELL,2018-08-20,21,952500,980500,7976,1905,500,1961,0.58,11131.0,2.0,16000
7,962000,1109000,6113,962,1000,1109,STOP_LOSS_OVER_RATIO,2018-12-28,3770,1540.0000000000002,3.16,BUY,2018-12-07,21,1078500,1075000,7976,2157,500,2150,-7.13,-155810.0,-2.23,-150500
8,1193500,1058200,6113,1085,1100,962,SL_MAX_DAY_OVER,2019-01-25,3662,1540.0000000000002,0.5,BUY,2019-01-04,21,1121500,1063500,7976,2243,500,2127,3.4,72098.0,-2.15,77300
9,1108800,1080000,6113,1232,900,1200,SL_MAX_DAY_OVER,2019-04-25,3737,1540.0000000000002,0.46,SELL,2019-04-04,21,1093500,1085000,7976,2187,500,2170,-1.18,-25577.0,2.1,-20300
10,956000,948000,6113,1195,800,1185,STOP_LOSS_OVER_RATIO,2019-06-24,2821,1540.0000000000002,1.1,SELL,2019-06-06,18,870000,958500,7976,1740,500,1917,-5.29,-100861.0,2.46,-96500
11,1099800,1099800,6113,1222,900,1222,SL_MAX_DAY_OVER,2019-07-16,3713,1540.0000000000002,4.62,SELL,2019-06-25,21,1026000,1051200,7976,1710,600,1752,-1.42,-30453.0,2.46,-25200
12,994400,1061600,6113,1243,800,1327,SL_MAX_DAY_OVER,2019-12-02,3665,1540.0000000000002,0.04,SELL,2019-11-11,21,1038600,1062000,7976,1731,600,1770,1.82,38595.0,2.19,43800
13,976800,1014400,6113,1221,800,1268,SL_MAX_DAY_OVER,2020-01-06,4532,1540.0000000000002,1.3,SELL,2019-12-10,27,964800,1027800,7976,1608,600,1713,-1.54,-31472.0,2.11,-25400
14,880200,1013400,6113,978,900,1126,SL_MAX_DAY_OVER,2020-03-04,3463,1540.0000000000002,2.05,BUY,2020-02-12,21,867600,993000,7976,1446,600,1655,-0.64,-12803.0,-2.2,-7800
15,957000,1006500,6113,870,1100,915,STOP_LOSS_OVER_RATIO,2020-03-31,663,1540.0000000000002,0.22,BUY,2020-03-27,4,1073100,1008700,7976,1533,700,1441,-5.76,-116103.0,-2.44,-113900
16,1047600,1011600,6113,873,1200,843,STOP_PROFIT_OVER_RATIO,2020-04-21,3282,1540.0000000000002,2.71,BUY,2020-04-01,20,910000,984900,7976,1300,700,1407,5.31,106078.0,-2.75,110900
