,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1022000,1019200,1417,1460,700,1456,SL_MAX_DAY_OVER,2017-11-22,3494,1540.0000000000002,1.41,BUY,2017-11-01,21,1073400,1005000,6395,1789,600,1675,-3.49,-70634.0,-3.34,-65600
1,1020000,1006200,1417,1700,600,1677,STOP_LOSS_OVER_RATIO,2018-03-08,2321,1540.0000000000002,0.47,SELL,2018-02-22,14,924600,1011000,6395,1541,600,1685,-5.16,-104061.0,2.25,-100200
2,1020600,1004400,1417,1701,600,1674,SL_MAX_DAY_OVER,2018-03-30,3365,1540.0000000000002,5.91,SELL,2018-03-09,21,969000,945000,6395,1615,600,1575,0.15,2895.0,2.36,7800
3,1053000,1082400,1417,1755,600,1804,SL_MAX_DAY_OVER,2018-06-04,3681,1540.0000000000002,2.99,SELL,2018-05-14,21,1049300,1050000,6395,1499,700,1500,1.1,23479.0,2.35,28700
4,1029600,1083600,1417,1716,600,1806,SL_MAX_DAY_OVER,2018-07-02,3683,1540.0000000000002,3.1,SELL,2018-06-11,21,954100,1050000,6395,1363,700,1500,-2.21,-47123.0,2.01,-41900
5,1033200,996600,1417,1722,600,1661,SL_MAX_DAY_OVER,2018-09-04,3446,1540.0000000000002,0.34,SELL,2018-08-14,21,944000,1000000,6395,1180,800,1250,-4.89,-97586.0,2.15,-92600
6,1170000,1032000,1417,1950,600,1720,SL_MAX_DAY_OVER,2018-09-26,3586,1540.0000000000002,1.34,SELL,2018-09-05,21,1206900,1045800,6395,1341,900,1162,0.87,17974.0,2.56,23100
7,855000,937000,1417,1710,500,1874,STOP_PROFIT_OVER_RATIO,2018-11-05,2001,1540.0000000000002,0.11,SELL,2018-10-23,13,976800,936000,6395,1221,800,1170,6.37,119259.0,2.12,122800
8,1011000,1024200,1417,1685,600,1707,SL_MAX_DAY_OVER,2019-06-17,3587,1540.0000000000002,2.91,SELL,2019-05-27,21,1078000,1054000,6395,1078,1000,1054,1.54,32073.0,2.04,37200
9,1072400,1076600,1417,1532,700,1538,SL_MAX_DAY_OVER,2019-08-23,3795,1540.0000000000002,4.22,SELL,2019-08-02,21,1116000,1122000,6395,930,1200,935,-0.32,-7135.0,2.27,-1800
10,1032000,1022400,1417,1720,600,1704,STOP_PROFIT_OVER_RATIO,2019-11-01,337,1540.0000000000002,0.79,BUY,2019-10-30,2,884700,1030500,6395,983,900,1145,7.48,153523.0,-2.04,155400
11,1032000,1005000,1417,1720,600,1675,SL_MAX_DAY_OVER,2020-01-14,3435,1540.0000000000002,1.99,SELL,2019-12-24,21,989000,985000,6395,989,1000,985,-1.41,-27975.0,2.17,-23000
12,967200,1025400,1417,1612,600,1709,STOP_PROFIT_OVER_RATIO,2020-02-06,3301,1540.0000000000002,4.13,SELL,2020-01-17,20,1060000,983000,6395,1060,1000,983,6.49,130359.0,2.05,135200
13,933100,1087100,1417,1333,700,1553,STOP_PROFIT_OVER_RATIO,2020-03-09,3706,1540.0000000000002,2.49,BUY,2020-02-17,21,783000,1060000,6395,783,1000,1060,5.48,117754.0,-2.26,123000
