,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1022000,1004000,2587,5110,200,5020,SL_MAX_DAY_OVER,2017-10-13,3437,1540.0000000000002,1.69,BUY,2017-09-22,21,977200,987000,4005,698,1400,705,1.15,22823.0,-2.09,27800
1,1004000,1032000,2587,5020,200,5160,STOP_LOSS_OVER_RATIO,2017-11-09,2369,1540.0000000000002,0.48,BUY,2017-10-26,14,1114100,1027000,4005,857,1300,790,-5.78,-119009.0,-2.45,-115100
2,976000,987000,2587,4880,200,4935,SL_MAX_DAY_OVER,2017-12-01,3427,1540.0000000000002,1.16,BUY,2017-11-10,21,949200,998400,4005,791,1200,832,1.67,33233.0,-2.37,38200
3,997000,1012000,2587,4985,200,5060,SL_MAX_DAY_OVER,2018-03-01,3433,1540.0000000000002,3.44,SELL,2018-02-08,21,925400,977200,4005,661,1400,698,-2.1,-41773.0,2.3,-36800
4,985000,986000,2587,4925,200,4930,SL_MAX_DAY_OVER,2018-03-26,3425,1540.0000000000002,1.26,SELL,2018-03-05,21,924800,998400,4005,578,1600,624,-3.91,-77565.0,2.01,-72600
5,1076000,1088000,2587,5380,200,5440,SL_MAX_DAY_OVER,2018-04-26,3748,1540.0000000000002,0.4,SELL,2018-04-05,21,1166400,1083600,4005,648,1800,602,4.12,89512.0,2.02,94800
6,882000,874000,2587,4410,200,4370,SL_MAX_DAY_OVER,2018-08-29,3057,1540.0000000000002,2.68,BUY,2018-08-08,21,904400,897400,4005,646,1400,641,-0.2,-3597.0,-2.05,1000
7,932000,892000,2587,4660,200,4460,SL_MAX_DAY_OVER,2018-09-20,3113,1540.0000000000002,2.17,BUY,2018-08-30,21,907200,911400,4005,648,1400,651,2.19,39547.0,-2.28,44200
8,900000,868000,2587,4500,200,4340,SL_MAX_DAY_OVER,2018-11-15,3009,1540.0000000000002,0.83,SELL,2018-10-25,21,950400,875200,4005,594,1600,547,2.22,38651.0,2.15,43200
9,944000,951000,2587,4720,200,4755,SL_MAX_DAY_OVER,2018-12-18,3271,1540.0000000000002,0.74,SELL,2018-11-27,21,878400,944000,4005,549,1600,590,-3.35,-63411.0,2.16,-58600
10,993000,942000,2587,4965,200,4710,STOP_LOSS_OVER_RATIO,2018-12-25,928,1540.0000000000002,0.2,SELL,2018-12-19,6,848300,940100,4005,499,1700,553,-7.72,-145268.0,2.27,-142800
11,974000,974000,2587,4870,200,4870,STOP_PROFIT_OVER_RATIO,2019-01-09,2262,1540.0000000000002,1.85,SELL,2018-12-26,14,1104000,992000,4005,552,2000,496,5.5,108198.0,4.33,112000
12,966000,1028000,2587,4830,200,5140,STOP_PROFIT_OVER_RATIO,2019-04-19,3750,1540.0000000000002,1.75,SELL,2019-03-28,22,1106000,1046000,4005,553,2000,523,5.63,116710.0,2.01,122000
13,900000,955000,2587,4500,200,4775,SL_MAX_DAY_OVER,2019-06-14,3285,1540.0000000000002,0.73,SELL,2019-05-24,21,962000,948000,4005,481,2000,474,3.37,64175.0,2.4,69000
14,950000,930000,2587,4750,200,4650,SL_MAX_DAY_OVER,2020-02-06,3189,1540.0000000000002,1.32,SELL,2020-01-16,21,875900,917700,4005,461,1900,483,-3.6,-66529.0,2.02,-61800
15,836000,953000,2587,4180,200,4765,SL_MAX_DAY_OVER,2020-02-28,3250,1540.0000000000002,2.41,SELL,2020-02-07,21,796000,930000,4005,398,2000,465,-1.16,-21790.0,2.55,-17000
16,788000,853000,2587,3940,200,4265,STOP_LOSS_OVER_RATIO,2020-03-10,973,1540.0000000000002,1.77,SELL,2020-03-03,7,682500,837900,4005,325,2100,399,-5.49,-92913.0,2.35,-90400
17,803000,798000,2587,4015,200,3990,STOP_LOSS_OVER_RATIO,2020-03-19,1053,1540.0000000000002,0.75,SELL,2020-03-11,8,674400,804000,4005,281,2400,335,-8.56,-137193.0,3.3,-134600
18,764000,785000,2587,3820,200,3925,STOP_PROFIT_OVER_RATIO,2020-03-25,258,1540.0000000000002,0.13,SELL,2020-03-23,2,915600,784000,4005,327,2800,280,9.61,150802.0,3.42,152600
19,787000,820000,2587,3935,200,4100,STOP_PROFIT_OVER_RATIO,2020-04-17,1470,1540.0000000000002,1.66,SELL,2020-04-06,11,882000,806400,4005,315,2800,288,6.49,105590.0,2.01,108600
