,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,865600,913200,7459,2164,400,2283,SL_MAX_DAY_OVER,2017-11-30,3066,1540.0000000000002,5.77,BUY,2017-11-09,21,762000,863400,9101,2540,300,2878,2.77,49194.0,-2.16,53800
1,878000,860000,7459,2195,400,2150,SL_MAX_DAY_OVER,2018-03-12,3079,1540.0000000000002,6.89,SELL,2018-02-19,21,888800,923600,9101,2222,400,2309,-3.22,-57419.0,2.08,-52800
2,858400,879600,7459,2146,400,2199,SL_MAX_DAY_OVER,2018-04-04,3058,1540.0000000000002,1.39,SELL,2018-03-14,21,847600,892000,9101,2119,400,2230,-1.57,-27798.0,2.06,-23200
3,944400,944800,7459,2361,400,2362,STOP_LOSS_OVER_RATIO,2018-10-31,3213,1540.0000000000002,6.85,SELL,2018-10-11,20,908000,1009500,9101,1816,500,2019,-5.42,-105853.0,2.54,-101100
4,1020000,970800,7459,2550,400,2427,SL_MAX_DAY_OVER,2018-11-26,3278,1540.0000000000002,4.36,SELL,2018-11-05,21,929500,928500,9101,1859,500,1857,-2.79,-53018.0,2.25,-48200
5,1034800,1040000,7459,2587,400,2600,SL_MAX_DAY_OVER,2019-02-26,3646,1540.0000000000002,3.1,SELL,2019-02-05,21,1081200,1072200,9101,1802,600,1787,0.43,9014.0,2.14,14200
6,1066000,1040400,7459,2665,400,2601,SL_MAX_DAY_OVER,2019-03-22,3607,1540.0000000000002,0.87,SELL,2019-03-01,21,985800,1049400,9101,1643,600,1749,-4.51,-94347.0,2.08,-89200
7,1021600,1060000,7459,2554,400,2650,STOP_PROFIT_OVER_RATIO,2019-04-16,3367,1540.0000000000002,6.77,SELL,2019-03-27,20,1067400,988200,9101,1779,600,1647,5.5,112693.0,2.01,117600
8,904400,928000,7459,2261,400,2320,STOP_PROFIT_OVER_RATIO,2019-08-14,2894,1540.0000000000002,0.32,BUY,2019-07-26,19,819000,925000,9101,1638,500,1850,4.21,77966.0,-2.05,82400
9,988400,970000,7459,2471,400,2425,SL_MAX_DAY_OVER,2019-11-14,3387,1540.0000000000002,2.32,BUY,2019-10-24,21,1004000,992500,9101,2008,500,1985,0.1,1973.0,-2.13,6900
10,936500,958000,7459,1873,500,1916,STOP_LOSS_OVER_RATIO,2020-03-18,1103,1540.0000000000002,0.1,SELL,2020-03-11,7,807100,959000,9101,1153,700,1370,-6.94,-133043.0,2.44,-130400
11,958500,960500,7459,1917,500,1921,STOP_PROFIT_OVER_RATIO,2020-03-26,1122,1540.0000000000002,2.95,SELL,2020-03-19,7,1120000,988800,9101,1400,800,1236,6.7,130538.0,3.0,133200
12,1074500,1041500,7459,2149,500,2083,SL_MAX_DAY_OVER,2020-04-17,3685,1540.0000000000002,5.0,SELL,2020-03-27,21,1034400,1093600,9101,1293,800,1367,-4.56,-97425.0,2.39,-92200
