,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,930000,891600,1941,3100,300,2972,STOP_PROFIT_OVER_RATIO,2017-09-21,1160,1540.0000000000002,2.09,BUY,2017-09-13,8,855000,873000,6674,2850,300,2910,3.04,53700.0,-2.6,56400
1,854100,885000,1941,2847,300,2950,STOP_LOSS_OVER_RATIO,2018-02-16,992,1540.0000000000002,5.08,BUY,2018-02-09,7,861000,840000,6674,2870,300,2800,-3.16,-54432.0,-2.17,-51900
2,871500,879600,1941,2905,300,2932,SL_MAX_DAY_OVER,2018-03-07,2301,1540.0000000000002,1.09,BUY,2018-02-19,16,847500,870000,6674,2825,300,2900,0.6,10559.0,-2.58,14400
3,1041600,1046800,1941,2604,400,2617,SL_MAX_DAY_OVER,2018-09-18,3315,1540.0000000000002,2.71,BUY,2018-08-30,19,1078000,1076000,6674,2695,400,2690,-0.57,-12055.0,-2.17,-7200
4,774000,790500,1941,2580,300,2635,STOP_PROFIT_OVER_RATIO,2018-10-10,2558,1540.0000000000002,6.73,BUY,2018-09-21,19,784500,847500,6674,2615,300,2825,2.59,42402.0,-2.07,46500
5,884000,904000,1941,2210,400,2260,STOP_PROFIT_OVER_RATIO,2019-05-31,2589,1540.0000000000002,4.98,SELL,2019-05-14,17,980000,949000,6674,1960,500,1898,2.53,46871.0,2.72,51000
6,890400,894400,1941,2226,400,2236,SL_MAX_DAY_OVER,2019-09-05,2385,1540.0000000000002,2.75,SELL,2019-08-20,16,885000,919000,6674,1770,500,1838,-1.87,-33925.0,2.09,-30000
7,820000,914000,1941,2050,400,2285,STOP_LOSS_OVER_RATIO,2020-03-10,1077,1540.0000000000002,4.87,SELL,2020-03-03,7,788500,958500,6674,1577,500,1917,-4.2,-78617.0,2.16,-76000
8,1024000,1032500,1941,2048,500,2065,STOP_LOSS_OVER_RATIO,2020-03-16,698,1540.0000000000002,5.49,SELL,2020-03-12,4,966700,1089200,6674,1381,700,1556,-5.48,-116238.0,3.03,-114000
9,1039500,954500,1941,2079,500,1909,STOP_LOSS_OVER_RATIO,2020-03-19,306,1540.0000000000002,5.03,SELL,2020-03-17,2,889000,906500,6674,1270,700,1295,-5.61,-104346.0,3.95,-102500
10,1100500,1096000,1941,2201,500,2192,STOP_PROFIT_OVER_RATIO,2020-03-25,359,1540.0000000000002,0.97,SELL,2020-03-23,2,1363500,1085400,6674,1515,900,1206,12.46,271701.0,4.6,273600
