,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,570600,552300,7731,1902,300,1841,STOP_LOSS_OVER_RATIO,2017-07-24,562,1540.0000000000002,6.07,SELL,2017-07-18,6,578000,588000,8273,5780,100,5880,-2.67,-30402.0,2.08,-28300
1,552600,570900,7731,1842,300,1903,STOP_PROFIT_OVER_RATIO,2017-08-09,1414,1540.0000000000002,0.89,SELL,2017-07-25,15,588000,576000,8273,5880,100,5760,2.38,27346.0,2.64,30300
2,580500,591600,7731,1935,300,1972,SL_MAX_DAY_OVER,2017-10-11,1530,1540.0000000000002,3.43,SELL,2017-09-25,16,595000,572000,8273,5950,100,5720,2.67,31030.0,2.01,34100
3,695100,630000,7731,2317,300,2100,STOP_LOSS_OVER_RATIO,2017-11-10,1410,1540.0000000000002,5.88,SELL,2017-10-27,14,615000,595000,8273,6150,100,5950,-3.92,-48050.0,2.22,-45100
4,650100,673500,7731,2167,300,2245,SL_MAX_DAY_OVER,2018-02-02,1822,1540.0000000000002,5.41,BUY,2018-01-17,16,693000,712000,8273,6930,100,7120,-0.56,-7762.0,-2.04,-4400
5,662100,627900,7731,2207,300,2093,SL_MAX_DAY_OVER,2018-02-26,1833,1540.0000000000002,8.2,BUY,2018-02-09,17,692000,684000,8273,6920,100,6840,1.74,22827.0,-2.01,26200
6,746800,766400,7731,1867,400,1916,STOP_LOSS_OVER_RATIO,2018-04-04,725,1540.0000000000002,8.86,BUY,2018-03-29,6,740000,704000,8273,7400,100,7040,-3.94,-57865.0,-2.28,-55600
7,744400,761200,7731,1861,400,1903,STOP_LOSS_OVER_RATIO,2018-04-09,499,1540.0000000000002,0.42,BUY,2018-04-05,4,781000,758000,8273,7810,100,7580,-2.75,-41839.0,-2.75,-39800
8,747600,744000,7731,1869,400,1860,STOP_PROFIT_OVER_RATIO,2018-04-12,250,1540.0000000000002,4.0,BUY,2018-04-10,2,658000,775000,8273,6580,100,7750,7.82,118810.0,-2.84,120600
9,627900,621000,7731,2093,300,2070,SL_MAX_DAY_OVER,2018-08-24,1695,1540.0000000000002,7.04,SELL,2018-08-08,16,661000,668000,8273,6610,100,6680,-1.33,-17135.0,2.07,-13900
10,621300,645000,7731,2071,300,2150,STOP_PROFIT_OVER_RATIO,2018-09-05,646,1540.0000000000002,2.86,SELL,2018-08-30,6,682000,664000,8273,6820,100,6640,3.02,39514.0,2.15,41700
11,609900,610500,7731,2033,300,2035,STOP_LOSS_OVER_RATIO,2018-10-24,705,1540.0000000000002,0.73,SELL,2018-10-17,7,580000,615000,8273,5800,100,6150,-2.99,-36645.0,2.1,-34400
12,598800,592800,7731,1996,300,1976,STOP_PROFIT_OVER_RATIO,2018-11-07,1270,1540.0000000000002,0.54,SELL,2018-10-25,13,635000,596000,8273,6350,100,5960,2.54,30190.0,2.31,33000
13,984600,1122000,7731,1641,600,1870,STOP_PROFIT_OVER_RATIO,2019-02-12,2543,1540.0000000000002,3.12,SELL,2019-01-29,14,1048000,1088000,8273,5240,200,5440,4.22,93317.0,2.34,97400
14,941400,930600,7731,1569,600,1551,SL_MAX_DAY_OVER,2019-07-08,2534,1540.0000000000002,5.39,SELL,2019-06-21,17,912000,883000,8273,4560,200,4415,0.78,14126.0,2.02,18200
15,745000,782500,7731,1490,500,1565,STOP_PROFIT_OVER_RATIO,2019-07-19,1071,1540.0000000000002,7.51,SELL,2019-07-11,8,846000,846000,8273,4230,200,4230,2.14,34889.0,2.43,37500
16,784200,832800,7731,1307,600,1388,SL_MAX_DAY_OVER,2019-10-11,2267,1540.0000000000002,6.53,BUY,2019-09-25,16,833000,891000,8273,4165,200,4455,0.32,5593.0,-2.16,9400
17,1013600,1080800,7731,1267,800,1351,STOP_PROFIT_OVER_RATIO,2020-02-12,2804,1540.0000000000002,2.79,SELL,2020-01-27,16,1056000,1051500,8273,3520,300,3505,3.16,67356.0,2.2,71700
