,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,695000,743000,6856,6950,100,7430,STOP_PROFIT_OVER_RATIO,2017-11-30,1269,1540.0000000000002,7.81,SELL,2017-11-20,10,844000,801000,9787,4220,200,4005,5.71,88191.0,2.23,91000
1,782000,722000,6856,7820,100,7220,STOP_LOSS_OVER_RATIO,2018-02-21,729,1540.0000000000002,4.71,SELL,2018-02-15,6,772000,756000,9787,3860,200,3780,-3.13,-46269.0,2.34,-44000
2,797000,775000,6856,7970,100,7750,SL_MAX_DAY_OVER,2018-03-12,2261,1540.0000000000002,2.84,SELL,2018-02-22,18,763000,753000,9787,3815,200,3765,-1.03,-15801.0,2.58,-12000
3,779000,750000,6856,7790,100,7500,STOP_PROFIT_OVER_RATIO,2018-07-11,642,1540.0000000000002,8.27,BUY,2018-07-06,5,779000,812000,9787,3895,200,4060,3.83,59818.0,-2.34,62000
4,783000,753000,6856,7830,100,7530,STOP_PROFIT_OVER_RATIO,2018-07-30,1679,1540.0000000000002,8.63,BUY,2018-07-17,13,792000,818000,9787,3960,200,4090,3.36,52781.0,-2.17,56000
5,1068000,1024000,6856,5340,200,5120,STOP_PROFIT_OVER_RATIO,2018-10-16,873,1540.0000000000002,7.52,BUY,2018-10-11,5,1089000,1101000,9787,3630,300,3670,2.52,53587.0,-2.16,56000
6,615000,690000,6856,6150,100,6900,STOP_PROFIT_OVER_RATIO,2019-05-08,1419,1540.0000000000002,8.55,SELL,2019-04-26,12,744000,749000,9787,3720,200,3745,4.66,67041.0,2.49,70000
7,580000,610000,6856,5800,100,6100,STOP_PROFIT_OVER_RATIO,2019-08-01,821,1540.0000000000002,4.75,SELL,2019-07-24,8,648000,639000,9787,3240,200,3195,2.93,36639.0,2.08,39000
8,707000,739000,6856,7070,100,7390,STOP_PROFIT_OVER_RATIO,2019-11-13,1961,1540.0000000000002,1.76,SELL,2019-10-28,16,776000,752000,9787,3880,200,3760,3.52,52499.0,2.38,56000
9,861000,876000,6856,4305,200,4380,STOP_PROFIT_OVER_RATIO,2020-03-17,559,1540.0000000000002,6.06,BUY,2020-03-13,4,761400,822900,9787,2538,300,2743,2.61,44401.0,-2.37,46500
10,1108000,939000,6856,5540,200,4695,STOP_PROFIT_OVER_RATIO,2020-03-25,902,1540.0000000000002,5.18,BUY,2020-03-19,6,979500,890400,9787,3265,300,2968,4.23,77458.0,-3.17,79900
11,1032000,1096000,6856,5160,200,5480,STOP_PROFIT_OVER_RATIO,2020-04-02,522,1540.0000000000002,6.66,BUY,2020-03-30,3,915000,1023000,9787,3050,300,3410,1.98,41938.0,-2.26,44000
