,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,985500,973500,2501,3285,300,3245,SL_MAX_DAY_OVER,2017-06-16,2551,1540.0000000000002,0.77,BUY,2017-05-31,16,985500,966000,3088,3285,300,3220,-0.6,-11591.0,-2.03,-7500
1,901500,928500,2501,3005,300,3095,STOP_LOSS_OVER_RATIO,2018-03-08,1202,1540.0000000000002,3.28,BUY,2018-02-28,8,912000,899000,3088,4560,200,4495,-2.34,-42742.0,-2.39,-40000
2,918000,903000,2501,3060,300,3010,STOP_PROFIT_OVER_RATIO,2018-03-15,893,1540.0000000000002,0.44,BUY,2018-03-09,6,873000,907000,3088,4365,200,4535,2.57,46567.0,-2.12,49000
3,936000,904500,2501,3120,300,3015,SL_MAX_DAY_OVER,2018-05-01,2874,1540.0000000000002,3.37,BUY,2018-04-12,19,966000,936000,3088,4830,200,4680,-0.16,-2914.0,-2.24,1500
4,876000,927000,2501,2920,300,3090,STOP_LOSS_OVER_RATIO,2018-05-14,953,1540.0000000000002,7.85,BUY,2018-05-08,6,1090000,1006000,3088,5450,200,5030,-7.11,-137493.0,-2.09,-135000
5,553400,593600,2501,2767,200,2968,SL_MAX_DAY_OVER,2018-05-31,1512,1540.0000000000002,6.76,BUY,2018-05-15,16,526000,556000,3088,5260,100,5560,-1.15,-13252.0,-3.96,-10200
6,739200,727200,2501,2464,300,2424,STOP_PROFIT_OVER_RATIO,2018-11-19,500,1540.0000000000002,8.3,SELL,2018-11-15,4,862000,793000,3088,4310,200,3965,3.62,54960.0,2.84,57000
7,745200,736200,2501,2484,300,2454,SL_MAX_DAY_OVER,2018-12-07,2029,1540.0000000000002,8.77,SELL,2018-11-21,16,811000,807000,3088,4055,200,4035,-0.56,-8569.0,2.37,-5000
8,726000,736200,2501,2420,300,2454,STOP_LOSS_OVER_RATIO,2018-12-21,492,1540.0000000000002,3.13,SELL,2018-12-17,4,686000,760000,3088,3430,200,3800,-4.4,-65832.0,2.07,-63800
9,898800,926000,2501,2247,400,2315,STOP_PROFIT_OVER_RATIO,2019-01-04,1559,1540.0000000000002,4.59,SELL,2018-12-25,10,967500,970500,3088,3225,300,3235,1.11,21101.0,3.06,24200
10,954400,942400,2501,2386,400,2356,STOP_LOSS_OVER_RATIO,2019-01-15,1289,1540.0000000000002,7.47,SELL,2019-01-07,8,988500,1018500,3088,3295,300,3395,-2.29,-44829.0,2.11,-42000
11,1000000,990000,2501,2500,400,2475,SL_MAX_DAY_OVER,2019-02-04,2925,1540.0000000000002,0.3,SELL,2019-01-17,18,1021500,987000,3088,3405,300,3290,1.01,20035.0,2.44,24500
12,798000,750900,2501,2660,300,2503,SL_MAX_DAY_OVER,2019-09-17,2381,1540.0000000000002,2.98,BUY,2019-08-29,19,813000,774000,3088,4065,200,3870,0.27,4179.0,-2.05,8100
13,817500,833400,2501,2725,300,2778,STOP_PROFIT_OVER_RATIO,2019-11-06,1706,1540.0000000000002,9.23,SELL,2019-10-24,13,800000,763000,3088,4000,200,3815,3.11,49654.0,2.28,52900
14,808200,776400,2501,2694,300,2588,SL_MAX_DAY_OVER,2019-11-25,2218,1540.0000000000002,4.27,BUY,2019-11-08,17,863000,811000,3088,4315,200,4055,-1.51,-23958.0,-2.13,-20200
