,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1247200,1068800,1824,1559,800,1336,STOP_PROFIT_OVER_RATIO,2017-11-06,2065,1540.0000000000002,4.27,BUY,2017-10-25,12,1075000.0,1025000.0,1928,2150.0,500,2050.0,5.96,124795.0,-2.31,128400.0
1,979200,990000,1824,1632,600,1650,SL_MAX_DAY_OVER,2017-12-12,3521,1540.0000000000002,5.71,SELL,2017-11-21,21,1039250.0,1050000.0,1928,2078.5,500,2100.0,-0.25,-5011.0,3.98,50.0
2,944400,1006800,1824,1574,600,1678,SL_MAX_DAY_OVER,2018-01-04,3498,1540.0000000000002,1.29,SELL,2017-12-14,21,1031250.0,1020000.0,1928,2062.5,500,2040.0,3.39,68612.0,2.08,73650.0
3,991200,1008800,1824,1239,800,1261,SL_MAX_DAY_OVER,2018-03-13,3378,1540.0000000000002,6.36,BUY,2018-02-20,21,931000.0,948500.0,1928,1862.0,500,1897.0,-0.26,-5018.0,-2.17,-100.0
4,1031200,960000,1824,1289,800,1200,STOP_PROFIT_OVER_RATIO,2018-06-12,2410,1540.0000000000002,3.47,BUY,2018-05-28,15,940000.0,994500.0,1928,1880.0,500,1989.0,6.23,121750.0,-2.04,125700.0
5,891100,941500,1824,1273,700,1345,SL_MAX_DAY_OVER,2018-08-20,3257,1540.0000000000002,0.45,SELL,2018-07-30,21,912500.0,945750.0,1928,1825.0,500,1891.5,0.65,12353.0,2.19,17150.0
6,1133600,1057600,1824,1417,800,1322,STOP_LOSS_OVER_RATIO,2018-09-10,1759,1540.0000000000002,2.29,SELL,2018-08-31,10,999000.0,1082400.0,1928,1665.0,600,1804.0,-7.6,-162699.0,2.45,-159400.0
7,1059800,983500,1824,1514,700,1405,SL_MAX_DAY_OVER,2018-10-02,3438,1540.0000000000002,2.49,SELL,2018-09-11,21,1035600.0,1008600.0,1928,1726.0,600,1681.0,-2.72,-54278.0,3.54,-49300.0
8,870400,874400,1824,1088,800,1093,SL_MAX_DAY_OVER,2019-04-19,3097,1540.0000000000002,4.96,BUY,2019-03-29,21,890000.0,920000.0,1928,1780.0,500,1840.0,1.19,21363.0,-2.17,26000.0
9,1008700,1019700,1824,917,1100,927,SL_MAX_DAY_OVER,2019-06-06,3572,1540.0000000000002,2.89,BUY,2019-05-16,21,1059600.0,1050000.0,1928,1766.0,600,1750.0,-1.24,-25712.0,-2.66,-20600.0
10,875700,966600,1824,973,900,1074,STOP_PROFIT_OVER_RATIO,2019-11-20,1397,1540.0000000000002,4.77,SELL,2019-11-11,9,938000.0,922600.0,1928,2345.0,400,2306.5,5.47,103363.0,2.06,106300.0
11,1060000,966000,1824,1060,1000,966,STOP_PROFIT_OVER_RATIO,2019-12-10,2995,1540.0000000000002,1.49,BUY,2019-11-21,19,956800.0,951800.0,1928,2392.0,400,2379.5,4.4,84465.0,-2.98,89000.0
12,889600,933600,1824,1112,800,1167,SL_MAX_DAY_OVER,2020-02-13,3319,1540.0000000000002,5.66,SELL,2020-01-23,21,965800.0,989600.0,1928,2414.5,400,2474.0,0.8,15341.0,2.84,20200.0
13,984000,920400,1824,820,1200,767,STOP_PROFIT_OVER_RATIO,2020-04-07,1073,1540.0000000000002,2.55,BUY,2020-03-31,7,885000.0,944500.0,1928,1770.0,500,1889.0,6.46,120487.0,-2.93,123100.0
