,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,860100,846000,8585,183,4700,180,SL_MAX_DAY_OVER,2018-01-09,2931,1540.0000000000002,0.7,BUY,2017-12-19,21,900000,852000,9787,4500,200,4260,-2.26,-38371.0,-2.03,-33900
1,935000,915000,8585,187,5000,183,STOP_PROFIT_OVER_RATIO,2018-01-12,300,1540.0000000000002,0.22,BUY,2018-01-10,2,814000,913000,9787,4070,200,4565,6.41,117160.0,-2.81,119000
2,761100,795500,8585,177,4300,185,SL_MAX_DAY_OVER,2018-02-05,2754,1540.0000000000002,0.56,SELL,2018-01-15,21,801000,800000,9787,4005,200,4000,1.95,31106.0,2.46,35400
3,749700,784000,8585,153,4900,160,SL_MAX_DAY_OVER,2018-06-04,2713,1540.0000000000002,0.51,BUY,2018-05-14,21,792000,788000,9787,3960,200,3940,-2.71,-42553.0,-3.36,-38300
4,764400,795600,8585,147,5200,153,SL_MAX_DAY_OVER,2018-06-26,2740,1540.0000000000002,0.45,BUY,2018-06-05,21,755000,792000,9787,3775,200,3960,0.1,1520.0,-2.19,5800
5,877800,809400,8585,154,5700,142,SL_MAX_DAY_OVER,2018-07-27,2799,1540.0000000000002,0.32,BUY,2018-07-06,21,800000,812000,9787,4000,200,4060,4.69,76061.0,-2.9,80400
6,822500,808400,8585,175,4700,172,STOP_LOSS_OVER_RATIO,2018-10-18,1195,1540.0000000000002,0.17,SELL,2018-10-09,9,736000,807000,9787,3680,200,4035,-5.44,-87835.0,2.22,-85100
7,1041600,1085000,8585,168,6200,175,STOP_PROFIT_OVER_RATIO,2018-10-25,1068,1540.0000000000002,0.46,SELL,2018-10-19,6,1165500,1080000,9787,3885,300,3600,5.83,126292.0,3.48,128900
8,748200,765400,8585,174,4300,178,SL_MAX_DAY_OVER,2018-11-22,2640,1540.0000000000002,0.18,SELL,2018-11-01,21,798000,764000,9787,3990,200,3820,3.07,47020.0,2.03,51200
9,1079000,1062400,8585,130,8300,128,STOP_LOSS_OVER_RATIO,2019-01-16,3664,1540.0000000000002,0.18,BUY,2018-12-26,21,1216500,1060500,9787,4055,300,3535,-6.81,-144604.0,-2.0,-139400
10,774900,812700,8585,123,6300,129,SL_MAX_DAY_OVER,2019-02-07,2809,1540.0000000000002,0.28,BUY,2019-01-17,21,812000,815000,9787,4060,200,4075,-2.41,-39149.0,-2.4,-34800
11,999000,1062000,8585,111,9000,118,SL_MAX_DAY_OVER,2019-06-03,3666,1540.0000000000002,0.0,SELL,2019-05-13,21,934500,1062000,9787,3115,300,3540,-3.28,-69706.0,2.21,-64500
12,935000,952000,8585,110,8500,112,SL_MAX_DAY_OVER,2019-06-26,3292,1540.0000000000002,0.37,SELL,2019-06-05,21,931500,955500,9787,3105,300,3185,-0.62,-11832.0,2.02,-7000
13,919800,949000,8585,126,7300,130,SL_MAX_DAY_OVER,2019-08-01,3279,1540.0000000000002,0.21,SELL,2019-07-11,21,972000,951000,9787,3240,300,3170,2.39,45381.0,2.46,50200
14,1022400,957600,8585,142,7200,133,SL_MAX_DAY_OVER,2019-09-17,3302,1540.0000000000002,0.22,SELL,2019-08-27,21,1036500,955500,9787,3455,300,3185,0.59,11358.0,2.07,16200
15,730400,748000,8585,166,4400,170,SL_MAX_DAY_OVER,2020-02-05,2594,1540.0000000000002,0.93,SELL,2020-01-15,21,769000,755000,9787,3845,200,3775,1.83,27466.0,3.26,31600
16,971100,929600,8585,117,8300,112,SL_MAX_DAY_OVER,2020-04-14,3215,1540.0000000000002,0.36,BUY,2020-03-24,21,899400,933000,9787,2998,300,3110,3.78,70345.0,-2.98,75100
