,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1024500,969000,7278,3415,300,3230,SL_MAX_DAY_OVER,2017-09-25,2816,1540.0000000000002,3.56,BUY,2017-09-07,18,997500,934500,8020,1425,700,1335,-0.62,-11856.0,-2.14,-7500
1,1060500,1027500,7278,3535,300,3425,SL_MAX_DAY_OVER,2018-01-04,2779,1540.0000000000002,5.66,BUY,2017-12-19,16,1102500,1085700,8020,1575,700,1551,0.56,11881.0,-2.9,16200
2,746000,770000,7278,3730,200,3850,STOP_PROFIT_OVER_RATIO,2018-02-05,499,1540.0000000000002,2.86,SELL,2018-02-01,4,772500,748000,8020,1545,500,1496,3.06,46461.0,2.22,48500
3,1090500,1021500,7278,3635,300,3405,STOP_PROFIT_OVER_RATIO,2018-06-07,1002,1540.0000000000002,1.09,BUY,2018-06-01,6,1011000,1010400,8020,1685,600,1684,3.24,65858.0,-2.3,68400
4,724000,754000,7278,3620,200,3770,STOP_PROFIT_OVER_RATIO,2018-08-08,773,1540.0000000000002,7.96,SELL,2018-08-02,6,840000,814000,8020,1680,500,1628,3.42,53687.0,2.64,56000
5,952500,1026000,7278,3175,300,3420,SL_MAX_DAY_OVER,2018-10-29,2973,1540.0000000000002,4.15,BUY,2018-10-11,18,848400,983400,8020,1414,600,1639,2.84,56987.0,-2.32,61500
6,1148400,1100000,7278,2871,400,2750,SL_MAX_DAY_OVER,2018-11-16,2957,1540.0000000000002,4.44,BUY,2018-10-31,16,1187200,1148800,8020,1484,800,1436,0.24,5503.0,-4.44,10000
7,1150800,1084400,7278,2877,400,2711,STOP_PROFIT_OVER_RATIO,2018-11-29,348,1540.0000000000002,4.92,BUY,2018-11-27,2,1021300,1031100,8020,1459,700,1473,3.51,74312.0,-2.34,76200
8,1037200,1013200,7278,2593,400,2533,STOP_PROFIT_OVER_RATIO,2019-04-04,2098,1540.0000000000002,6.25,BUY,2019-03-22,13,918400,949900,8020,1312,700,1357,2.64,51862.0,-2.5,55500
9,984000,1098800,7278,2460,400,2747,STOP_PROFIT_OVER_RATIO,2019-05-07,3286,1540.0000000000002,2.14,SELL,2019-04-19,18,1104300,1122300,8020,1227,900,1247,4.14,91974.0,2.61,96800
10,842000,902800,7278,2105,400,2257,SL_MAX_DAY_OVER,2019-06-03,2629,1540.0000000000002,3.16,BUY,2019-05-16,18,840000,874300,8020,1200,700,1249,-1.73,-30669.0,-2.13,-26500
11,1080000,951000,7278,2160,500,1902,SL_MAX_DAY_OVER,2019-09-12,2443,1540.0000000000002,4.69,BUY,2019-08-27,16,999200,906400,8020,1249,800,1133,1.73,32217.0,-2.35,36200
12,1000000,998800,7278,2500,400,2497,STOP_PROFIT_OVER_RATIO,2019-11-07,1011,1540.0000000000002,5.17,SELL,2019-11-01,6,1109600,1050400,8020,1387,800,1313,2.71,55449.0,3.19,58000
13,936400,947200,7278,2341,400,2368,STOP_PROFIT_OVER_RATIO,2020-02-07,2260,1540.0000000000002,6.44,BUY,2020-01-23,15,816000,886200,8020,1360,600,1477,3.03,55600.0,-2.09,59400
14,1042300,1041600,7278,1489,700,1488,STOP_LOSS_OVER_RATIO,2020-03-24,876,1540.0000000000002,4.55,BUY,2020-03-19,5,1164900,1089000,8020,1059,1100,990,-3.64,-77616.0,-2.76,-75200
15,909600,976800,7278,1516,600,1628,STOP_LOSS_OVER_RATIO,2020-04-09,2424,1540.0000000000002,1.26,BUY,2020-03-25,15,990000,989100,8020,1100,900,1099,-3.67,-72064.0,-3.04,-68100
16,1053500,1092700,7278,1505,700,1561,STOP_PROFIT_OVER_RATIO,2020-04-16,550,1540.0000000000002,4.05,BUY,2020-04-13,3,1038000,1137000,8020,1038,1000,1137,2.59,57710.0,-2.07,59800
