,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,783600,838800,6269,2612,300,2796,SL_MAX_DAY_OVER,2017-10-19,2910,1540.0000000000002,1.0,SELL,2017-09-28,21,769600,847200,8136,1924,400,2118,-1.59,-26850.0,3.06,-22400
1,1130800,1064400,6269,2827,400,2661,STOP_LOSS_OVER_RATIO,2017-11-07,2716,1540.0000000000002,6.93,SELL,2017-10-23,15,1082400,1138200,8136,1804,600,1897,-5.74,-126456.0,2.16,-122200
2,890700,939000,6269,2969,300,3130,SL_MAX_DAY_OVER,2018-02-05,3275,1540.0000000000002,2.08,SELL,2018-01-15,21,939500,958500,8136,1879,500,1917,1.29,24485.0,2.04,29300
3,904500,942000,6269,3015,300,3140,STOP_PROFIT_OVER_RATIO,2018-05-29,2170,1540.0000000000002,0.16,SELL,2018-05-15,14,1026000,943500,8136,2052,500,1887,6.17,116290.0,2.45,120000
4,1075500,1086000,6269,3585,300,3620,STOP_PROFIT_OVER_RATIO,2018-10-09,3454,1540.0000000000002,3.64,SELL,2018-09-20,19,1222500,1125500,8136,2445,500,2251,4.64,102506.0,3.2,107500
5,831900,850200,6269,2773,300,2834,STOP_LOSS_OVER_RATIO,2018-11-30,1553,1540.0000000000002,2.05,BUY,2018-11-19,11,943600,867600,8136,2359,400,2169,-5.67,-97393.0,-2.13,-94300
6,902400,966800,6269,2256,400,2417,SL_MAX_DAY_OVER,2019-01-08,3280,1540.0000000000002,3.43,BUY,2018-12-18,21,887200,933600,8136,2218,400,2334,-1.2,-22820.0,-2.19,-18000
7,1122000,1092400,6269,2805,400,2731,SL_MAX_DAY_OVER,2019-06-17,3702,1540.0000000000002,3.66,BUY,2019-05-27,21,1036400,1052400,8136,2591,400,2631,1.88,40358.0,-2.04,45600
8,729000,904500,6269,2430,300,3015,STOP_PROFIT_OVER_RATIO,2019-11-06,878,1540.0000000000002,3.06,SELL,2019-10-31,6,856400,876800,8136,2141,400,2192,8.57,152682.0,2.43,155100
9,1027000,1055500,6269,2054,500,2111,STOP_PROFIT_OVER_RATIO,2020-02-18,1417,1540.0000000000002,4.05,BUY,2020-02-10,8,952000,1100000,8136,1904,500,2200,5.41,116543.0,-3.67,119500
10,1024200,1017000,6269,1138,900,1130,STOP_LOSS_OVER_RATIO,2020-03-24,853,1540.0000000000002,3.84,BUY,2020-03-19,5,1180800,1057600,8136,1476,800,1322,-5.71,-118393.0,-2.79,-116000
11,915600,958300,6269,1308,700,1369,STOP_PROFIT_OVER_RATIO,2020-04-02,1279,1540.0000000000002,2.85,BUY,2020-03-25,8,828000,986400,8136,1380,600,1644,5.8,112881.0,-2.85,115700
12,1150400,1041600,6269,1438,800,1302,STOP_PROFIT_OVER_RATIO,2020-05-20,1011,1540.0000000000002,3.33,BUY,2020-05-14,6,1008000,1008000,8136,1680,600,1680,5.18,106249.0,-2.11,108800
