,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,808000,837600,2296,1010,800,1047,STOP_LOSS_OVER_RATIO,2018-01-25,2188,1540.0000000000002,1.4,BUY,2018-01-09,16,897000,826000,7012,4485,200,4130,-6.27,-104328.0,-2.02,-100600
1,814500,914400,2296,905,900,1016,SL_MAX_DAY_OVER,2018-02-16,3156,1540.0000000000002,0.04,BUY,2018-01-26,21,798000,914000,7012,3990,200,4570,0.62,11404.0,-2.6,16100
2,882200,918500,2296,802,1100,835,SL_MAX_DAY_OVER,2018-08-24,3232,1540.0000000000002,3.72,BUY,2018-08-03,21,928500,954000,7012,3095,300,3180,-0.83,-15572.0,-2.63,-10800
3,988000,988000,2296,760,1300,760,SL_MAX_DAY_OVER,2018-10-11,3362,1540.0000000000002,2.92,BUY,2018-09-20,21,940500,960000,7012,3135,300,3200,0.75,14598.0,-2.86,19500
4,868400,846300,2296,668,1300,651,SL_MAX_DAY_OVER,2019-02-27,2913,1540.0000000000002,0.61,BUY,2019-02-06,21,867300,841200,7012,2891,300,2804,-0.5,-8453.0,-2.54,-4000
5,907200,947800,2296,648,1400,677,SL_MAX_DAY_OVER,2019-06-05,3321,1540.0000000000002,2.89,SELL,2019-05-15,21,984400,976000,7012,2461,400,2440,2.29,44139.0,2.3,49000
6,1043000,1029000,2296,745,1400,735,SL_MAX_DAY_OVER,2019-07-12,3541,1540.0000000000002,0.65,SELL,2019-06-21,21,1021200,1022400,7012,2553,400,2556,-0.99,-20281.0,2.29,-15200
7,1019200,1072000,2296,637,1600,670,SL_MAX_DAY_OVER,2019-08-26,3706,1540.0000000000002,0.28,SELL,2019-08-05,21,997000,1075000,7012,1994,500,2150,-1.42,-30446.0,2.37,-25200
8,1056000,1038000,2296,704,1500,692,SL_MAX_DAY_OVER,2019-11-15,3587,1540.0000000000002,0.23,BUY,2019-10-25,21,1008000,1040400,7012,2520,400,2601,2.18,45273.0,-2.03,50400
9,926900,939900,2296,713,1300,723,SL_MAX_DAY_OVER,2020-02-06,3251,1540.0000000000002,0.39,SELL,2020-01-16,21,906400,943600,7012,2266,400,2359,-1.54,-28991.0,2.01,-24200
10,1020600,1063800,2296,567,1800,591,STOP_LOSS_OVER_RATIO,2020-03-18,1559,1540.0000000000002,1.9,SELL,2020-03-09,9,874800,1044000,7012,1458,600,1740,-6.12,-129099.0,2.44,-126000
11,1132200,1067400,2296,629,1800,593,SL_MAX_DAY_OVER,2020-04-09,3655,1540.0000000000002,1.66,SELL,2020-03-19,21,1015000,1050000,7012,1450,700,1500,-4.96,-104995.0,3.74,-99800
