DATE,OPEN_5232,CLOSE_5232,OPEN_6135,CLOSE_6135,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%)
2020-05-12,3665,3570,3380,3300,1.0818181818181818,1.1090647960423068,0.09299403188283395,-0.292993148834044,-2.52
2020-05-11,3605,3675,3350,3450,1.065217391304348,1.1075460056539512,0.09434697319713833,-0.44864835527004715,-3.97
2020-05-08,3490,3625,3055,3285,1.1035007610350076,1.1063549869075593,0.09543139209020748,-0.029908668521294333,-0.26
2020-05-07,3435,3455,2954,2971,1.1629081117468865,1.1043940638973553,0.09696850334257319,0.6034335462806003,5.03
2020-05-01,3530,3505,3010,2996,1.1698931909212282,1.1017631444789993,0.09801636438873909,0.6950884871838432,5.82
2020-04-30,3700,3545,3040,3110,1.139871382636656,1.0989782438137248,0.09900331596267271,0.41304817344046524,3.59
2020-04-28,3570,3585,2890,2887,1.2417734672670593,1.0967421580246175,0.09994389092375394,1.4511273065512782,11.68
2020-04-27,3565,3590,2822,2894,1.2404975812024879,1.0930221312359618,0.09966843517705684,1.4796605334932975,11.89
2020-04-24,3545,3515,2785,2779,1.2648434688736956,1.0891972172500362,0.09943969381644267,1.7663595379515917,13.89
2020-04-23,3445,3520,2767,2808,1.2535612535612535,1.0849372260591155,0.098664413965194,1.7090663261996748,13.45
2020-04-22,3380,3385,2700,2719,1.2449429937477015,1.080905678933279,0.09786615707745426,1.6761393285791164,13.18
2020-04-21,3330,3400,2800,2745,1.238615664845173,1.0770732374356151,0.09699144733342106,1.6655327026333995,13.04
2020-04-20,3330,3400,2866,2846,1.1946591707659873,1.0732630115441628,0.09618021291467388,1.262173949744953,10.16
2020-04-17,3250,3315,2886,2907,1.1403508771929824,1.0699340916248468,0.09624158950552615,0.7316669012837987,6.18
2020-04-16,3135,3275,2732,2841,1.1527631115804293,1.067457881375357,0.09678558617380204,0.8813836189604312,7.4
2020-04-15,3200,3155,2887,2832,1.114053672316384,1.0649316218982,0.09699850737249364,0.5064206836662516,4.41
2020-04-14,3285,3240,2807,2902,1.1164713990351482,1.063080218436627,0.09736770705763241,0.5483458757729472,4.78
2020-04-13,3485,3310,2888,2821,1.173342786246012,1.061286785487568,0.09760623495288025,1.1480414218675614,9.55
2020-04-10,3410,3490,2865,2884,1.210124826629681,1.058841410175314,0.09706414794816592,1.558592123377573,12.5
2020-04-09,3385,3370,2761,2837,1.1878745153330983,1.055451510526134,0.09615686490783906,1.3771560141221777,11.15
2020-04-08,3240,3345,2700,2762,1.2110789283128167,1.0521003631422055,0.0958626028595864,1.6584002564949465,13.13
2020-04-07,3130,3210,2780,2733,1.1745334796926454,1.0480143724930964,0.09552969389087303,1.3243956098517007,10.77
2020-04-06,2876,3045,2554,2643,1.152099886492622,1.0446567250793826,0.09544930709121238,1.1256567982265766,9.33
2020-04-03,3005,2967,2603,2588,1.1464451313755797,1.0414714938884118,0.0957960815428674,1.0958030411733877,9.16
2020-04-02,3010,3025,2630,2644,1.1440998487140697,1.0381387319395716,0.09643197246264158,1.0988172705432124,9.26
2020-04-01,3210,3100,2843,2704,1.1464497041420119,1.0348028864782426,0.09703425940251655,1.1505917430733104,9.74
2020-03-31,3315,3240,2795,2853,1.135646687697161,1.0315316778536996,0.09735022889617098,1.069489111879802,9.17
2020-03-30,3375,3370,2807,2794,1.2061560486757337,1.0285582474204638,0.09753032831146527,1.8209494864828855,14.72
2020-03-27,3525,3505,3005,2935,1.1942078364565587,1.0243728271369235,0.09654965064390804,1.7590432299544656,14.22
