,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,975700,976800,5406,887,1100,888,STOP_PROFIT_OVER_RATIO,2017-10-20,1476,1540.0000000000002,4.12,BUY,2017-10-11,9,957000,1018800,7261,1595,600,1698,2.89,57684.0,-3.65,60700
1,1060400,975700,5406,964,1100,887,STOP_PROFIT_OVER_RATIO,2017-11-01,1438,1540.0000000000002,0.82,BUY,2017-10-23,9,983400,967800,7261,1639,600,1613,3.4,66122.0,-2.46,69100
2,939600,1057500,5406,1044,900,1175,STOP_PROFIT_OVER_RATIO,2018-03-08,2926,1540.0000000000002,2.01,SELL,2018-02-19,17,974400,1036700,7261,1392,700,1481,2.44,51134.0,2.11,55600
3,1025200,1034000,5406,932,1100,940,SL_MAX_DAY_OVER,2018-09-03,2885,1540.0000000000002,0.35,BUY,2018-08-17,17,1026400,1030400,7261,1283,800,1288,-0.45,-9225.0,-2.32,-4800
4,909000,1044000,5406,909,1000,1044,STOP_PROFIT_OVER_RATIO,2018-11-01,2564,1540.0000000000002,0.77,SELL,2018-10-17,15,962400,1036000,7261,1203,800,1295,2.75,57296.0,2.56,61400
5,889200,1017600,5406,741,1200,848,SL_MAX_DAY_OVER,2019-01-04,2974,1540.0000000000002,2.5,BUY,2018-12-17,18,879200,992800,7261,1099,800,1241,-0.96,-19314.0,-2.14,-14800
6,919100,1054300,5406,707,1300,811,STOP_LOSS_OVER_RATIO,2019-05-14,1030,1540.0000000000002,1.85,BUY,2019-05-08,6,950400,1035200,7261,1188,800,1294,-2.54,-52970.0,-2.39,-50400
7,947800,1002400,5406,677,1400,716,STOP_LOSS_OVER_RATIO,2019-05-17,326,1540.0000000000002,2.37,BUY,2019-05-15,2,973600,979200,7261,1217,800,1224,-2.57,-50866.0,-2.97,-49000
8,1107200,1097600,5406,692,1600,686,STOP_PROFIT_OVER_RATIO,2019-05-23,538,1540.0000000000002,1.12,BUY,2019-05-20,3,1040400,1085400,7261,1156,900,1206,2.41,52522.0,-2.91,54600
9,1138100,1077300,5406,599,1900,567,SL_MAX_DAY_OVER,2019-11-05,3383,1540.0000000000002,1.07,BUY,2019-10-17,19,1155000,1089000,7261,1050,1100,990,-0.47,-10123.0,-2.06,-5200
10,989400,1048900,5406,582,1700,617,SL_MAX_DAY_OVER,2019-12-25,2770,1540.0000000000002,0.78,SELL,2019-12-09,16,1029600,1057100,7261,936,1100,961,1.31,27690.0,2.25,32000
11,978000,1028000,5406,489,2000,514,SL_MAX_DAY_OVER,2020-02-14,2703,1540.0000000000002,0.06,BUY,2020-01-29,16,986700,1027400,7261,897,1100,934,-0.66,-13543.0,-2.02,-9300
12,842400,1113600,5406,351,2400,464,SL_MAX_DAY_OVER,2020-03-09,3261,1540.0000000000002,2.09,BUY,2020-02-20,18,799200,1090800,7261,666,1200,909,0.71,15599.0,-2.02,20400
