,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,876000,843000,4061,4380,200,4215,SL_MAX_DAY_OVER,2017-12-13,2999,1540.0000000000002,6.12,SELL,2017-11-22,21,940800,894600,9613,1344,700,1278,0.5,8661.0,2.28,13200
1,905000,896000,4061,4525,200,4480,SL_MAX_DAY_OVER,2018-01-12,3164,1540.0000000000002,4.61,SELL,2017-12-22,21,973700,937300,9613,1391,700,1339,1.24,22696.0,2.22,27400
2,760000,798000,4061,3800,200,3990,SL_MAX_DAY_OVER,2018-03-19,2712,1540.0000000000002,3.07,SELL,2018-02-26,21,773500,773500,9613,1105,700,1105,2.15,33748.0,2.12,38000
3,800000,865000,4061,4000,200,4325,STOP_PROFIT_OVER_RATIO,2018-06-04,2937,1540.0000000000002,3.29,SELL,2018-05-14,21,863800,836500,9613,1234,700,1195,5.16,87823.0,2.29,92300
4,704000,792000,4061,3520,200,3960,STOP_LOSS_OVER_RATIO,2018-07-06,2813,1540.0000000000002,3.56,BUY,2018-06-14,22,759600,763800,9613,1266,600,1273,-5.67,-88153.0,-2.0,-83800
5,1195500,1045500,4061,3985,300,3485,SL_MAX_DAY_OVER,2018-10-01,3536,1540.0000000000002,4.06,BUY,2018-09-10,21,1104600,1003100,9613,1578,700,1433,2.12,43424.0,-2.17,48500
6,1024500,1047000,4061,3415,300,3490,SL_MAX_DAY_OVER,2019-02-28,3693,1540.0000000000002,4.36,SELL,2019-02-07,21,1099800,1092600,9613,1222,900,1214,1.14,24467.0,2.87,29700
7,958500,924000,4061,3195,300,3080,SL_MAX_DAY_OVER,2019-05-31,3138,1540.0000000000002,3.26,BUY,2019-05-10,21,912800,893900,9613,1304,700,1277,0.6,10922.0,-2.39,15600
8,966000,919500,4061,3220,300,3065,SL_MAX_DAY_OVER,2019-06-25,3147,1540.0000000000002,1.72,BUY,2019-06-04,21,998200,903700,9613,1426,700,1291,-2.89,-52687.0,-2.17,-48000
9,945000,961500,4061,3150,300,3205,SL_MAX_DAY_OVER,2019-07-17,3363,1540.0000000000002,2.65,BUY,2019-06-26,21,1019200,987000,9613,1456,700,1410,-2.75,-53603.0,-2.02,-48700
10,990000,961500,4061,3300,300,3205,SL_MAX_DAY_OVER,2019-11-20,3363,1540.0000000000002,2.65,SELL,2019-10-30,21,1047200,987000,9613,1496,700,1410,1.38,26797.0,2.14,31700
11,900000,949500,4061,3000,300,3165,SL_MAX_DAY_OVER,2020-01-31,3248,1540.0000000000002,1.8,BUY,2020-01-10,21,920400,932400,9613,1534,600,1554,-2.25,-42288.0,-2.02,-37500
12,845400,882900,4061,2818,300,2943,SL_MAX_DAY_OVER,2020-02-25,3262,1540.0000000000002,4.32,BUY,2020-02-03,22,829800,921000,9613,1383,600,1535,2.71,48898.0,-2.18,53700
13,804000,834300,4061,2680,300,2781,STOP_PROFIT_OVER_RATIO,2020-04-09,415,1540.0000000000002,1.83,SELL,2020-04-06,3,933300,849600,9613,1037,900,944,6.65,112045.0,4.72,114000
14,1040000,1080800,4061,2600,400,2702,SL_MAX_DAY_OVER,2020-05-07,4205,1540.0000000000002,2.76,SELL,2020-04-13,24,1070000,1051000,9613,1070,1000,1051,2.54,54055.0,2.02,59800
