,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1036000,1043200,4202,1295,800,1304,SL_MAX_DAY_OVER,2017-11-27,3596,1540.0000000000002,0.31,BUY,2017-11-06,21,984000,1040000,9412,492,2000,520,2.1,43664.0,-2.28,48800
1,1054400,1025600,4202,1318,800,1282,SL_MAX_DAY_OVER,2018-01-19,3545,1540.0000000000002,0.23,BUY,2017-12-29,21,1030000,1028000,9412,515,2000,514,1.06,21715.0,-2.11,26800
2,989600,996800,4202,1237,800,1246,SL_MAX_DAY_OVER,2018-02-28,3474,1540.0000000000002,1.93,BUY,2018-02-07,21,980000,1016000,9412,490,2000,508,1.18,23786.0,-2.47,28800
3,1204000,1095000,4202,1204,1000,1095,SL_MAX_DAY_OVER,2018-04-16,3756,1540.0000000000002,1.28,BUY,2018-03-26,21,1099400,1081000,9412,478,2300,470,3.92,85304.0,-2.98,90600
4,980000,1026400,4202,1225,800,1283,SL_MAX_DAY_OVER,2018-05-31,3566,1540.0000000000002,1.28,SELL,2018-05-10,21,1052100,1039500,9412,501,2100,495,2.61,53894.0,2.22,59000
5,1062000,1096200,4202,1180,900,1218,SL_MAX_DAY_OVER,2018-07-09,3777,1540.0000000000002,0.38,BUY,2018-06-18,21,1155000,1092000,9412,550,2100,520,-4.68,-102517.0,-2.21,-97200
6,1105200,1083600,4202,1228,900,1204,SL_MAX_DAY_OVER,2018-07-31,3752,1540.0000000000002,0.59,BUY,2018-07-10,21,1060000,1090000,9412,530,2000,545,2.13,46308.0,-2.34,51600
7,868000,971600,4202,1240,700,1388,SL_MAX_DAY_OVER,2018-10-24,3367,1540.0000000000002,0.78,SELL,2018-10-03,21,939600,979200,9412,522,1800,544,3.03,59093.0,2.75,64000
8,1044000,993600,4202,1160,900,1104,SL_MAX_DAY_OVER,2019-02-26,3455,1540.0000000000002,1.45,BUY,2019-02-05,21,1024800,1008000,9412,488,2100,480,1.43,28605.0,-2.05,33600
9,1125900,1051200,4202,1251,900,1168,SL_MAX_DAY_OVER,2019-04-04,3607,1540.0000000000002,1.22,SELL,2019-03-14,21,1014200,1038400,9412,461,2200,472,-4.98,-104047.0,2.43,-98900
10,984000,1005600,4202,1230,800,1257,SL_MAX_DAY_OVER,2019-04-26,3501,1540.0000000000002,1.73,SELL,2019-04-05,21,968000,1023000,9412,440,2200,465,-1.89,-38441.0,3.17,-33400
11,1183000,1042600,4202,910,1300,802,SL_MAX_DAY_OVER,2019-09-13,3625,1540.0000000000002,1.43,BUY,2019-08-23,21,1100000,1057500,9412,440,2500,423,4.42,92735.0,-2.23,97900
12,1117000,1065000,4202,1117,1000,1065,SL_MAX_DAY_OVER,2019-11-26,3711,1540.0000000000002,1.86,SELL,2019-11-05,21,1140000,1084800,9412,475,2400,452,-0.1,-2051.0,2.92,3200
13,764500,1038400,4202,695,1100,944,SL_MAX_DAY_OVER,2020-03-17,3592,1540.0000000000002,0.42,BUY,2020-02-25,21,803000,1042800,9412,365,2200,474,-1.89,-39232.0,-2.14,-34100
14,1227000,1077000,4202,818,1500,718,STOP_PROFIT_OVER_RATIO,2020-03-31,2282,1540.0000000000002,1.73,BUY,2020-03-18,13,1078000,1058400,9412,385,2800,378,5.93,126578.0,-2.4,130400
15,907500,1080200,4202,825,1100,982,STOP_PROFIT_OVER_RATIO,2020-06-12,2657,1540.0000000000002,0.46,SELL,2020-05-28,15,1084800,1075200,9412,452,2400,448,8.26,178103.0,2.02,182300
