,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,927000,1015200,2427,1030,900,1128,STOP_PROFIT_OVER_RATIO,2017-07-05,2525,1540.0000000000002,1.77,SELL,2017-06-20,15,1051400.0,1033200.0,7211,751.0,1400,738.0,5.0,102335.0,2.13,106400.0
1,1180800,1040000,2427,1476,800,1300,STOP_LOSS_OVER_RATIO,2017-08-30,2694,1540.0000000000002,3.0,SELL,2017-08-14,16,1034800.0,1008800.0,7211,796.0,1300,776.0,-5.81,-119034.0,2.24,-114800.0
2,1006600,1023400,2427,1438,700,1462,STOP_PROFIT_OVER_RATIO,2017-09-19,3232,1540.0000000000002,2.26,SELL,2017-08-31,19,1128400.0,1046500.0,7211,868.0,1300,805.0,4.54,93928.0,2.65,98700.0
3,1067400,1047600,2427,1779,600,1746,STOP_LOSS_OVER_RATIO,2017-11-15,1581,1540.0000000000002,4.01,SELL,2017-11-06,9,1002000.0,1089600.0,7211,835.0,1200,908.0,-5.17,-110521.0,2.09,-107400.0
4,1137600,1038000,2427,1896,600,1730,STOP_LOSS_OVER_RATIO,2017-11-21,859,1540.0000000000002,1.45,SELL,2017-11-16,5,1071200.0,1053000.0,7211,824.0,1300,810.0,-4.01,-83799.0,2.74,-81400.0
5,966500,927500,2427,1933,500,1855,STOP_LOSS_OVER_RATIO,2017-11-28,905,1540.0000000000002,2.16,SELL,2017-11-22,6,874500.0,907500.0,7211,795.0,1100,825.0,-4.06,-74445.0,2.94,-72000.0
6,1029500,967500,2427,2059,500,1935,STOP_LOSS_OVER_RATIO,2017-12-14,2360,1540.0000000000002,2.14,SELL,2017-11-29,15,962400.0,946800.0,7211,802.0,1200,789.0,-2.63,-50300.0,2.96,-46400.0
7,1010500,1035500,2427,2021,500,2071,STOP_PROFIT_OVER_RATIO,2017-12-25,1706,1540.0000000000002,0.43,SELL,2017-12-15,10,1063400.0,1040000.0,7211,818.0,1300,800.0,2.18,45154.0,2.11,48400.0
8,1072000,980000,2427,2144,500,1960,STOP_PROFIT_OVER_RATIO,2018-07-17,3190,1540.0000000000002,2.01,BUY,2018-06-27,20,973500.0,960300.0,7211,885.0,1100,873.0,3.82,74070.0,-2.23,78800.0
9,966400,966800,2427,2416,400,2417,STOP_LOSS_OVER_RATIO,2018-07-30,642,1540.0000000000002,2.06,SELL,2018-07-26,4,927300.0,986700.0,7211,843.0,1100,897.0,-3.13,-61182.0,2.54,-59000.0
10,868800,937200,2427,2172,400,2343,SL_MAX_DAY_OVER,2018-08-16,2469,1540.0000000000002,0.35,SELL,2018-07-31,16,869000.0,940500.0,7211,790.0,1100,855.0,-0.38,-7109.0,2.61,-3100.0
11,1211700,1069600,2427,1731,700,1528,STOP_PROFIT_OVER_RATIO,2018-09-26,2439,1540.0000000000002,1.83,BUY,2018-09-12,14,1101800.0,1050000.0,7211,787.0,1400,750.0,4.07,86321.0,-2.37,90300.0
12,909000,1006200,2427,1010,900,1118,STOP_LOSS_OVER_RATIO,2018-12-21,326,1540.0000000000002,2.8,BUY,2018-12-19,2,940500.0,978000.0,7211,627.0,1500,652.0,-3.1,-61566.0,-2.1,-59700.0
13,990500,1029700,2427,1415,700,1471,STOP_PROFIT_OVER_RATIO,2019-02-18,672,1540.0000000000002,1.49,SELL,2019-02-14,4,1025600.0,1014400.0,7211,641.0,1600,634.0,2.36,48188.0,2.86,50400.0
14,919100,997500,2427,1313,700,1425,SL_MAX_DAY_OVER,2019-03-08,2652,1540.0000000000002,2.18,SELL,2019-02-20,16,958400.0,1019200.0,7211,599.0,1600,637.0,0.66,13408.0,2.18,17600.0
15,948000,1054400,2427,1185,800,1318,STOP_PROFIT_OVER_RATIO,2019-05-20,1217,1540.0000000000002,0.58,SELL,2019-05-13,7,1016400.0,1060500.0,7211,484.0,2100,505.0,2.82,59543.0,2.25,62300.0
16,1031200,1038400,2427,1289,800,1298,STOP_PROFIT_OVER_RATIO,2019-06-28,1202,1540.0000000000002,1.12,SELL,2019-06-21,7,1092000.0,1050000.0,7211,520.0,2100,500.0,2.22,46458.0,2.09,49200.0
17,910000,1005900,2427,1300,700,1437,SL_MAX_DAY_OVER,2019-07-19,2640,1540.0000000000002,0.46,SELL,2019-07-03,16,932900.0,1001300.0,7211,491.0,1900,527.0,1.16,23320.0,2.44,27500.0
18,1088100,1098900,2427,1209,900,1221,SL_MAX_DAY_OVER,2019-12-12,2918,1540.0000000000002,1.93,SELL,2019-11-26,16,1087900.0,1120100.0,7211,473.0,2300,487.0,-1.17,-25858.0,2.15,-21400.0
