,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,796000,796000,3101,1990,400,1990,STOP_LOSS_OVER_RATIO,2017-09-19,2541,1540.0000000000002,6.13,BUY,2017-08-30,20,790000,750000,4516,7900,100,7500,-2.85,-44081.0,-2.51,-40000
1,828000,796000,3101,2070,400,1990,STOP_PROFIT_OVER_RATIO,2017-09-25,652,1540.0000000000002,0.63,BUY,2017-09-20,5,766000,791000,4516,7660,100,7910,3.45,54808.0,-2.12,57000
2,801200,803200,3101,2003,400,2008,STOP_PROFIT_OVER_RATIO,2017-12-07,1055,1540.0000000000002,0.15,BUY,2017-11-29,8,769000,802000,4516,7690,100,8020,1.77,28405.0,-2.05,31000
3,826000,818400,3101,2065,400,2046,SL_MAX_DAY_OVER,2018-01-04,2843,1540.0000000000002,1.28,BUY,2017-12-14,21,850000,829000,4516,8500,100,8290,-1.08,-17783.0,-2.13,-13400
4,613800,595800,3101,2046,300,1986,STOP_LOSS_OVER_RATIO,2018-02-14,511,1540.0000000000002,7.91,SELL,2018-02-09,5,626000,647000,4516,6260,100,6470,-3.3,-41051.0,3.44,-39000
5,608700,620400,3101,2029,300,2068,SL_MAX_DAY_OVER,2018-03-05,1817,1540.0000000000002,2.04,SELL,2018-02-15,18,594000,608000,4516,5940,100,6080,-0.46,-5657.0,4.18,-2300
6,590400,572100,3101,1968,300,1907,STOP_PROFIT_OVER_RATIO,2018-08-09,193,1540.0000000000002,5.28,SELL,2018-08-07,2,643000,604000,4516,6430,100,6040,1.61,18967.0,2.09,20700
7,641600,706000,3101,1604,400,1765,SL_MAX_DAY_OVER,2018-10-29,2090,1540.0000000000002,0.14,BUY,2018-10-11,18,643000,707000,4516,6430,100,7070,-0.29,-4030.0,-2.04,-400
8,791000,790000,3101,1582,500,1580,SL_MAX_DAY_OVER,2018-11-26,2111,1540.0000000000002,9.57,BUY,2018-11-09,17,755000,721000,4516,7550,100,7210,-2.43,-36651.0,-2.26,-33000
9,745000,715000,3101,1490,500,1430,STOP_PROFIT_OVER_RATIO,2019-04-03,736,1540.0000000000002,7.98,BUY,2019-03-28,6,761000,777000,4516,7610,100,7770,2.93,43724.0,-2.57,46000
10,747600,813000,3101,1246,600,1355,STOP_LOSS_OVER_RATIO,2019-05-14,652,1540.0000000000002,5.17,BUY,2019-05-09,5,753000,773000,4516,7530,100,7730,-3.0,-47592.0,-2.17,-45400
11,753000,768600,3101,1255,600,1281,STOP_LOSS_OVER_RATIO,2019-05-20,631,1540.0000000000002,0.08,BUY,2019-05-15,5,803000,768000,4516,8030,100,7680,-3.43,-52771.0,-2.36,-50600
12,855400,854700,3101,1222,700,1221,SL_MAX_DAY_OVER,2019-06-06,2175,1540.0000000000002,6.97,BUY,2019-05-21,16,782000,799000,4516,7820,100,7990,0.85,13985.0,-2.36,17700
13,948600,986400,3101,1581,600,1644,STOP_PROFIT_OVER_RATIO,2019-11-19,1107,1540.0000000000002,5.16,SELL,2019-11-12,7,959000,938000,4516,9590,100,9380,2.92,56153.0,2.1,58800
14,825500,818000,3101,1651,500,1636,STOP_PROFIT_OVER_RATIO,2019-12-18,278,1540.0000000000002,6.51,SELL,2019-12-16,2,921000,875000,4516,9210,100,8750,2.17,36682.0,2.49,38500
15,951200,768000,3101,1189,800,960,STOP_PROFIT_OVER_RATIO,2020-03-25,249,1540.0000000000002,2.81,BUY,2020-03-23,2,746000,747000,4516,7460,100,7470,12.04,182411.0,-3.74,184200
16,787500,810600,3101,1125,700,1158,STOP_PROFIT_OVER_RATIO,2020-04-08,1626,1540.0000000000002,3.27,BUY,2020-03-27,12,767000,838000,4516,7670,100,8380,2.71,44734.0,-2.43,47900
