,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1127500,1027400,7224,1025,1100,934,STOP_LOSS_OVER_RATIO,2017-09-19,3414,1540.0000000000002,2.09,SELL,2017-08-30,20,1087800,1049300,8795,1554,700,1499,-3.2,-66554.0,2.52,-61600
1,1133000,1130800,7224,1030,1100,1028,STOP_PROFIT_OVER_RATIO,2017-10-02,2194,1540.0000000000002,3.42,SELL,2017-09-20,12,1154300,1093400,8795,1649,700,1562,2.47,54966.0,2.05,58700
2,951300,950400,7224,1057,900,1056,STOP_LOSS_OVER_RATIO,2017-12-13,1230,1540.0000000000002,3.36,BUY,2017-12-05,8,987000,919500,8795,1974,500,1839,-3.71,-69370.0,-2.38,-66600
3,977400,936900,7224,1086,900,1041,SL_MAX_DAY_OVER,2018-01-04,3276,1540.0000000000002,2.51,BUY,2017-12-14,21,982500,961000,8795,1965,500,1922,0.75,14184.0,-2.78,19000
4,949000,953000,7224,949,1000,953,STOP_PROFIT_OVER_RATIO,2018-02-20,2883,1540.0000000000002,4.32,BUY,2018-02-02,18,913500,996000,8795,1827,500,1992,3.8,74077.0,-2.46,78500
5,1043000,947000,7224,1043,1000,947,STOP_LOSS_OVER_RATIO,2018-04-12,479,1540.0000000000002,4.69,SELL,2018-04-09,3,1006200,993600,8795,1677,600,1656,-4.4,-85419.0,2.13,-83400
6,1198000,1054000,7224,1198,1000,1054,STOP_LOSS_OVER_RATIO,2018-05-01,3052,1540.0000000000002,4.44,SELL,2018-04-13,18,1114800,1009200,8795,1858,600,1682,-2.08,-42992.0,3.51,-38400
7,1000000,957600,7224,1250,800,1197,STOP_LOSS_OVER_RATIO,2018-05-11,1390,1540.0000000000002,3.92,SELL,2018-05-02,9,903500,921500,8795,1807,500,1843,-3.37,-63330.0,2.21,-60400
8,1144800,1130400,7224,1272,900,1256,STOP_PROFIT_OVER_RATIO,2018-05-21,1276,1540.0000000000002,3.92,SELL,2018-05-14,7,1167000,1087800,8795,1945,600,1813,2.79,61984.0,2.26,64800
9,1056000,996800,7224,1320,800,1246,STOP_LOSS_OVER_RATIO,2018-06-19,2992,1540.0000000000002,2.79,SELL,2018-06-01,18,1014600,1025400,8795,1691,600,1709,-3.69,-74532.0,2.01,-70000
10,891100,945000,7224,1273,700,1350,SL_MAX_DAY_OVER,2018-07-11,2570,1540.0000000000002,6.36,SELL,2018-06-25,16,956400,1009200,8795,1594,600,1682,-0.15,-3010.0,2.03,1100
11,965300,1045100,7224,1379,700,1493,SL_MAX_DAY_OVER,2018-10-25,2672,1540.0000000000002,5.89,BUY,2018-10-09,16,896000,987000,8795,1792,500,1974,0.34,6988.0,-2.46,11200
12,1023400,1007300,7224,1462,700,1439,STOP_LOSS_OVER_RATIO,2018-11-22,504,1540.0000000000002,2.96,SELL,2018-11-19,3,989400,1038000,8795,1649,600,1730,-3.26,-66744.0,2.08,-64700
13,1073800,1023400,7224,1534,700,1462,STOP_LOSS_OVER_RATIO,2018-12-03,1153,1540.0000000000002,4.45,SELL,2018-11-26,7,982200,979800,8795,1637,600,1633,-2.53,-50693.0,3.49,-48000
14,998200,1049300,7224,1426,700,1499,STOP_LOSS_OVER_RATIO,2018-12-12,1342,1540.0000000000002,5.73,SELL,2018-12-04,8,882000,992400,8795,1470,600,1654,-3.05,-62182.0,2.34,-59300
15,990500,1010100,7224,1415,700,1443,STOP_LOSS_OVER_RATIO,2018-12-21,1345,1540.0000000000002,2.43,SELL,2018-12-13,8,947100,1035300,8795,1353,700,1479,-3.49,-71485.0,2.65,-68600
16,1040000,1080000,7224,1300,800,1350,STOP_PROFIT_OVER_RATIO,2019-01-08,2414,1540.0000000000002,5.78,SELL,2018-12-25,14,1049600,1017600,8795,1312,800,1272,3.24,68046.0,2.62,72000
17,1148000,1078400,7224,1435,800,1348,STOP_LOSS_OVER_RATIO,2019-04-02,2639,1540.0000000000002,1.52,SELL,2019-03-18,15,1080000,1062000,8795,1200,900,1180,-2.61,-55779.0,2.03,-51600
18,955500,1003100,7224,1365,700,1433,STOP_PROFIT_OVER_RATIO,2019-04-10,849,1540.0000000000002,5.87,SELL,2019-04-05,5,1069200,1062000,8795,1188,900,1180,2.54,52411.0,2.26,54800
