,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,997200,1008000,6744,1662,600,1680,SL_MAX_DAY_OVER,2017-07-21,2594,1540.0000000000002,4.51,SELL,2017-07-05,16,972000,964500,9746,3240,300,3215,0.72,14166.0,2.09,18300
1,969000,1002000,6744,1615,600,1670,STOP_PROFIT_OVER_RATIO,2017-08-08,1929,1540.0000000000002,5.03,SELL,2017-07-27,12,975000,954000,9746,3250,300,3180,2.58,50531.0,2.0,54000
2,999600,994200,6744,1666,600,1657,SL_MAX_DAY_OVER,2017-09-04,2676,1540.0000000000002,7.95,SELL,2017-08-18,17,955500,921000,9746,3185,300,3070,1.3,24884.0,2.33,29100
3,834800,810400,6744,2087,400,2026,STOP_LOSS_OVER_RATIO,2017-11-09,385,1540.0000000000002,8.05,SELL,2017-11-06,3,735000,750000,9746,3675,200,3750,-2.65,-41325.0,2.2,-39400
4,824000,797200,6744,2060,400,1993,SL_MAX_DAY_OVER,2017-12-25,2372,1540.0000000000002,1.09,BUY,2017-12-07,18,800000,806000,9746,4000,200,4030,1.8,28888.0,-2.39,32800
5,888000,883200,6744,2220,400,2208,STOP_LOSS_OVER_RATIO,2018-02-15,283,1540.0000000000002,5.14,SELL,2018-02-13,2,771000,840000,9746,3855,200,4200,-4.39,-75623.0,2.57,-73800
6,809100,776100,6744,2697,300,2587,STOP_LOSS_OVER_RATIO,2018-05-24,1734,1540.0000000000002,8.37,SELL,2018-05-11,13,845000,847000,9746,4225,200,4235,-2.36,-38274.0,2.21,-35000
7,792300,802500,6744,2641,300,2675,STOP_PROFIT_OVER_RATIO,2018-05-29,540,1540.0000000000002,4.46,SELL,2018-05-25,4,877000,840000,9746,4385,200,4200,2.75,45120.0,2.24,47200
8,693300,713400,6744,2311,300,2378,STOP_PROFIT_OVER_RATIO,2018-11-08,739,1540.0000000000002,9.24,SELL,2018-11-02,6,824000,786000,9746,4120,200,3930,3.72,55821.0,5.63,58100
9,696900,740400,6744,2323,300,2468,STOP_PROFIT_OVER_RATIO,2018-11-14,255,1540.0000000000002,8.71,SELL,2018-11-12,2,814000,811000,9746,4070,200,4055,2.88,44705.0,4.0,46500
10,810400,785600,6744,2026,400,1964,STOP_PROFIT_OVER_RATIO,2018-12-17,654,1540.0000000000002,2.41,BUY,2018-12-12,5,791000,805000,9746,3955,200,4025,2.3,36606.0,-2.33,38800
11,748000,740400,6744,1870,400,1851,STOP_LOSS_OVER_RATIO,2019-01-10,1610,1540.0000000000002,3.34,BUY,2018-12-28,13,820000,766000,9746,4100,200,3830,-3.29,-49550.0,-2.01,-46400
12,759600,745200,6744,1899,400,1863,STOP_PROFIT_OVER_RATIO,2019-01-25,1149,1540.0000000000002,7.77,BUY,2019-01-16,9,762000,808000,9746,3810,200,4040,3.72,57711.0,-2.02,60400
13,908500,921000,6744,1817,500,1842,STOP_PROFIT_OVER_RATIO,2019-03-29,1459,1540.0000000000002,7.85,BUY,2019-03-19,10,795000,854000,9746,3975,200,4270,2.45,43501.0,-2.17,46500
14,948000,936800,6744,2370,400,2342,STOP_PROFIT_OVER_RATIO,2019-07-03,1378,1540.0000000000002,1.17,SELL,2019-06-24,9,991000,926000,9746,4955,200,4630,2.73,50882.0,3.24,53800
15,838800,878400,6744,2097,400,2196,SL_MAX_DAY_OVER,2019-08-26,2615,1540.0000000000002,1.19,SELL,2019-08-08,18,893000,889000,9746,4465,200,4445,2.23,39445.0,2.11,43600
16,820000,875200,6744,2050,400,2188,SL_MAX_DAY_OVER,2019-10-15,2864,1540.0000000000002,8.74,BUY,2019-09-26,19,918000,959000,9746,4590,200,4795,-1.01,-18604.0,-2.26,-14200
17,1000500,1097500,6744,2001,500,2195,STOP_LOSS_OVER_RATIO,2020-03-02,692,1540.0000000000002,8.88,BUY,2020-02-27,4,976000,1008000,9746,4880,200,5040,-3.19,-67232.0,-2.16,-65000
