,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,882800,828400,6141,2207,400,2071,SL_MAX_DAY_OVER,2017-10-25,2873,1540.0000000000002,0.92,SELL,2017-10-04,21,845100,836100,7976,2817,300,2787,-2.99,-49813.0,2.9,-45400
1,1240000,1113500,6141,2480,500,2227,STOP_LOSS_OVER_RATIO,2017-11-13,2518,1540.0000000000002,3.64,SELL,2017-10-30,14,1052000,1074400,7976,2630,400,2686,-6.99,-152958.0,2.57,-148900
2,895600,974400,6141,2239,400,2436,SL_MAX_DAY_OVER,2017-12-05,3463,1540.0000000000002,5.58,SELL,2017-11-14,21,959600,1032000,7976,2399,400,2580,0.07,1397.0,2.55,6400
3,985000,1055000,6141,1970,500,2110,SL_MAX_DAY_OVER,2018-03-07,3561,1540.0000000000002,4.66,BUY,2018-02-14,21,939600,1008000,7976,2349,400,2520,-0.32,-6701.0,-2.01,-1600
4,996500,995000,6141,1993,500,1990,SL_MAX_DAY_OVER,2018-03-29,3390,1540.0000000000002,2.66,BUY,2018-03-08,21,946000,969200,7976,2365,400,2423,1.01,19770.0,-2.25,24700
5,945600,974400,6141,1576,600,1624,SL_MAX_DAY_OVER,2018-07-12,3266,1540.0000000000002,6.14,BUY,2018-06-21,21,894800,918000,7976,2237,400,2295,-0.55,-10406.0,-2.02,-5600
6,980700,1064000,6141,1401,700,1520,STOP_LOSS_OVER_RATIO,2018-11-26,2232,1540.0000000000002,3.8,BUY,2018-11-13,13,1053000,1025000,7976,2106,500,2050,-5.51,-115072.0,-2.13,-111300
7,914900,1031100,6141,1307,700,1473,STOP_LOSS_OVER_RATIO,2018-12-18,3581,1540.0000000000002,1.19,BUY,2018-11-27,21,1047500,1043500,7976,2095,500,2087,-6.04,-125321.0,-2.21,-120200
8,1221300,1089900,6141,1357,900,1211,SL_MAX_DAY_OVER,2019-01-17,3675,1540.0000000000002,4.9,BUY,2018-12-27,21,1095500,1039000,7976,2191,500,2078,3.27,69685.0,-2.03,74900
9,1116500,1084300,6141,1595,700,1549,SL_MAX_DAY_OVER,2019-04-25,3744,1540.0000000000002,0.06,SELL,2019-04-04,21,1093500,1085000,7976,2187,500,2170,-1.34,-28984.0,2.11,-23700
10,945000,895200,6141,1575,600,1492,STOP_LOSS_OVER_RATIO,2019-06-20,1207,1540.0000000000002,4.77,SELL,2019-06-12,8,884500,940000,7976,1769,500,1880,-5.89,-108047.0,2.12,-105300
11,1279600,1118600,6141,1828,700,1598,STOP_LOSS_OVER_RATIO,2019-07-01,1808,1540.0000000000002,3.46,SELL,2019-06-21,10,1060200,1081200,7976,1767,600,1802,-8.43,-185348.0,2.74,-182000
12,959400,1090200,6141,1599,600,1817,STOP_PROFIT_OVER_RATIO,2019-07-12,1766,1540.0000000000002,2.86,SELL,2019-07-02,10,1038000,1059000,7976,1730,600,1765,4.96,106494.0,3.32,109800
13,1042200,1089000,6141,1737,600,1815,SL_MAX_DAY_OVER,2019-11-19,3689,1540.0000000000002,3.75,SELL,2019-10-29,21,1052400,1048200,7976,1754,600,1747,2.14,45771.0,2.39,51000
14,644400,925200,6141,1074,600,1542,SL_MAX_DAY_OVER,2020-03-12,3258,1540.0000000000002,3.87,BUY,2020-02-20,21,749400,962400,7976,1249,600,1604,-3.85,-72598.0,-2.15,-67800
15,946000,1045000,6141,860,1100,950,STOP_LOSS_OVER_RATIO,2020-03-23,1705,1540.0000000000002,1.5,BUY,2020-03-13,10,1053900,1029600,7976,1171,900,1144,-6.1,-126545.0,-3.24,-123300
16,1246700,1129700,6141,959,1300,869,STOP_PROFIT_OVER_RATIO,2020-03-26,364,1540.0000000000002,3.91,BUY,2020-03-24,2,1181700,1087200,7976,1313,900,1208,0.93,20596.0,-3.58,22500
17,901000,971000,6141,901,1000,971,STOP_LOSS_OVER_RATIO,2020-03-31,651,1540.0000000000002,3.74,BUY,2020-03-27,4,1073100,1008700,7976,1533,700,1441,-6.9,-136591.0,-3.32,-134400
18,1035100,985600,6141,941,1100,896,STOP_PROFIT_OVER_RATIO,2020-04-21,3239,1540.0000000000002,0.07,BUY,2020-04-01,20,910000,984900,7976,1300,700,1407,6.07,119621.0,-2.85,124400
