,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,901000,856000,6268,4505,200,4280,STOP_PROFIT_OVER_RATIO,2017-11-07,851,1540.0000000000002,1.64,BUY,2017-11-01,6,856800,870000,6723,1428,600,1450,3.23,55809.0,-2.72,58200
1,896000,917000,6268,4480,200,4585,SL_MAX_DAY_OVER,2017-11-24,2388,1540.0000000000002,1.98,BUY,2017-11-08,16,840000,898800,6723,1400,600,1498,1.87,33872.0,-2.41,37800
2,1020000,971000,6268,5100,200,4855,STOP_LOSS_OVER_RATIO,2018-01-16,784,1540.0000000000002,3.47,SELL,2018-01-11,5,930300,937300,6723,1329,700,1339,-3.06,-58324.0,2.13,-56000
3,1046000,1056000,6268,5230,200,5280,SL_MAX_DAY_OVER,2018-02-02,2769,1540.0000000000002,0.61,SELL,2018-01-17,16,1029600,1049600,6723,1287,800,1312,-0.68,-14309.0,3.84,-10000
4,738000,797000,6268,3690,200,3985,SL_MAX_DAY_OVER,2018-05-14,2247,1540.0000000000002,1.79,BUY,2018-04-27,17,727300,811300,6723,1039,700,1159,1.32,21213.0,-2.04,25000
5,1087500,1072500,6268,3625,300,3575,STOP_LOSS_OVER_RATIO,2018-06-07,1241,1540.0000000000002,1.17,BUY,2018-05-31,7,1134000,1085000,6723,1134,1000,1085,-1.7,-36781.0,-2.14,-34000
6,990000,1075500,6268,3300,300,3585,STOP_LOSS_OVER_RATIO,2018-06-19,1995,1540.0000000000002,5.16,BUY,2018-06-08,11,1103000,1131000,6723,1103,1000,1131,-2.77,-61035.0,-2.04,-57500
7,1050000,976500,6268,3500,300,3255,STOP_PROFIT_OVER_RATIO,2018-06-27,1123,1540.0000000000002,0.09,BUY,2018-06-20,7,989100,975600,6723,1099,900,1084,2.94,57337.0,-2.05,60000
8,912000,846600,6268,3040,300,2822,STOP_LOSS_OVER_RATIO,2018-09-21,1918,1540.0000000000002,3.07,SELL,2018-09-07,14,831600,820600,6723,756,1100,746,-3.47,-57858.0,2.16,-54400
9,900000,909000,6268,3000,300,3030,STOP_PROFIT_OVER_RATIO,2018-09-27,295,1540.0000000000002,2.57,SELL,2018-09-25,2,920400,885600,6723,767,1200,738,2.34,41965.0,3.03,43800
10,837000,903000,6268,2790,300,3010,STOP_PROFIT_OVER_RATIO,2018-10-10,1348,1540.0000000000002,1.78,SELL,2018-10-01,9,924300,919100,6723,711,1300,707,3.75,68312.0,3.05,71200
11,804000,847500,6268,2680,300,2825,SL_MAX_DAY_OVER,2018-11-02,2250,1540.0000000000002,1.85,SELL,2018-10-17,16,837200,863200,6723,644,1300,664,0.8,13710.0,2.06,17500
12,894600,877500,6268,2982,300,2925,STOP_PROFIT_OVER_RATIO,2018-11-08,291,1540.0000000000002,1.95,SELL,2018-11-06,2,896000,894600,6723,640,1400,639,-0.99,-17531.0,2.23,-15700
13,1115600,1094400,6268,2789,400,2736,STOP_LOSS_OVER_RATIO,2018-11-20,1276,1540.0000000000002,2.6,SELL,2018-11-13,7,1050700,1122900,6723,553,1900,591,-4.34,-96216.0,2.24,-93400
14,1204000,1080000,6268,3010,400,2700,STOP_LOSS_OVER_RATIO,2018-11-27,1066,1540.0000000000002,0.19,SELL,2018-11-21,6,1100000,1082000,6723,550,2000,541,-5.02,-108606.0,2.75,-106000
15,952500,904500,6268,3175,300,3015,STOP_LOSS_OVER_RATIO,2018-12-03,739,1540.0000000000002,1.29,SELL,2018-11-28,5,884800,892800,6723,553,1600,558,-3.24,-58279.0,2.49,-56000
16,910500,903000,6268,3035,300,3010,STOP_LOSS_OVER_RATIO,2019-03-25,1038,1540.0000000000002,0.22,SELL,2019-03-18,7,894200,901000,6723,526,1700,530,-0.94,-16878.0,2.21,-14300
17,984000,943500,6268,3280,300,3145,STOP_LOSS_OVER_RATIO,2019-03-29,471,1540.0000000000002,2.64,SELL,2019-03-26,3,910800,968400,6723,506,1800,538,-5.24,-100111.0,2.5,-98100
18,987000,993000,6268,3290,300,3310,STOP_PROFIT_OVER_RATIO,2019-04-10,1470,1540.0000000000002,0.06,SELL,2019-04-01,9,1062000,993600,6723,590,1800,552,3.59,71390.0,2.73,74400
19,869400,893700,6268,2898,300,2979,STOP_LOSS_OVER_RATIO,2019-07-16,882,1540.0000000000002,0.03,BUY,2019-07-10,6,930000,894000,6723,620,1500,596,-3.51,-62722.0,-2.05,-60300
20,921000,867900,6268,3070,300,2893,STOP_PROFIT_OVER_RATIO,2019-07-24,992,1540.0000000000002,1.28,BUY,2019-07-17,7,880600,856800,6723,629,1400,612,1.55,26768.0,-2.52,29300
21,918000,937500,6268,3060,300,3125,STOP_LOSS_OVER_RATIO,2019-08-01,1064,1540.0000000000002,2.78,BUY,2019-07-25,7,894600,911400,6723,639,1400,651,-0.29,-5304.0,-2.05,-2700
