,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,868500,848000,1944,1737,500,1696,SL_MAX_DAY_OVER,2017-06-15,2327,1540.0000000000002,7.95,SELL,2017-05-30,16,935600,921200,4569,2339,400,2303,-0.56,-9967.0,2.05,-6100
1,896000,883500,1944,1792,500,1767,STOP_LOSS_OVER_RATIO,2017-09-08,2508,1540.0000000000002,3.04,SELL,2017-08-22,17,862400,911200,4569,2156,400,2278,-3.64,-65348.0,2.09,-61300
2,1063200,1045200,1944,1772,600,1742,SL_MAX_DAY_OVER,2017-09-27,2818,1540.0000000000002,4.77,SELL,2017-09-11,16,1112500,1097500,4569,2225,500,2195,-0.34,-7358.0,2.45,-3000
3,920000,967500,1944,1840,500,1935,STOP_PROFIT_OVER_RATIO,2017-11-02,938,1540.0000000000002,3.54,SELL,2017-10-27,6,862400,934400,4569,2156,400,2336,-1.42,-26978.0,2.21,-24500
4,927500,950000,1944,1855,500,1900,STOP_LOSS_OVER_RATIO,2017-11-24,2732,1540.0000000000002,5.93,SELL,2017-11-06,18,829200,896800,4569,2073,400,2242,-2.67,-49372.0,2.5,-45100
5,1117200,1121400,1944,1862,600,1869,SL_MAX_DAY_OVER,2017-12-13,2846,1540.0000000000002,7.52,SELL,2017-11-27,16,1070000,1043000,4569,2140,500,2086,1.24,26814.0,2.55,31200
6,936000,950000,1944,1872,500,1900,STOP_PROFIT_OVER_RATIO,2018-05-02,1475,1540.0000000000002,8.96,SELL,2018-04-23,9,1077000,1043500,4569,2154,500,2087,2.23,44485.0,2.06,47500
7,923000,934000,1944,1846,500,1868,STOP_LOSS_OVER_RATIO,2018-05-18,307,1540.0000000000002,0.0,BUY,2018-05-16,2,979200,934000,4569,2448,400,2335,-3.11,-58047.0,-2.47,-56200
8,914500,923000,1944,1829,500,1846,STOP_PROFIT_OVER_RATIO,2018-06-04,2190,1540.0000000000002,5.82,BUY,2018-05-21,14,914400,980000,4569,2286,400,2450,2.8,53370.0,-3.56,57100
9,908500,850500,1944,1817,500,1701,SL_MAX_DAY_OVER,2018-10-01,2585,1540.0000000000002,5.16,BUY,2018-09-13,18,949200,896800,4569,2373,400,2242,0.08,1475.0,-2.17,5600
10,1048200,1046400,1944,1747,600,1744,SL_MAX_DAY_OVER,2018-10-29,3054,1540.0000000000002,2.79,BUY,2018-10-11,18,980000,1018000,4569,2450,400,2545,1.71,35206.0,-4.16,39800
11,898000,898000,1944,1796,500,1796,SL_MAX_DAY_OVER,2019-02-01,2381,1540.0000000000002,1.62,SELL,2019-01-16,16,922400,912800,4569,2306,400,2282,0.31,5679.0,2.11,9600
12,901000,920000,1944,1802,500,1840,SL_MAX_DAY_OVER,2019-03-06,2402,1540.0000000000002,1.5,SELL,2019-02-18,16,894400,906400,4569,2236,400,2266,0.17,3058.0,2.1,7000
13,1110000,1096800,1944,1850,600,1828,SL_MAX_DAY_OVER,2019-05-07,3671,1540.0000000000002,6.49,SELL,2019-04-16,21,1028500,1030000,4569,2057,500,2060,-0.94,-19911.0,2.32,-14700
14,1016400,1036800,1944,1694,600,1728,STOP_PROFIT_OVER_RATIO,2019-05-27,1636,1540.0000000000002,8.74,SELL,2019-05-17,10,986500,953500,4569,1973,500,1907,2.52,50224.0,2.81,53400
15,1066800,1153600,1944,1524,700,1648,STOP_PROFIT_OVER_RATIO,2019-08-16,3112,1540.0000000000002,7.47,SELL,2019-07-30,17,1041000,1073400,4569,1735,600,1789,2.23,49748.0,2.22,54400
16,1013400,967800,1944,1689,600,1613,STOP_PROFIT_OVER_RATIO,2019-11-06,1901,1540.0000000000002,0.81,BUY,2019-10-25,12,941000,960000,4569,1882,500,1920,3.17,61159.0,-2.2,64600
17,1002000,1028400,1944,1670,600,1714,STOP_PROFIT_OVER_RATIO,2019-11-21,1391,1540.0000000000002,5.41,SELL,2019-11-13,8,1127400,1087200,4569,1879,600,1812,3.01,63669.0,2.11,66600
18,1094400,990000,1944,1824,600,1650,STOP_PROFIT_OVER_RATIO,2020-02-03,978,1540.0000000000002,0.25,BUY,2020-01-28,6,984500,992500,4569,1969,500,1985,5.54,109882.0,-2.65,112400
19,900000,900500,1944,1800,500,1801,STOP_PROFIT_OVER_RATIO,2020-02-19,303,1540.0000000000002,4.49,BUY,2020-02-17,2,855200,942800,4569,2138,400,2357,4.63,85257.0,-3.52,87100
