,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1099500,1020000,1861,3665,300,3400,STOP_LOSS_OVER_RATIO,2018-04-26,1365,1540.0000000000002,3.41,SELL,2018-04-18,8,1058000,1056000,4849,5290,200,5280,-3.87,-80405.0,2.47,-77500
1,1086000,1116000,1861,3620,300,3720,STOP_PROFIT_OVER_RATIO,2018-05-14,2325,1540.0000000000002,5.28,SELL,2018-05-01,13,1184000,1060000,4849,5920,200,5300,6.9,150135.0,3.29,154000
2,955500,993000,1861,3185,300,3310,STOP_LOSS_OVER_RATIO,2018-08-15,334,1540.0000000000002,4.34,BUY,2018-08-13,2,1078000,1038000,4849,5390,200,5190,-3.91,-79374.0,-2.11,-77500
3,1020000,999000,1861,3400,300,3330,STOP_LOSS_OVER_RATIO,2019-01-07,2892,1540.0000000000002,6.72,SELL,2018-12-21,17,1044000,1071000,4849,3480,300,3570,-2.53,-52432.0,2.33,-48000
4,1047000,1047000,1861,3490,300,3490,STOP_LOSS_OVER_RATIO,2019-03-22,1701,1540.0000000000002,2.29,SELL,2019-03-12,10,966000,1023000,4849,3220,300,3410,-2.91,-60241.0,2.09,-57000
5,976500,987000,1861,3255,300,3290,SL_MAX_DAY_OVER,2019-12-04,2671,1540.0000000000002,5.46,BUY,2019-11-18,16,1014000,1044000,4849,5070,200,5220,0.75,15289.0,-2.26,19500
6,652500,915000,1861,2175,300,3050,STOP_LOSS_OVER_RATIO,2020-03-13,2485,1540.0000000000002,6.15,SELL,2020-02-26,16,686700,975000,4849,2289,300,3250,-1.58,-29825.0,3.12,-25800
7,941600,948400,1861,2354,400,2371,STOP_LOSS_OVER_RATIO,2020-03-18,312,1540.0000000000002,0.17,SELL,2020-03-16,2,875200,950000,4849,2188,400,2375,-3.68,-69852.0,2.04,-68000
8,1034000,898000,1861,2585,400,2245,STOP_PROFIT_OVER_RATIO,2020-03-25,293,1540.0000000000002,1.73,SELL,2020-03-23,2,1180500,882500,4849,2361,500,1765,9.0,160167.0,3.27,162000
9,905600,984000,1861,2264,400,2460,STOP_LOSS_OVER_RATIO,2020-04-03,658,1540.0000000000002,3.51,SELL,2020-03-30,4,865000,1018500,4849,1730,500,2037,-3.86,-77298.0,2.22,-75100
10,960000,894800,1861,2400,400,2237,STOP_PROFIT_OVER_RATIO,2020-04-08,285,1540.0000000000002,6.07,SELL,2020-04-06,2,946000,840500,4849,1892,500,1681,2.22,38475.0,2.47,40300
