,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,1051500,1024500,2501,3505,300,3415,SL_MAX_DAY_OVER,2017-12-07,2633,1540.0000000000002,4.75,BUY,2017-11-21,16,1001000,978000,2815,10010,100,9780,-0.01,-173.0,-2.58,4000
1,1075500,1071000,2501,3585,300,3570,STOP_PROFIT_OVER_RATIO,2017-12-14,523,1540.0000000000002,2.1,BUY,2017-12-11,3,1002000,1049000,2815,10020,100,10490,2.33,49437.0,-2.12,51500
2,876000,916500,2501,2920,300,3055,STOP_LOSS_OVER_RATIO,2018-05-14,2729,1540.0000000000002,1.24,BUY,2018-04-26,18,930000,928000,2815,9300,100,9280,-2.54,-46769.0,-2.16,-42500
3,855000,890400,2501,2850,300,2968,STOP_LOSS_OVER_RATIO,2018-05-28,1956,1540.0000000000002,5.28,BUY,2018-05-15,13,969000,940000,2815,9690,100,9400,-3.71,-67896.0,-2.18,-64400
4,968000,967200,2501,2420,400,2418,STOP_LOSS_OVER_RATIO,2018-08-13,942,1540.0000000000002,2.68,BUY,2018-08-07,6,979000,942000,2815,9790,100,9420,-2.03,-38682.0,-2.26,-36200
5,938000,954000,2501,2345,400,2385,SL_MAX_DAY_OVER,2018-08-30,2545,1540.0000000000002,2.75,BUY,2018-08-14,16,985000,981000,2815,9850,100,9810,-1.24,-24085.0,-2.47,-20000
6,984400,1032800,2501,2461,400,2582,SL_MAX_DAY_OVER,2018-12-13,2643,1540.0000000000002,5.71,SELL,2018-11-27,16,970000,977000,2815,9700,100,9770,1.85,37217.0,2.4,41400
7,724800,732600,2501,2416,300,2442,STOP_LOSS_OVER_RATIO,2018-12-20,246,1540.0000000000002,4.36,SELL,2018-12-18,2,702000,766000,2815,7020,100,7660,-3.87,-57986.0,3.91,-56200
8,691500,726000,2501,2305,300,2420,STOP_PROFIT_OVER_RATIO,2018-12-27,703,1540.0000000000002,3.86,SELL,2018-12-21,6,735000,699000,2815,7350,100,6990,4.79,68257.0,3.63,70500
9,715800,722700,2501,2386,300,2409,SL_MAX_DAY_OVER,2019-01-15,2128,1540.0000000000002,0.94,SELL,2018-12-28,18,697000,716000,2815,6970,100,7160,-1.1,-15768.0,2.54,-12100
10,667200,651300,2501,2224,300,2171,STOP_LOSS_OVER_RATIO,2019-05-16,215,1540.0000000000002,0.87,BUY,2019-05-14,2,718000,657000,2815,7180,100,6570,-3.58,-46855.0,-2.08,-45100
11,688500,689700,2501,2295,300,2299,STOP_PROFIT_OVER_RATIO,2019-06-05,1853,1540.0000000000002,4.08,BUY,2019-05-20,16,667000,719000,2815,6670,100,7190,3.37,47407.0,-2.07,50800
12,815400,803700,2501,2718,300,2679,STOP_PROFIT_OVER_RATIO,2019-12-24,2467,1540.0000000000002,3.57,SELL,2019-12-05,19,820000,776000,2815,8200,100,7760,1.79,28293.0,2.0,32300
13,812400,792600,2501,2708,300,2642,SL_MAX_DAY_OVER,2020-02-12,2023,1540.0000000000002,6.25,SELL,2020-01-27,16,795000,746000,2815,7950,100,7460,1.67,25637.0,2.06,29200
14,1178100,1155000,2501,1683,700,1650,STOP_LOSS_OVER_RATIO,2020-03-19,369,1540.0000000000002,6.16,BUY,2020-03-17,2,1218000,1088000,2815,6090,200,5440,-4.85,-108809.0,-2.08,-106900
