,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,695000,699000,7278,3475,200,3495,SL_MAX_DAY_OVER,2018-01-15,2365,1540.0000000000002,4.17,BUY,2017-12-25,21,674000,671000,9810,6740,100,6710,-0.8,-10905.0,-2.59,-7000
1,767000,687000,7278,3835,200,3435,STOP_PROFIT_OVER_RATIO,2018-01-31,1574,1540.0000000000002,0.88,BUY,2018-01-17,14,668000,681000,9810,6680,100,6810,6.57,89886.0,-2.2,93000
2,1017000,1069500,7278,3390,300,3565,SL_MAX_DAY_OVER,2018-07-12,3741,1540.0000000000002,2.6,SELL,2018-06-21,21,1124000,1098000,9810,5620,200,5490,3.38,73219.0,2.49,78500
3,1063500,1131000,7278,3545,300,3770,SL_MAX_DAY_OVER,2018-08-23,3851,1540.0000000000002,2.82,SELL,2018-08-02,21,1078000,1100000,9810,5390,200,5500,1.8,40109.0,4.17,45500
4,825000,1113000,7278,2750,300,3710,STOP_PROFIT_OVER_RATIO,2018-10-31,3933,1540.0000000000002,4.8,SELL,2018-10-09,22,966000,1062000,9810,4830,200,5310,8.58,186527.0,2.01,192000
5,1081600,1084400,7278,2704,400,2711,SL_MAX_DAY_OVER,2018-12-18,3625,1540.0000000000002,6.73,BUY,2018-11-27,21,941000,1016000,9810,4705,200,5080,3.19,67035.0,-2.13,72200
6,992800,1031200,7278,2482,400,2578,SL_MAX_DAY_OVER,2019-03-27,3473,1540.0000000000002,5.12,BUY,2019-03-06,21,944000,981000,9810,4720,200,4905,-0.32,-6413.0,-2.74,-1400
7,896000,841600,7278,2240,400,2104,SL_MAX_DAY_OVER,2019-07-17,2968,1540.0000000000002,4.15,BUY,2019-06-26,21,900000,878000,9810,4500,200,4390,1.62,27892.0,-2.03,32400
8,1061200,1041600,7278,1516,700,1488,SL_MAX_DAY_OVER,2020-04-09,3507,1540.0000000000002,5.21,BUY,2020-03-19,21,1036500,990000,9810,3455,300,3300,-1.57,-31947.0,-2.07,-26900
9,1018200,963000,7278,1697,600,1605,SL_MAX_DAY_OVER,2020-05-12,3317,1540.0000000000002,0.47,SELL,2020-04-21,21,999000,958500,9810,3330,300,3195,-1.02,-19557.0,2.1,-14700
10,1032000,976800,7278,1720,600,1628,STOP_PROFIT_OVER_RATIO,2020-06-01,2850,1540.0000000000002,2.88,SELL,2020-05-14,18,1101000,949500,9810,3670,300,3165,4.77,91910.0,2.26,96300
