,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,985600,1054400,4694,2464,400,2636,STOP_PROFIT_OVER_RATIO,2017-10-16,2234,1540.0000000000002,1.73,SELL,2017-10-03,13,1033400.0,1036200.0,8058,2583.5,400,2590.5,2.98,62226.0,2.91,66000.0
1,846300,871800,4694,2821,300,2906,STOP_PROFIT_OVER_RATIO,2017-12-21,1004,1540.0000000000002,0.14,SELL,2017-12-14,7,906900.0,873000.0,8058,3023.0,300,2910.0,3.26,56856.0,2.05,59400.0
2,1031200,984400,4694,2578,400,2461,STOP_PROFIT_OVER_RATIO,2018-02-15,311,1540.0000000000002,8.8,BUY,2018-02-13,2,891150.0,904800.0,8058,2970.5,300,3016.0,3.1,58599.0,-3.93,60450.0
3,1098000,1041200,4694,2745,400,2603,STOP_PROFIT_OVER_RATIO,2018-05-24,1643,1540.0000000000002,8.7,BUY,2018-05-14,10,946200.0,957900.0,8058,3154.0,300,3193.0,3.27,65317.0,-2.88,68500.0
4,934500,948000,4694,3115,300,3160,SL_MAX_DAY_OVER,2018-08-29,2495,1540.0000000000002,0.16,SELL,2018-08-13,16,952500.0,949500.0,8058,3175.0,300,3165.0,0.66,12465.0,3.42,16500.0
5,1014000,978000,4694,3380,300,3260,STOP_PROFIT_OVER_RATIO,2018-09-20,1108,1540.0000000000002,3.01,SELL,2018-09-13,7,1048500.0,948600.0,8058,3495.0,300,3162.0,3.18,61252.0,2.03,63900.0
6,884700,830400,4694,2949,300,2768,STOP_PROFIT_OVER_RATIO,2018-12-10,1583,1540.0000000000002,9.84,BUY,2018-11-29,11,910500.0,921000.0,8058,3035.0,300,3070.0,3.52,61677.0,-2.17,64800.0
7,1017000,1017000,4694,3390,300,3390,SL_MAX_DAY_OVER,2019-03-01,2583,1540.0000000000002,6.84,SELL,2019-02-13,16,939900.0,947400.0,8058,3133.0,300,3158.0,-0.59,-11623.0,3.37,-7500.0
8,933000,957000,4694,3110,300,3190,SL_MAX_DAY_OVER,2019-07-01,2699,1540.0000000000002,9.37,SELL,2019-06-13,18,864750.0,867300.0,8058,2882.5,300,2891.0,0.94,17211.0,2.01,21450.0
9,948000,907500,4694,3160,300,3025,STOP_PROFIT_OVER_RATIO,2019-12-24,884,1540.0000000000002,2.45,BUY,2019-12-18,6,874950.0,885300.0,8058,2916.5,300,2951.0,2.7,48426.0,-2.54,50850.0
10,771600,878100,4694,2572,300,2927,STOP_PROFIT_OVER_RATIO,2020-04-06,1040,1540.0000000000002,5.86,SELL,2020-03-30,7,843400.0,929600.0,8058,2108.5,400,2324.0,0.98,17720.0,2.43,20300.0
11,1124000,1080000,4694,2810,400,2700,SL_MAX_DAY_OVER,2020-04-30,2866,1540.0000000000002,1.76,SELL,2020-04-14,16,1139250.0,1099000.0,8058,2278.5,500,2198.0,-0.37,-8156.0,2.05,-3750.0
