,AXIS_CLOSE_MOUNT,AXIS_OPEN_MOUNT,AXIS_SYMBOL,AXIS_SYMB_CLOSE_PRI,AXIS_SYMB_LOT,AXIS_SYMB_OPEN_PRI,CLOSE_CAT,CLOSE_DATE,COMMISSION_CREDIT,COMMISSION_N,LOT_DIFF(%),OPEN_CAT,OPEN_DATE,OPEN_DAYS,PAIR_CLOSE_MOUNT,PAIR_OPEN_MOUNT,PAIR_SYMBOL,PAIR_SYMB_CLOSE_PRI,PAIR_SYMB_LOT,PAIR_SYMB_OPEN_PRI,PL,PROFIT,SIGMA,TOTAL
0,942000,937500,1861,3140,300,3125,SL_MAX_DAY_OVER,2017-12-04,3348,1540.0000000000002,6.88,BUY,2017-11-13,21,987000,1002000,3197,1645,600,1670,0.75,14612.0,-2.69,19500
1,975000,960000,1861,3250,300,3200,SL_MAX_DAY_OVER,2018-03-13,3210,1540.0000000000002,6.25,SELL,2018-02-20,21,882600,900000,3197,1471,600,1500,-2.0,-37150.0,2.45,-32400
2,758000,768000,1861,3790,200,3840,SL_MAX_DAY_OVER,2018-06-06,2707,1540.0000000000002,4.23,SELL,2018-05-16,21,824500,800500,3197,1649,500,1601,1.9,29753.0,2.15,34000
3,779000,793000,1861,3895,200,3965,SL_MAX_DAY_OVER,2018-08-01,2749,1540.0000000000002,0.82,SELL,2018-07-11,21,811000,799500,3197,1622,500,1599,1.33,21211.0,2.43,25500
4,922500,951000,1861,3075,300,3170,SL_MAX_DAY_OVER,2018-08-31,3280,1540.0000000000002,0.19,BUY,2018-08-10,21,951000,949200,3197,1585,600,1582,-1.85,-35120.0,-2.26,-30300
5,936000,903000,1861,3120,300,3010,SL_MAX_DAY_OVER,2018-09-25,3367,1540.0000000000002,6.18,BUY,2018-09-03,22,996000,958800,3197,1660,600,1598,-0.49,-9107.0,-2.03,-4200
6,1033500,1026000,1861,3445,300,3420,SL_MAX_DAY_OVER,2019-03-19,3536,1540.0000000000002,0.35,SELL,2019-02-26,21,1062000,1022400,3197,1770,600,1704,1.32,27024.0,2.23,32100
7,976500,927000,1861,3255,300,3090,SL_MAX_DAY_OVER,2019-05-07,3935,1540.0000000000002,1.35,BUY,2019-04-11,26,916500,914500,3197,1833,500,1829,2.28,42025.0,-2.11,47500
8,843000,890700,1861,2810,300,2969,STOP_LOSS_OVER_RATIO,2019-05-24,1053,1540.0000000000002,5.42,BUY,2019-05-17,7,988000,939000,3197,1976,500,1878,-5.43,-99293.0,-2.12,-96700
9,930000,850200,1861,3100,300,2834,STOP_PROFIT_OVER_RATIO,2019-06-13,2028,1540.0000000000002,6.56,BUY,2019-05-29,15,788800,794400,3197,1972,400,1986,4.98,81832.0,-2.13,85400
10,987000,1003500,1861,3290,300,3345,STOP_PROFIT_OVER_RATIO,2019-11-18,2934,1540.0000000000002,2.39,SELL,2019-10-31,18,1065000,979500,3197,2130,500,1959,4.92,97526.0,2.09,102000
11,652500,961500,1861,2175,300,3205,SL_MAX_DAY_OVER,2020-03-13,3256,1540.0000000000002,3.8,SELL,2020-02-21,21,728500,925000,3197,1457,500,1850,5.71,107704.0,2.39,112500
12,1006800,904400,1861,2517,400,2261,STOP_PROFIT_OVER_RATIO,2020-03-26,1031,1540.0000000000002,1.87,BUY,2020-03-19,7,862000,887500,3197,1724,500,1775,6.99,125329.0,-3.48,127900
