,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,2292,5411,2017-04-05,2.41,SELL,3235,300,970500,1840.5,500,920250.0,5.18,2017-04-20,15,STOP_LOSS_OVER_RATIO,3385,1785.0,1015500,892500.0,-72750.0,1540.0000000000002,2331,-76621.0,-4.05
1,2292,5411,2017-04-21,2.43,SELL,3375,200,675000,1855.0,400,742000.0,9.93,2017-05-08,17,SL_MAX_DAY_OVER,3470,1865.5,694000,746200.0,-14800.0,1540.0000000000002,1980,-18320.0,-1.29
2,2292,5411,2017-05-16,2.2,SELL,3550,200,710000,1821.5,400,728600.0,2.62,2017-05-31,15,STOP_LOSS_OVER_RATIO,3805,1825.0,761000,730000.0,-49600.0,1540.0000000000002,1774,-52914.0,-3.68
3,2292,5411,2017-06-19,2.02,SELL,3940,200,788000,1774.0,400,709600.0,9.95,2017-07-04,15,STOP_PROFIT_OVER_RATIO,4180,2002.5,836000,801000.0,43400.0,1540.0000000000002,1846,40014.0,2.67
4,2292,5411,2017-11-09,-2.38,BUY,4290,200,858000,2586.0,300,775800.0,9.58,2017-11-13,4,STOP_PROFIT_OVER_RATIO,4600,2577.5,920000,773250.0,64550.0,1540.0000000000002,537,62473.0,3.82
5,2292,5411,2018-03-19,2.2,SELL,4350,200,870000,2235.0,400,894000.0,2.76,2018-03-30,11,STOP_LOSS_OVER_RATIO,4445,2146.0,889000,858400.0,-54600.0,1540.0000000000002,1595,-57735.0,-3.27
6,2292,5411,2018-04-02,2.51,SELL,4485,200,897000,2161.0,400,864400.0,3.63,2018-04-05,3,STOP_LOSS_OVER_RATIO,4725,2131.0,945000,852400.0,-60000.0,1540.0000000000002,434,-61974.0,-3.52
7,2292,5411,2018-04-06,2.91,SELL,4655,200,931000,2124.0,400,849600.0,8.74,2018-04-12,6,STOP_PROFIT_OVER_RATIO,4570,2202.0,914000,880800.0,48200.0,1540.0000000000002,878,45782.0,2.57
8,2292,5411,2018-07-17,2.11,SELL,4520,200,904000,2118.5,400,847400.0,6.26,2018-07-19,2,STOP_PROFIT_OVER_RATIO,4230,2143.0,846000,857200.0,67800.0,1540.0000000000002,288,65972.0,3.77
9,2292,5411,2018-08-08,-2.84,BUY,4200,200,840000,2530.5,300,759150.0,9.62,2018-08-16,8,STOP_PROFIT_OVER_RATIO,4215,2325.5,843000,697650.0,64500.0,1540.0000000000002,1051,61909.0,3.87
10,2292,5411,2018-11-01,2.46,SELL,4555,200,911000,2135.5,400,854200.0,6.23,2018-11-20,19,STOP_LOSS_OVER_RATIO,4720,2048.0,944000,819200.0,-68000.0,1540.0000000000002,2757,-72297.0,-4.1
11,2292,5411,2018-11-21,2.3,SELL,4645,200,929000,2032.0,500,1016000.0,9.36,2018-12-03,12,STOP_LOSS_OVER_RATIO,4950,2048.0,990000,1024000.0,-53000.0,1540.0000000000002,1918,-56458.0,-2.9
12,2292,5411,2018-12-04,2.0,SELL,4870,200,974000,2065.0,500,1032500.0,6.01,2018-12-20,16,SL_MAX_DAY_OVER,4290,1853.0,858000,926500.0,10000.0,1540.0000000000002,2639,5821.0,0.29
13,2292,5411,2019-05-16,2.09,SELL,3795,200,759000,1668.5,500,834250.0,9.91,2019-05-21,5,STOP_LOSS_OVER_RATIO,3800,1595.0,760000,797500.0,-37750.0,1540.0000000000002,655,-39945.0,-2.51
14,2292,5411,2019-05-22,3.0,SELL,3845,200,769000,1615.5,500,807750.0,5.04,2019-05-24,2,STOP_LOSS_OVER_RATIO,3855,1540.0,771000,770000.0,-39750.0,1540.0000000000002,259,-41549.0,-2.64
15,2292,5411,2019-05-27,3.01,SELL,3915,200,783000,1562.0,500,781000.0,0.26,2019-06-13,17,STOP_PROFIT_OVER_RATIO,3640,1537.0,728000,768500.0,42500.0,1540.0000000000002,2185,38775.0,2.48
16,2292,5411,2019-09-12,-2.03,BUY,3140,300,942000,1391.5,700,974050.0,3.4,2019-09-19,7,STOP_PROFIT_OVER_RATIO,3225,1310.0,967500,917000.0,82550.0,1540.0000000000002,1102,79908.0,4.17
