,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,7201,8242,2017-02-02,-2.02,BUY,1112.0,900,1000800.0,1900,500,950000,5.35,2017-02-08,6,STOP_PROFIT_OVER_RATIO,1127.5,1820,1014750.0,910000,53950.0,1540.0000000000002,962,51448.0,2.64
1,7201,8242,2017-02-23,-2.06,BUY,1112.5,900,1001250.0,1939,500,969500,3.27,2017-03-13,18,SL_MAX_DAY_OVER,1155.0,1964,1039500.0,982000,25750.0,1540.0000000000002,2916,21294.0,1.08
2,7201,8242,2017-05-09,-2.17,BUY,1082.5,900,974250.0,2000,500,1000000,2.57,2017-05-15,6,STOP_PROFIT_OVER_RATIO,1099.5,1825,989550.0,912500,102800.0,1540.0000000000002,974,100286.0,5.08
3,7201,8242,2017-06-19,-2.16,BUY,1080.0,800,864000.0,2035,400,814000,6.14,2017-07-06,17,STOP_PROFIT_OVER_RATIO,1147.0,2000,917600.0,800000,67600.0,1540.0000000000002,2345,63715.0,3.8
4,7201,8242,2017-07-28,2.51,SELL,1120.0,900,1008000.0,1963,500,981500,2.7,2017-08-01,4,STOP_LOSS_OVER_RATIO,1096.0,1822,986400.0,911000,-48900.0,1540.0000000000002,654,-51094.0,-2.57
5,7201,8242,2017-10-05,-2.02,BUY,1080.0,800,864000.0,2099,400,839600,2.91,2017-10-23,18,SL_MAX_DAY_OVER,1088.0,2171,870400.0,868400,-22400.0,1540.0000000000002,2520,-26460.0,-1.55
6,7201,8242,2018-02-06,2.3,SELL,1145.0,700,801500.0,2063,400,825200,2.87,2018-02-22,16,SL_MAX_DAY_OVER,1114.0,2083,779800.0,833200,29700.0,1540.0000000000002,2139,26021.0,1.6
7,7201,8242,2018-03-09,2.38,SELL,1114.0,900,1002600.0,1982,500,991000,1.17,2018-03-26,17,SL_MAX_DAY_OVER,1104.5,1869,994050.0,934500,-47950.0,1540.0000000000002,2786,-52276.0,-2.62
8,7201,8242,2018-03-27,2.05,SELL,1118.0,800,894400.0,1894,500,947000,5.55,2018-03-30,3,STOP_PROFIT_OVER_RATIO,1101.0,1948,880800.0,974000,40600.0,1540.0000000000002,454,38606.0,2.1
9,7201,8242,2018-06-05,2.1,SELL,1099.0,800,879200.0,1828,500,914000,3.81,2018-06-21,16,SL_MAX_DAY_OVER,1077.5,1750,862000.0,875000,-21800.0,1540.0000000000002,2358,-25698.0,-1.43
10,7201,8242,2018-06-22,2.61,SELL,1075.5,800,860400.0,1702,500,851000,1.1,2018-06-28,6,STOP_PROFIT_OVER_RATIO,1073.0,1787,858400.0,893500,44500.0,1540.0000000000002,844,42116.0,2.46
11,7201,8242,2018-09-27,-2.68,BUY,1060.0,900,954000.0,1857,500,928500,2.75,2018-10-15,18,SL_MAX_DAY_OVER,1007.0,1735,906300.0,867500,13300.0,1540.0000000000002,2785,8975.0,0.48
12,7201,8242,2018-11-09,-2.22,BUY,1020.0,900,918000.0,1890,500,945000,2.86,2018-11-21,12,STOP_LOSS_OVER_RATIO,945.0,1936,850500.0,968000,-90500.0,1540.0000000000002,1837,-93877.0,-5.04
13,7201,8242,2018-11-22,-3.06,BUY,950.2,1000,950200.0,1939,500,969500,1.99,2018-12-04,12,STOP_PROFIT_OVER_RATIO,1004.5,1915,1004500.0,957500,66299.99999999996,1540.0000000000002,1893,62866.999999999956,3.27
14,7201,8242,2019-04-18,2.01,SELL,957.5,900,861750.0,1459,600,875400,1.56,2019-04-26,8,STOP_PROFIT_OVER_RATIO,888.7,1424,799830.0,854400,40919.999999999956,1540.0000000000002,1142,38237.999999999956,2.2
15,7201,8242,2019-05-14,2.18,SELL,844.0,1100,928400.0,1280,700,896000,3.62,2019-05-24,10,STOP_PROFIT_OVER_RATIO,731.0,1187,804100.0,830900,59200.0,1540.0000000000002,1500,56160.0,3.08
16,7201,8242,2019-07-04,-2.09,BUY,777.1,1200,932520.0,1305,700,913500,2.08,2019-07-22,18,SL_MAX_DAY_OVER,765.0,1254,918000.0,877800,21179.99999999997,1540.0000000000002,2731,16908.99999999997,0.92
17,7201,8242,2019-07-29,-2.03,BUY,738.3,1200,885960.0,1263,700,884100,0.21,2019-08-14,16,SL_MAX_DAY_OVER,662.8,1101,795360.0,770700,22800.0,1540.0000000000002,2328,18932.0,1.07
