,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,3099,8273,2017-03-30,-2.13,BUY,1257,400,502800,5150,100,515000,2.37,2017-04-13,14,STOP_LOSS_OVER_RATIO,1175,5510,470000,551000,-68800,1540.0000000000002,1171,-71511.0,-7.03
1,3099,8273,2017-04-14,-2.83,BUY,1182,500,591000,5430,100,543000,8.84,2017-05-01,17,SL_MAX_DAY_OVER,1207,5500,603500,550000,5500,1540.0000000000002,1584,2376.0,0.21
2,3099,8273,2017-05-12,-2.56,BUY,1061,500,530500,5750,100,575000,7.74,2017-05-29,17,SL_MAX_DAY_OVER,1142,5880,571000,588000,27500,1540.0000000000002,1545,24415.0,2.21
3,3099,8273,2017-09-05,2.0,SELL,1134,500,567000,5670,100,567000,0.0,2017-09-11,6,STOP_PROFIT_OVER_RATIO,1132,5860,566000,586000,20000,1540.0000000000002,559,17901.0,1.58
4,3099,8273,2017-09-12,2.21,SELL,1148,500,574000,5640,100,564000,1.77,2017-09-19,7,STOP_PROFIT_OVER_RATIO,1131,5950,565500,595000,39500,1540.0000000000002,655,37305.0,3.28
5,3099,8273,2017-09-22,2.38,SELL,1182,500,591000,5710,100,571000,3.5,2017-10-10,18,STOP_LOSS_OVER_RATIO,1254,5550,627000,555000,-52000,1540.0000000000002,1719,-55259.0,-4.76
6,3099,8273,2017-10-11,2.65,SELL,1225,500,612500,5950,100,595000,2.94,2017-10-18,7,STOP_LOSS_OVER_RATIO,1280,5890,640000,589000,-33500,1540.0000000000002,695,-35735.0,-2.96
7,3099,8273,2017-10-19,2.33,SELL,1295,500,647500,5940,100,594000,9.01,2017-10-27,8,STOP_PROFIT_OVER_RATIO,1227,5950,613500,595000,35000,1540.0000000000002,816,32644.0,2.63
8,3099,8273,2018-02-15,-2.31,BUY,1257,600,754200,7060,100,706000,6.83,2018-03-05,18,SL_MAX_DAY_OVER,1200,6800,720000,680000,-8200,1540.0000000000002,2160,-11900.0,-0.81
9,3099,8273,2018-03-09,-2.16,BUY,1215,600,729000,7140,100,714000,2.1,2018-03-26,17,SL_MAX_DAY_OVER,1130,6660,678000,666000,-3000,1540.0000000000002,2016,-6556.0,-0.45
10,3099,8273,2018-03-30,-2.03,BUY,1170,600,702000,7170,100,717000,2.09,2018-04-09,10,STOP_LOSS_OVER_RATIO,1178,7810,706800,781000,-59200,1540.0000000000002,1166,-61906.0,-4.36
11,3099,8273,2018-04-10,-2.53,BUY,1166,700,816200,7750,100,775000,5.32,2018-04-13,3,STOP_PROFIT_OVER_RATIO,1137,6800,795900,680000,74700,1540.0000000000002,392,72768.0,4.57
12,3099,8273,2018-05-18,2.07,SELL,1372,500,686000,6990,100,699000,1.86,2018-06-04,17,SL_MAX_DAY_OVER,1355,6880,677500,688000,-2500,1540.0000000000002,1935,-5975.0,-0.43
13,3099,8273,2018-10-24,2.22,SELL,1256,500,628000,5800,100,580000,8.28,2018-11-09,16,SL_MAX_DAY_OVER,1366,6410,683000,641000,6000,1540.0000000000002,1589,2871.0,0.24
14,3099,8273,2018-12-17,2.3,SELL,1329,400,531600,5800,100,580000,8.34,2018-12-25,8,STOP_LOSS_OVER_RATIO,1210,5000,484000,500000,-32400,1540.0000000000002,731,-34671.0,-3.12
15,3099,8273,2018-12-26,2.26,SELL,1175,800,940000,4900,200,980000,4.08,2019-01-11,16,STOP_PROFIT_OVER_RATIO,1253,5580,1002400,1116000,73600,1540.0000000000002,2525,69535.0,3.62
16,3099,8273,2019-05-15,-2.14,BUY,938,1000,938000,4795,200,959000,2.19,2019-05-31,16,SL_MAX_DAY_OVER,904,4635,904000,927000,-2000,1540.0000000000002,2495,-6035.0,-0.32
