,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,1820,5406,2017-03-23,2.23,SELL,2920,300,876000,1025,900,922500,5.31,2017-04-03,11,STOP_PROFIT_OVER_RATIO,2755,1017,826500,915300,42300,1540.0000000000002,1626,39134.0,2.18
1,1820,5406,2017-05-19,2.31,SELL,3015,300,904500,1022,900,919800,1.69,2017-06-05,17,SL_MAX_DAY_OVER,3040,1068,912000,961200,33900,1540.0000000000002,2549,29811.0,1.63
2,1820,5406,2017-06-16,2.02,SELL,3090,300,927000,1025,900,922500,0.49,2017-06-28,12,STOP_PROFIT_OVER_RATIO,3055,1076,916500,968400,56400,1540.0000000000002,1824,53036.0,2.87
3,1820,5406,2017-07-03,-2.17,BUY,2980,300,894000,1157,800,925600,3.53,2017-07-19,16,SL_MAX_DAY_OVER,3150,1244,945000,995200,-18600,1540.0000000000002,2393,-22533.0,-1.24
4,1820,5406,2017-08-01,-2.54,BUY,3160,300,948000,1379,700,965300,1.82,2017-08-04,3,STOP_PROFIT_OVER_RATIO,3225,1319,967500,923300,61500,1540.0000000000002,472,59488.0,3.11
5,1820,5406,2017-10-11,3.79,SELL,3345,200,669000,888,800,710400,6.19,2017-10-16,5,STOP_LOSS_OVER_RATIO,3305,775,661000,620000,-82400,1540.0000000000002,567,-84507.0,-6.13
6,1820,5406,2017-10-17,4.09,SELL,3330,300,999000,842,1200,1010400,1.14,2017-10-20,3,STOP_PROFIT_OVER_RATIO,3305,887,991500,1064400,61500,1540.0000000000002,495,59465.0,2.96
7,1820,5406,2017-10-23,2.61,SELL,3350,200,670000,887,800,709600,5.91,2017-11-01,9,STOP_PROFIT_OVER_RATIO,3490,964,698000,771200,33600,1540.0000000000002,1021,31039.0,2.25
8,1820,5406,2018-02-15,-2.29,BUY,2569,300,770700,1122,700,785400,1.91,2018-03-05,18,SL_MAX_DAY_OVER,2625,1115,787500,780500,21700,1540.0000000000002,2302,17858.0,1.15
9,1820,5406,2018-05-31,2.17,SELL,3115,300,934500,1086,900,977400,4.59,2018-06-18,18,SL_MAX_DAY_OVER,3155,1132,946500,1018800,29400,1540.0000000000002,2829,25031.0,1.31
10,1820,5406,2018-06-21,2.8,SELL,3170,300,951000,1050,900,945000,0.63,2018-07-09,18,SL_MAX_DAY_OVER,3080,1003,924000,902700,-15300,1540.0000000000002,2805,-19645.0,-1.04
11,1820,5406,2018-10-26,-2.07,BUY,2465,400,986000,940,1000,940000,4.67,2018-11-01,6,STOP_PROFIT_OVER_RATIO,2623,909,1049200,909000,94200,1540.0000000000002,950,91710.0,4.76
12,1820,5406,2018-12-18,2.99,SELL,2472,400,988800,820,1200,984000,0.49,2018-12-28,10,STOP_LOSS_OVER_RATIO,2477,750,990800,900000,-86000,1540.0000000000002,1621,-89161.0,-4.52
13,1820,5406,2019-01-04,3.34,SELL,2454,400,981600,741,1300,963300,1.86,2019-01-10,6,STOP_PROFIT_OVER_RATIO,2491,803,996400,1043900,65800,1540.0000000000002,959,63301.0,3.25
14,1820,5406,2019-04-04,-2.01,BUY,2465,400,986000,886,1100,974600,1.16,2019-04-11,7,STOP_LOSS_OVER_RATIO,2325,876,930000,963600,-45000,1540.0000000000002,1128,-47668.0,-2.43
15,1820,5406,2019-04-12,-2.02,BUY,2348,400,939200,868,1100,954800,1.66,2019-05-08,26,STOP_PROFIT_OVER_RATIO,2365,811,946000,892100,69500,1540.0000000000002,4047,63913.0,3.37
16,1820,5406,2019-05-17,2.57,SELL,2184,400,873600,677,1300,880100,0.74,2019-05-23,6,STOP_PROFIT_OVER_RATIO,2137,692,854800,899600,38300,1540.0000000000002,865,35895.0,2.05
17,1820,5406,2019-08-06,2.26,SELL,1760,500,880000,542,1600,867200,1.45,2019-08-14,8,STOP_LOSS_OVER_RATIO,1804,532,902000,851200,-38000,1540.0000000000002,1149,-40689.0,-2.33
18,1820,5406,2019-08-16,2.0,SELL,1775,500,887500,531,1700,902700,1.71,2019-08-28,12,STOP_LOSS_OVER_RATIO,1891,537,945500,912900,-47800,1540.0000000000002,1766,-51106.0,-2.85
19,1820,5406,2019-08-29,2.29,SELL,1871,500,935500,545,1700,926500,0.96,2019-09-11,13,STOP_PROFIT_OVER_RATIO,1938,600,969000,1020000,60000,1540.0000000000002,1990,56470.0,3.03
