,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,7205,8601,2017-03-28,2.05,SELL,1391,700,973700,705.1,1400,987140.0,1.38,2017-04-13,16,SL_MAX_DAY_OVER,1251,640.0,875700,896000.0,6859.999999999971,1540.0000000000002,2579,2740.999999999971,0.14
1,7205,8601,2017-08-01,2.02,SELL,1283,700,898100,633.7,1400,887180.0000000001,1.22,2017-08-17,16,SL_MAX_DAY_OVER,1230,618.0,861000,865200.0,15119.999999999935,1540.0000000000002,2348,11231.999999999935,0.63
2,7205,8601,2017-08-28,2.01,SELL,1259,700,881300,607.0,1500,910500.0,3.31,2017-09-11,14,STOP_LOSS_OVER_RATIO,1335,600.9,934500,901350.0,-62350.00000000004,1540.0000000000002,2062,-65952.00000000003,-3.68
3,7205,8601,2017-09-12,2.75,SELL,1358,700,950600,610.0,1600,976000.0,2.67,2017-09-28,16,SL_MAX_DAY_OVER,1406,644.4,984200,1031040.0,21439.999999999964,1540.0000000000002,2534,17365.999999999964,0.9
4,7205,8601,2017-11-16,-2.04,BUY,1297,700,907900,697.4,1300,906620.0,0.14,2017-11-30,14,STOP_PROFIT_OVER_RATIO,1375,694.0,962500,902200.0,59019.99999999997,1540.0000000000002,2088,55391.99999999997,3.05
5,7205,8601,2018-04-13,2.39,SELL,1404,700,982800,672.8,1500,1009199.9999999999,2.69,2018-05-02,19,STOP_PROFIT_OVER_RATIO,1308,663.0,915600,994500.0,52500.00000000007,1540.0000000000002,3111,47849.00000000007,2.4
6,7205,8601,2018-06-15,-2.12,BUY,1224,800,979200,648.5,1500,972750.0,0.66,2018-07-02,17,SL_MAX_DAY_OVER,1177,641.1,941600,961650.0,-26500.000000000036,1540.0000000000002,2727,-30767.000000000036,-1.58
7,7205,8601,2018-07-10,-2.23,BUY,1167,800,933600,654.9,1400,916860.0,1.79,2018-07-20,10,STOP_PROFIT_OVER_RATIO,1245,663.1,996000,928340.0,50919.999999999935,1540.0000000000002,1521,47858.999999999935,2.59
8,7205,8601,2018-08-24,-2.74,BUY,1150,800,920000,670.0,1400,938000.0,1.96,2018-09-10,17,SL_MAX_DAY_OVER,1097,643.3,877600,900619.9999999999,-5019.9999999999345,1540.0000000000002,2596,-9155.999999999935,-0.49
9,7205,8601,2018-09-11,-2.13,BUY,1113,800,890400,652.4,1400,913360.0,2.58,2018-09-27,16,SL_MAX_DAY_OVER,1229,689.2,983200,964880.0000000001,41279.999999999905,1540.0000000000002,2372,37367.999999999905,2.07
10,7205,8601,2018-10-24,-2.01,BUY,1109,900,998100,669.0,1500,1003500.0,0.54,2018-11-09,16,SL_MAX_DAY_OVER,1086,644.4,977400,966600.0,16200.000000000036,1540.0000000000002,2632,12028.000000000036,0.6
11,7205,8601,2018-12-03,2.07,SELL,1180,800,944000,632.0,1500,948000.0,0.42,2018-12-19,16,SL_MAX_DAY_OVER,1107,606.0,885600,909000.0,19400.0,1540.0000000000002,2488,15372.0,0.81
12,7205,8601,2019-01-31,2.56,SELL,1087,900,978300,547.9,1800,986220.0,0.81,2019-02-05,5,STOP_PROFIT_OVER_RATIO,1057,555.5,951300,999900.0,40680.000000000044,1540.0000000000002,807,38333.000000000044,1.95
13,7205,8601,2019-03-13,-2.33,BUY,950,1000,950000,562.2,1700,955740.0000000001,0.6,2019-03-29,16,SL_MAX_DAY_OVER,936,543.1,936000,923270.0,18470.00000000004,1540.0000000000002,2506,14424.00000000004,0.76
14,7205,8601,2019-05-07,2.38,SELL,1026,900,923400,508.6,1800,915480.0,0.86,2019-05-13,6,STOP_PROFIT_OVER_RATIO,945,495.7,850500,892260.0,49679.99999999994,1540.0000000000002,907,47232.99999999994,2.57
