,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,4208,5333,2017-01-20,2.33,SELL,2780,300,834000,2256,400,902400,8.2,2017-02-03,14,STOP_PROFIT_OVER_RATIO,2530,2375,759000,950000,122600,1540.0000000000002,1998,119062.0,6.86
1,4208,5333,2017-04-03,-2.14,BUY,2500,300,750000,2540,300,762000,1.57,2017-04-10,7,STOP_PROFIT_OVER_RATIO,2530,2414,759000,724200,46800,1540.0000000000002,870,44390.0,2.94
2,4208,5333,2017-06-09,2.07,SELL,2700,300,810000,2202,400,880800,8.74,2017-06-26,17,STOP_LOSS_OVER_RATIO,2850,2195,855000,878000,-47800,1540.0000000000002,2362,-51702.0,-3.06
3,4208,5333,2017-06-27,2.05,SELL,2850,300,855000,2204,400,881600,3.11,2017-07-14,17,STOP_LOSS_OVER_RATIO,3060,2250,918000,900000,-44600,1540.0000000000002,2426,-48566.0,-2.8
4,4208,5333,2017-07-21,2.13,SELL,3140,300,942000,2200,400,880000,6.58,2017-07-28,7,STOP_PROFIT_OVER_RATIO,3020,2264,906000,905600,61600,1540.0000000000002,1048,59012.0,3.24
5,4208,5333,2017-08-22,2.17,SELL,3080,300,924000,2004,500,1002000,8.44,2017-09-07,16,SL_MAX_DAY_OVER,3050,2025,915000,1012500,19500,1540.0000000000002,2533,15427.0,0.8
6,4208,5333,2018-01-19,-2.72,BUY,3300,300,990000,2267,400,906800,8.4,2018-02-06,18,STOP_PROFIT_OVER_RATIO,3340,2061,1002000,824400,94400,1540.0000000000002,2806,90054.0,4.75
7,4208,5333,2018-02-07,2.04,SELL,3410,200,682000,2104,300,631200,7.45,2018-02-20,13,STOP_LOSS_OVER_RATIO,3475,2011,695000,603300,-40900,1540.0000000000002,1403,-43843.0,-3.34
8,4208,5333,2018-06-01,-2.25,BUY,3080,300,924000,1979,500,989500,7.09,2018-06-18,17,SL_MAX_DAY_OVER,3055,2005,916500,1002500,-20500,1540.0000000000002,2674,-24714.0,-1.29
9,4208,5333,2018-06-20,-2.15,BUY,2893,300,867900,1970,400,788000,9.21,2018-07-06,16,SL_MAX_DAY_OVER,2859,1894,857700,757600,20200,1540.0000000000002,2178,16482.0,1.0
10,4208,5333,2018-09-20,2.02,SELL,2851,300,855300,1823,500,911500,6.57,2018-10-01,11,STOP_LOSS_OVER_RATIO,3105,1884,931500,942000,-45700,1540.0000000000002,1597,-48837.0,-2.76
11,4208,5333,2018-10-02,3.04,SELL,3130,300,939000,1874,500,937000,0.21,2018-10-19,17,STOP_PROFIT_OVER_RATIO,2614,1678,784200,839000,56800,1540.0000000000002,2621,52639.0,2.81
12,4208,5333,2018-10-29,-2.11,BUY,2361,400,944400,1633,600,979800,3.75,2018-11-01,3,STOP_PROFIT_OVER_RATIO,2478,1574,991200,944400,82200,1540.0000000000002,474,80186.0,4.17
13,4208,5333,2018-12-25,-2.08,BUY,2082,400,832800,1443,600,865800,3.96,2019-01-10,16,SL_MAX_DAY_OVER,2220,1538,888000,922800,-1800,1540.0000000000002,2234,-5574.0,-0.33
14,4208,5333,2019-03-15,-2.11,BUY,2355,400,942000,1690,600,1014000,7.64,2019-03-27,12,STOP_PROFIT_OVER_RATIO,2341,1606,936400,963600,44800,1540.0000000000002,1929,41331.0,2.11
15,4208,5333,2019-05-10,-2.79,BUY,2132,400,852800,1599,500,799500,6.25,2019-05-27,17,STOP_PROFIT_OVER_RATIO,2122,1516,848800,758000,37500,1540.0000000000002,2309,33651.0,2.04
16,4208,5333,2019-08-02,-2.15,BUY,2157,400,862800,1613,500,806500,6.53,2019-08-19,17,SL_MAX_DAY_OVER,2008,1462,803200,731000,15900,1540.0000000000002,2332,12028.0,0.72
