DATE,OPEN_5201,CLOSE_5201,OPEN_8012,CLOSE_8012,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%)
2019-09-27,3405,3380,1561,1534,2.2033898305084745,2.2074339798202764,0.08190247318810895,-0.049377621387739996,-0.18
2019-09-26,3385,3385,1583,1593,2.124921531701193,2.20774294874683,0.08193033781454906,-1.010876059526388,-3.9
2019-09-25,3295,3345,1554,1568,2.1332908163265305,2.209053882860335,0.08137939532237021,-0.9309858623756343,-3.55
2019-09-24,3315,3355,1548,1565,2.143769968051118,2.210194106927835,0.08090760438697701,-0.8209875867664244,-3.1
2019-09-20,3300,3305,1585,1551,2.130883301096067,2.2112356092283108,0.08054780234025918,-0.9975729417521578,-3.77
2019-09-19,3270,3290,1556,1574,2.090216010165184,2.2122479596651465,0.0800068636148408,-1.5252685080549293,-5.84
2019-09-18,3290,3245,1578,1552,2.0908505154639174,2.213378841863373,0.07886525789787681,-1.5536413582533166,-5.86
2019-09-17,3385,3340,1569,1573,2.1233312142403054,2.2148829283070404,0.07757932031227813,-1.1801046167743434,-4.31
2019-09-13,3305,3375,1582,1566,2.1551724137931036,2.2173055980710483,0.07751955966859123,-0.8015162178884165,-2.88
2019-09-12,3410,3375,1573,1570,2.1496815286624202,2.2190641825012305,0.07758610088754618,-0.8942665380152812,-3.23
2019-09-11,3350,3395,1520,1541,2.2031148604802078,2.22085187620328,0.07751145717561975,-0.22883088990166764,-0.81
2019-09-10,3205,3255,1485,1507,2.159920371599204,2.222785028274514,0.07884156891501523,-0.797354207183179,-2.91
2019-09-09,3165,3155,1463,1468,2.149182561307902,2.225661260054552,0.08041484208107773,-0.9510520292950468,-3.56
2019-09-06,3195,3185,1475,1450,2.196551724137931,2.2283929714198543,0.08124603154955323,-0.3919114161594824,-1.45
2019-09-05,3080,3175,1438,1463,2.170198222829802,2.230233529401733,0.08206334560289504,-0.7315727397033285,-2.77
2019-09-04,3055,3070,1430,1415,2.1696113074204946,2.2318306375196544,0.0820450044899067,-0.758356105725049,-2.87
2019-09-03,3025,3070,1420,1442,2.128987517337032,2.2325139386967883,0.0817367990299113,-1.2665827704100732,-4.86
2019-09-02,3055,3025,1430,1426,2.121318373071529,2.233438131815132,0.08094907868135827,-1.3850652851151395,-5.29
2019-08-30,3050,3065,1424,1440,2.1284722222222223,2.2348936637925183,0.07989455537154451,-1.3320237039356422,-5.0
2019-08-29,3015,3020,1403,1396,2.163323782234957,2.2359077879902003,0.07901516312490595,-0.9186085668203166,-3.36
2019-08-28,2965,2978,1408,1398,2.1301859799713876,2.2356871006135886,0.07924037334105807,-1.3314061531249246,-4.95
2019-08-27,2953,2977,1410,1407,2.115849324804549,2.2360706541733686,0.07879716043819254,-1.5257063668318316,-5.68
2019-08-26,2878,2922,1376,1391,2.100647016534867,2.236493867995252,0.07823354761266164,-1.7364270904979229,-6.47
2019-08-23,3000,2998,1429,1416,2.117231638418079,2.2370168211041355,0.07745090330047044,-1.5465950373922719,-5.66
2019-08-22,2985,3000,1433,1415,2.1201413427561837,2.2370423514419238,0.07741171967324884,-1.5101202915937486,-5.51
2019-08-21,2992,2975,1410,1421,2.0935960591133007,2.238483945132711,0.07621884980084065,-1.900945584957023,-6.92
2019-08-20,3040,3060,1425,1437,2.1294363256784967,2.2404136046165624,0.07433498396990304,-1.4929347261714407,-5.21
2019-08-19,2994,3020,1436,1425,2.119298245614035,2.241589747725163,0.07325984337560712,-1.6692842419022504,-5.77
2019-08-16,2943,2948,1390,1411,2.0892983699503898,2.2424382238736484,0.072199413275508,-2.121067844954467,-7.33
2019-08-15,2953,2979,1373,1400,2.1278571428571427,2.243713860251188,0.0703027033954335,-1.6479695914733616,-5.44
2019-08-14,3040,3040,1401,1413,2.151450813871196,2.244557660894989,0.06927942064000135,-1.3439322408252634,-4.33
2019-08-13,3000,3000,1390,1385,2.1660649819494586,2.2451863462188726,0.0686426722612026,-1.1526556537358759,-3.65
2019-08-09,3070,3050,1425,1420,2.147887323943662,2.2462720086371406,0.06802381439919848,-1.4463270776923363,-4.58
2019-08-08,3045,3055,1398,1417,2.1559633027522938,2.247297295806845,0.06710651261494681,-1.3610302412616817,-4.24
2019-08-07,3075,3060,1395,1400,2.1857142857142855,2.248489390041753,0.0662622603251637,-0.9473734222076927,-2.87
2019-08-06,2985,3085,1373,1414,2.1817538896746815,2.2496740858854083,0.06592273998357695,-1.0302999576117047,-3.11
2019-08-05,3155,3055,1407,1423,2.1468728039353477,2.2509120638796887,0.06550612074035521,-1.5882372329254308,-4.85
2019-08-02,3240,3200,1556,1507,2.12342402123424,2.252773451404916,0.06449906661086467,-2.0054465431424924,-6.09
2019-08-01,3325,3290,1578,1588,2.0717884130982367,2.2545380997422786,0.06272202067640179,-2.913644756231502,-8.82
2019-07-31,3410,3350,1600,1595,2.1003134796238245,2.256912303775944,0.05902040584480274,-2.6532996835688407,-7.46
2019-07-30,3630,3610,1617,1615,2.235294117647059,2.259488436980881,0.05628203669030907,-0.4298764002971485,-1.08
2019-07-29,3655,3645,1628,1621,2.2486119679210366,2.260251515608447,0.056336779313533536,-0.20660655133713243,-0.52
2019-07-26,3730,3695,1635,1634,2.2613219094247246,2.261211011538559,0.05674172456583992,0.001954432774368981,0.0
2019-07-25,3780,3740,1640,1632,2.2916666666666665,2.2621473117404647,0.057312334372023856,0.5150611164184452,1.29
2019-07-24,3770,3745,1616,1624,2.3060344827586206,2.263400821567982,0.05894899917609318,0.7232296016304333,1.85
2019-07-23,3725,3775,1598,1615,2.3374613003095974,2.264270896827142,0.06004326591942203,1.2189610668526378,3.13
2019-07-22,3695,3710,1586,1589,2.3348017621145374,2.265661909991044,0.06286489732545736,1.0998165123144958,2.96
2019-07-19,3635,3720,1550,1577,2.3589093214965122,2.2663170834848914,0.06383069154741233,1.4505911774877913,3.93
2019-07-18,3675,3620,1600,1549,2.3369916074887023,2.2664460512928106,0.0640271101863874,1.1018075935416825,3.02
2019-07-17,3705,3695,1606,1615,2.2879256965944275,2.2662242869454565,0.06381082304647688,0.3400897937512046,0.95
2019-07-16,3710,3720,1622,1613,2.306261624302542,2.2673129960736214,0.06485973684260517,0.6005054926978333,1.69
2019-07-12,3710,3710,1609,1622,2.2872996300863133,2.2685385249734984,0.06643337235569399,0.2824048282896919,0.82
2019-07-11,3665,3705,1595,1609,2.3026724673710377,2.2704480320675087,0.0689555071946601,0.46732214169000386,1.4
2019-07-10,3685,3680,1602,1587,2.318840579710145,2.2725526392197652,0.07223762869960244,0.6407732552083968,2.0
2019-07-09,3760,3685,1669,1621,2.273288093769278,2.2743788725677376,0.07506090627656233,-0.01453191618071536,-0.05
2019-07-08,3775,3780,1682,1670,2.2634730538922154,2.277018066270592,0.07838250767661459,-0.17280657100509988,-0.6
2019-07-05,3795,3790,1694,1687,2.2465915826911678,2.279977584128081,0.08192552287204512,-0.40751648895860104,-1.49
2019-07-04,3760,3785,1689,1692,2.236997635933806,2.283057600754939,0.08490072790032678,-0.5425155468067024,-2.06
2019-07-03,3755,3725,1669,1675,2.2238805970149254,2.2862704282455946,0.08761287252157758,-0.7121080434305318,-2.81
2019-07-02,3785,3795,1651,1682,2.256242568370987,2.2897380707774793,0.09018392582250088,-0.37141322138068994,-1.48
2019-07-01,3785,3785,1648,1650,2.293939393939394,2.292116015005198,0.09160939575755692,0.019903841948935873,0.08
2019-06-28,3695,3725,1613,1615,2.306501547987616,2.2938508838423606,0.09285112281995808,0.13624675460075625,0.55
2019-06-27,3685,3745,1576,1611,2.324643078833023,2.294965661737325,0.09349598051411508,0.3174191760170646,1.28
2019-06-26,3660,3675,1595,1575,2.3333333333333335,2.296318532344674,0.09464268032983039,0.3911005146902293,1.59
2019-06-25,3750,3720,1623,1603,2.3206487835308796,2.29670570717831,0.09485247630334921,0.25242436766750204,1.03
2019-06-24,3705,3730,1603,1621,2.3010487353485503,2.297095843874955,0.09501019786223983,0.04160491781447339,0.17
2019-06-21,3755,3725,1617,1599,2.3295809881175735,2.2978164550017692,0.0952421201060251,0.33351350306401717,1.36
2019-06-20,3710,3755,1644,1622,2.315043156596794,2.2979394789720424,0.09528901837380559,0.17949264161433756,0.74
2019-06-19,3630,3680,1623,1635,2.2507645259938838,2.2982615572724345,0.09538705791364108,-0.49793999644639764,-2.11
2019-06-18,3610,3560,1594,1601,2.2236102435977516,2.2991593611872245,0.09525257274484109,-0.7931451656623593,-3.4
2019-06-17,3650,3590,1616,1592,2.2550251256281406,2.300181895276592,0.09484683515820375,-0.4761020183027725,-2.0
2019-06-14,3665,3670,1610,1629,2.252915899324739,2.3010872825571322,0.09473549041009936,-0.5084829668782501,-2.14
2019-06-13,3730,3705,1630,1612,2.2983870967741935,2.3024752551938703,0.09478212202006193,-0.04313216809823573,-0.18
2019-06-12,3725,3760,1664,1645,2.2857142857142856,2.3036381069196143,0.09525863423620937,-0.18815954426644113,-0.78
2019-06-11,3705,3740,1663,1669,2.2408627920910726,2.3049368607866745,0.09566854494176817,-0.6697506347002836,-2.86
2019-06-10,3660,3705,1657,1664,2.2265625,2.306989383294767,0.09592285626861985,-0.8384537994734215,-3.61
