,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,3861,5214,2017-01-20,2.08,SELL,499,1900,948100,3140,300,942000,0.65,2017-02-07,18,STOP_PROFIT_OVER_RATIO,505,3475,959500,1042500,89100,1540.0000000000002,2796,84764.0,4.48
1,3861,5214,2017-02-08,-2.61,BUY,509,1400,712600,3500,200,700000,1.8,2017-02-22,14,STOP_PROFIT_OVER_RATIO,543,3550,760200,710000,37600,1540.0000000000002,1625,34435.0,2.44
2,3861,5214,2017-05-02,-3.2,BUY,535,1400,749000,3865,200,773000,3.1,2017-05-11,9,STOP_PROFIT_OVER_RATIO,549,3790,768600,758000,34600,1540.0000000000002,1126,31934.0,2.1
3,3861,5214,2017-05-15,-2.34,BUY,522,1400,730800,3725,200,745000,1.91,2017-05-19,4,STOP_PROFIT_OVER_RATIO,546,3655,764400,731000,47600,1540.0000000000002,485,45575.0,3.09
4,3861,5214,2017-06-27,-2.03,BUY,570,1500,855000,4160,200,832000,2.76,2017-07-04,7,STOP_PROFIT_OVER_RATIO,583,4030,874500,806000,45500,1540.0000000000002,971,42989.0,2.55
5,3861,5214,2017-08-03,-2.07,BUY,557,1500,835500,4085,200,817000,2.26,2017-08-21,18,SL_MAX_DAY_OVER,557,4045,835500,809000,8000,1540.0000000000002,2445,4015.0,0.24
6,3861,5214,2017-11-02,2.05,SELL,675,1400,945000,4645,200,929000,1.72,2017-11-20,18,SL_MAX_DAY_OVER,665,4505,931000,901000,-14000,1540.0000000000002,2772,-18312.0,-0.98
7,3861,5214,2017-11-21,2.4,SELL,676,1300,878800,4555,200,911000,3.53,2017-11-30,9,STOP_LOSS_OVER_RATIO,685,4350,890500,870000,-52700,1540.0000000000002,1324,-55564.0,-3.1
8,3861,5214,2017-12-01,3.22,SELL,688,1300,894400,4410,200,882000,1.41,2017-12-15,14,STOP_LOSS_OVER_RATIO,720,4315,936000,863000,-60600,1540.0000000000002,2044,-64184.0,-3.61
9,3861,5214,2017-12-18,2.84,SELL,727,1200,872400,4290,200,858000,1.68,2018-01-04,17,SL_MAX_DAY_OVER,760,4370,912000,874000,-23600,1540.0000000000002,2418,-27558.0,-1.59
10,3861,5214,2018-02-07,2.14,SELL,695,1100,764500,3785,200,757000,0.99,2018-02-09,2,STOP_LOSS_OVER_RATIO,689,3340,757900,668000,-82400,1540.0000000000002,250,-84190.0,-5.53
11,3861,5214,2018-02-13,2.42,SELL,686,1000,686000,3450,200,690000,0.58,2018-02-22,9,STOP_LOSS_OVER_RATIO,706,3250,706000,650000,-60000,1540.0000000000002,1018,-62558.0,-4.55
12,3861,5214,2018-02-23,2.54,SELL,706,1400,988400,3285,300,985500,0.29,2018-03-09,14,STOP_LOSS_OVER_RATIO,706,3090,988400,927000,-58500,1540.0000000000002,2271,-62311.0,-3.16
13,3861,5214,2018-03-12,2.0,SELL,706,1300,917800,3150,300,945000,2.88,2018-03-28,16,SL_MAX_DAY_OVER,679,3070,882700,921000,11100,1540.0000000000002,2450,7110.0,0.38
14,3861,5214,2018-07-10,-2.04,BUY,673,1400,942200,3200,300,960000,1.85,2018-07-26,16,SL_MAX_DAY_OVER,690,3285,966000,985500,-1700,1540.0000000000002,2502,-5742.0,-0.3
15,3861,5214,2018-08-01,-3.44,BUY,666,1100,732600,3620,200,724000,1.19,2018-08-03,2,STOP_PROFIT_OVER_RATIO,732,3650,805200,730000,66600,1540.0000000000002,239,64821.0,4.45
16,3861,5214,2018-10-29,2.38,SELL,764,1200,916800,2971,300,891300,2.86,2018-10-31,2,STOP_LOSS_OVER_RATIO,825,2782,990000,834600,-129900,1540.0000000000002,297,-131737.0,-7.29
17,3861,5214,2018-11-01,3.23,SELL,774,1100,851400,2855,300,856500,0.6,2018-11-05,4,STOP_PROFIT_OVER_RATIO,731,2914,804100,874200,65000,1540.0000000000002,562,62898.0,3.68
18,3861,5214,2019-03-18,2.09,SELL,687,1300,893100,2976,300,892800,0.03,2019-03-26,8,STOP_LOSS_OVER_RATIO,703,2892,913900,867600,-46000,1540.0000000000002,1174,-48714.0,-2.73
19,3861,5214,2019-03-27,2.43,SELL,707,1300,919100,2995,300,898500,2.29,2019-04-05,9,STOP_PROFIT_OVER_RATIO,713,3150,926900,945000,38700,1540.0000000000002,1345,35815.0,1.97
20,3861,5214,2019-07-25,-2.25,BUY,587,1400,821800,2782,300,834600,1.53,2019-08-01,7,STOP_PROFIT_OVER_RATIO,562,2441,786800,732300,67300,1540.0000000000002,953,64807.0,3.91
