,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,4182,6371,2017-01-20,2.51,SELL,2091,400,836400,4645,200,929000,9.97,2017-01-27,7,STOP_LOSS_OVER_RATIO,2153,4740,861200,948000,-5800,1540.0000000000002,1016,-8356.0,-0.47
1,4182,6371,2017-01-30,2.1,SELL,2178,400,871200,4745,200,949000,8.2,2017-02-03,4,STOP_LOSS_OVER_RATIO,2186,4480,874400,896000,-56200,1540.0000000000002,598,-58338.0,-3.21
2,4182,6371,2017-02-07,2.67,SELL,2222,400,888800,4420,200,884000,0.54,2017-02-17,10,STOP_PROFIT_OVER_RATIO,2357,4900,942800,980000,42000,1540.0000000000002,1457,39003.0,2.2
3,4182,6371,2017-05-15,-2.13,BUY,2300,400,920000,4995,200,999000,7.91,2017-05-31,16,SL_MAX_DAY_OVER,2226,4770,890400,954000,15400,1540.0000000000002,2524,11336.0,0.59
4,4182,6371,2017-07-04,2.15,SELL,2451,400,980400,4865,200,973000,0.76,2017-07-21,17,STOP_LOSS_OVER_RATIO,2619,4985,1047600,997000,-43200,1540.0000000000002,2729,-47469.0,-2.43
5,4182,6371,2017-07-25,2.22,SELL,2608,400,1043200,4980,200,996000,4.74,2017-08-03,9,STOP_LOSS_OVER_RATIO,2749,4735,1099600,947000,-105400,1540.0000000000002,1508,-108448.0,-5.32
6,4182,6371,2017-08-14,3.08,SELL,2706,300,811800,4385,200,877000,7.43,2017-08-30,16,SL_MAX_DAY_OVER,2695,4300,808500,860000,-13700,1540.0000000000002,2221,-17461.0,-1.03
7,4182,6371,2017-11-06,2.03,SELL,3050,300,915000,4555,200,911000,0.44,2017-11-22,16,SL_MAX_DAY_OVER,3130,4515,939000,903000,-32000,1540.0000000000002,2401,-35941.0,-1.97
8,4182,6371,2017-11-28,2.55,SELL,3265,300,979500,4540,200,908000,7.87,2017-12-14,16,SL_MAX_DAY_OVER,3100,4375,930000,875000,16500,1540.0000000000002,2482,12478.0,0.66
9,4182,6371,2018-05-28,2.01,SELL,2862,300,858600,4415,200,883000,2.76,2018-06-13,16,SL_MAX_DAY_OVER,2793,4435,837900,887000,24700,1540.0000000000002,2290,20870.0,1.2
10,4182,6371,2018-07-31,-2.54,BUY,2488,200,497600,5195,100,519500,4.22,2018-08-02,2,STOP_PROFIT_OVER_RATIO,2543,4870,508600,487000,43500,1166.0000000000002,167,42167.0,4.15
11,4182,6371,2018-12-06,-2.54,BUY,1660,500,830000,4160,200,832000,0.24,2018-12-14,8,STOP_PROFIT_OVER_RATIO,1737,4130,868500,826000,44500,1540.0000000000002,1093,41867.0,2.52
12,4182,6371,2019-05-09,-2.35,BUY,1490,500,745000,3800,200,760000,1.97,2019-05-14,5,STOP_PROFIT_OVER_RATIO,1400,3280,700000,656000,59000,1540.0000000000002,618,56842.0,3.78
13,4182,6371,2019-08-08,-2.62,BUY,1220,800,976000,3215,300,964500,1.19,2019-08-26,18,SL_MAX_DAY_OVER,1187,3140,949600,942000,-3900,1540.0000000000002,2871,-8311.0,-0.43
