,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,5019,6472,2017-01-23,2.09,SELL,3395,200,679000,482,1400,674800,0.62,2017-02-09,17,STOP_PROFIT_OVER_RATIO,3415,508,683000,711200,32400,1540.0000000000002,1892,28968.0,2.14
1,5019,6472,2017-04-12,2.1,SELL,3875,200,775000,529,1500,793500,2.39,2017-04-19,7,STOP_PROFIT_OVER_RATIO,3530,507,706000,760500,36000,1540.0000000000002,902,33558.0,2.14
2,5019,6472,2017-05-17,2.54,SELL,3890,200,778000,522,1500,783000,0.64,2017-05-22,5,STOP_PROFIT_OVER_RATIO,3450,507,690000,760500,65500,1540.0000000000002,642,63318.0,4.06
3,5019,6472,2017-06-02,-2.03,BUY,3245,300,973500,535,1800,963000,1.08,2017-06-14,12,STOP_PROFIT_OVER_RATIO,3290,511,987000,919800,56700,1540.0000000000002,1910,53250.0,2.75
4,5019,6472,2017-07-05,-2.7,BUY,2910,300,873000,524,1700,890800,2.04,2017-07-13,8,STOP_LOSS_OVER_RATIO,2740,532,822000,904400,-64600,1540.0000000000002,1160,-67300.0,-3.82
5,5019,6472,2017-07-14,-2.47,BUY,2711,300,813300,533,1500,799500,1.7,2017-07-31,17,SL_MAX_DAY_OVER,2642,514,792600,771000,7800,1540.0000000000002,2254,4006.0,0.25
6,5019,6472,2017-12-01,2.22,SELL,3800,200,760000,559,1400,782600,2.97,2017-12-07,6,STOP_LOSS_OVER_RATIO,3845,530,769000,742000,-49600,1540.0000000000002,761,-51901.0,-3.36
7,5019,6472,2017-12-08,3.23,SELL,3770,200,754000,521,1400,729400,3.26,2017-12-12,4,STOP_LOSS_OVER_RATIO,4080,539,816000,754600,-36800,1540.0000000000002,488,-38828.0,-2.62
8,5019,6472,2017-12-13,3.75,SELL,4235,200,847000,547,1500,820500,3.13,2017-12-18,5,STOP_LOSS_OVER_RATIO,4365,539,873000,808500,-38000,1540.0000000000002,685,-40225.0,-2.41
9,5019,6472,2017-12-19,2.82,SELL,4240,200,848000,541,1600,865600,2.08,2017-12-28,9,STOP_LOSS_OVER_RATIO,4600,559,920000,894400,-43200,1540.0000000000002,1268,-46008.0,-2.68
10,5019,6472,2017-12-29,2.08,SELL,4540,200,908000,559,1600,894400,1.5,2018-01-10,12,STOP_PROFIT_OVER_RATIO,4420,586,884000,937600,67200,1540.0000000000002,1778,63882.0,3.54
