,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,6305,6472,2017-02-27,-2.15,BUY,2558,300,767400,555,1400,777000,1.25,2017-03-16,17,STOP_PROFIT_OVER_RATIO,2832,582,849600,814800,44400,1540.0000000000002,2158,40702.0,2.64
1,6305,6472,2017-05-19,2.04,SELL,2607,300,782100,498,1600,796800,1.88,2017-06-05,17,STOP_PROFIT_OVER_RATIO,2678,536,803400,857600,39500,1540.0000000000002,2206,35754.0,2.26
2,6305,6472,2017-06-15,2.2,SELL,2660,300,798000,502,1600,803200,0.65,2017-07-03,18,SL_MAX_DAY_OVER,2815,517,844500,827200,-22500,1540.0000000000002,2369,-26409.0,-1.65
3,6305,6472,2017-07-25,2.25,SELL,2975,300,892500,523,1700,889100,0.38,2017-07-31,6,STOP_LOSS_OVER_RATIO,3120,514,936000,873800,-58800,1540.0000000000002,879,-61219.0,-3.44
4,6305,6472,2017-08-01,3.14,SELL,3150,300,945000,519,1800,934200,1.14,2017-08-09,8,STOP_LOSS_OVER_RATIO,3140,488,942000,878400,-52800,1540.0000000000002,1236,-55576.0,-2.96
5,6305,6472,2017-08-10,2.56,SELL,3125,300,937500,482,1900,915800,2.31,2017-08-28,18,STOP_LOSS_OVER_RATIO,3100,444,930000,843600,-64700,1540.0000000000002,2742,-68982.0,-3.72
6,6305,6472,2017-08-29,2.6,SELL,3060,300,918000,434,2100,911400,0.72,2017-09-11,13,STOP_LOSS_OVER_RATIO,3245,436,973500,915600,-51300,1540.0000000000002,1955,-54795.0,-3.0
7,6305,6472,2017-09-12,2.02,SELL,3225,300,967500,448,2200,985600,1.87,2017-09-15,3,STOP_PROFIT_OVER_RATIO,3100,457,930000,1005400,57300,1540.0000000000002,482,55278.0,2.83
8,6305,6472,2018-01-15,2.08,SELL,4500,200,900000,591,1500,886500,1.5,2018-01-31,16,STOP_LOSS_OVER_RATIO,4800,563,960000,844500,-102000,1540.0000000000002,2349,-105889.0,-5.93
9,6305,6472,2018-02-01,3.92,SELL,4900,200,980000,555,1800,999000,1.94,2018-02-16,15,STOP_LOSS_OVER_RATIO,4490,460,898000,828000,-89000,1540.0000000000002,2440,-92980.0,-4.7
10,6305,6472,2018-02-19,2.8,SELL,4520,200,904000,468,1900,889200,1.64,2018-03-07,16,SL_MAX_DAY_OVER,4190,448,838000,851200,28000,1540.0000000000002,2358,24102.0,1.34
11,6305,6472,2018-05-18,-2.05,BUY,4170,200,834000,523,1600,836800,0.34,2018-05-31,13,STOP_PROFIT_OVER_RATIO,4015,470,803000,752000,53800,1540.0000000000002,1785,50475.0,3.02
12,6305,6472,2018-08-01,-2.1,BUY,3640,200,728000,486,1500,729000,0.14,2018-08-08,7,STOP_PROFIT_OVER_RATIO,3595,452,719000,678000,42000,1540.0000000000002,838,39622.0,2.72
13,6305,6472,2018-09-28,2.05,SELL,3810,200,762000,469,1600,750400,1.52,2018-10-15,17,SL_MAX_DAY_OVER,3550,439,710000,702400,4000,1540.0000000000002,2113,347.0,0.02
14,6305,6472,2018-10-30,-2.02,BUY,2836,300,850800,384,2200,844800,0.71,2018-11-05,6,STOP_PROFIT_OVER_RATIO,3145,384,943500,844800,92700,1540.0000000000002,836,90324.0,5.33
15,6305,6472,2018-11-06,2.4,SELL,3200,300,960000,377,2500,942500,1.82,2018-11-21,15,STOP_PROFIT_OVER_RATIO,2915,372,874500,930000,73000,1540.0000000000002,2346,69114.0,3.63
16,6305,6472,2019-03-13,2.15,SELL,2775,300,832500,333,2500,832500,0.0,2019-03-22,9,STOP_LOSS_OVER_RATIO,3060,346,918000,865000,-53000,1540.0000000000002,1232,-55772.0,-3.35
17,6305,6472,2019-03-25,2.31,SELL,2910,300,873000,338,2600,878800,0.66,2019-04-11,17,STOP_PROFIT_OVER_RATIO,2950,357,885000,928200,37400,1540.0000000000002,2448,33412.0,1.91
18,6305,6472,2019-05-30,2.07,SELL,2554,300,766200,284,2700,766800,0.08,2019-06-17,18,SL_MAX_DAY_OVER,2824,306,847200,826200,-21600,1540.0000000000002,2268,-25408.0,-1.66
19,6305,6472,2019-06-18,2.28,SELL,2814,300,844200,302,2800,845600,0.17,2019-06-28,10,STOP_PROFIT_OVER_RATIO,2825,327,847500,915600,66700,1540.0000000000002,1389,63771.0,3.77
20,6305,6472,2019-09-03,-2.28,BUY,2278,400,911200,286,3200,915200,0.44,2019-09-20,17,STOP_PROFIT_OVER_RATIO,2671,315,1068400,1008000,64400,1540.0000000000002,2552,60308.0,3.3
