,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,4004,6471,2017-03-03,-3.17,BUY,1852,500,926000,1657,600,994200,7.37,2017-03-21,18,SL_MAX_DAY_OVER,1919,1693,959500,1015800,11900,1540.0000000000002,2841,7519.0,0.39
1,4004,6471,2017-04-28,2.3,SELL,2136,400,854400,1547,600,928200,8.64,2017-05-16,18,STOP_LOSS_OVER_RATIO,2192,1480,876800,888000,-62600,1540.0000000000002,2637,-66777.0,-3.75
2,4004,6471,2017-05-17,3.12,SELL,2198,400,879200,1412,600,847200,3.64,2017-06-02,16,STOP_LOSS_OVER_RATIO,2263,1368,905200,820800,-52400,1540.0000000000002,2270,-56210.0,-3.26
3,4004,6471,2017-06-05,2.01,SELL,2337,400,934800,1436,700,1005200,7.53,2017-06-07,2,STOP_LOSS_OVER_RATIO,2346,1351,938400,945700,-63100,1540.0000000000002,319,-64959.0,-3.35
4,4004,6471,2017-06-08,2.45,SELL,2405,400,962000,1368,700,957600,0.46,2017-06-26,18,SL_MAX_DAY_OVER,2498,1396,999200,977200,-17600,1540.0000000000002,2840,-21980.0,-1.15
5,4004,6471,2017-07-20,2.05,SELL,3060,300,918000,1454,600,872400,4.97,2017-07-27,7,STOP_PROFIT_OVER_RATIO,2852,1444,855600,866400,56400,1540.0000000000002,1030,53830.0,3.01
6,4004,6471,2017-08-29,2.02,SELL,2950,300,885000,1268,700,887600,0.29,2017-09-15,17,STOP_PROFIT_OVER_RATIO,3070,1397,921000,977900,54300,1540.0000000000002,2477,50283.0,2.84
7,4004,6471,2017-11-22,2.05,SELL,4220,200,844000,1685,500,842500,0.18,2017-12-08,16,SL_MAX_DAY_OVER,4135,1633,827000,816500,-9000,1540.0000000000002,2218,-12758.0,-0.76
8,4004,6471,2017-12-18,3.19,SELL,4475,200,895000,1673,500,836500,6.54,2017-12-26,8,STOP_LOSS_OVER_RATIO,4970,1775,994000,887500,-48000,1540.0000000000002,1139,-50679.0,-2.93
9,4004,6471,2017-12-27,2.37,SELL,4810,200,962000,1771,500,885500,7.95,2018-01-10,14,STOP_LOSS_OVER_RATIO,5260,1851,1052000,925500,-50000,1540.0000000000002,2126,-53666.0,-2.9
10,4004,6471,2018-01-15,2.12,SELL,5410,100,541000,1877,300,563100,4.09,2018-01-19,4,STOP_PROFIT_OVER_RATIO,5060,1865,506000,559500,31400,1540.0000000000002,363,29497.0,2.67
11,4004,6471,2018-02-15,2.27,SELL,5130,100,513000,1551,300,465300,9.3,2018-03-06,19,STOP_PROFIT_OVER_RATIO,4835,1539,483500,461700,25900,1166.0000000000002,1528,23206.0,2.37
12,4004,6471,2018-04-26,-2.55,BUY,3650,200,730000,1488,500,744000,1.92,2018-05-08,12,STOP_PROFIT_OVER_RATIO,3740,1448,748000,724000,38000,1540.0000000000002,1454,35006.0,2.37
13,4004,6471,2018-05-30,2.23,SELL,4450,200,890000,1238,700,866600,2.63,2018-06-01,2,STOP_LOSS_OVER_RATIO,4705,1239,941000,867300,-50300,1540.0000000000002,289,-52129.0,-2.97
14,4004,6471,2018-06-04,2.86,SELL,4860,200,972000,1267,800,1013600,4.28,2018-06-12,8,STOP_LOSS_OVER_RATIO,5080,1246,1016000,996800,-60800,1540.0000000000002,1306,-63646.0,-3.21
15,4004,6471,2018-06-13,2.61,SELL,5040,100,504000,1221,400,488400,3.1,2018-06-21,8,STOP_PROFIT_OVER_RATIO,4575,1161,457500,464400,22500,1166.0000000000002,653,20681.0,2.08
16,4004,6471,2018-06-25,2.12,SELL,4880,200,976000,1149,800,919200,5.82,2018-07-11,16,SL_MAX_DAY_OVER,4935,1150,987000,920000,-10200,1540.0000000000002,2492,-14232.0,-0.75
17,4004,6471,2018-09-27,2.46,SELL,6100,100,610000,1304,500,652000,6.89,2018-10-04,7,STOP_PROFIT_OVER_RATIO,6030,1336,603000,668000,23000,1540.0000000000002,726,20734.0,1.64
18,4004,6471,2018-12-10,-2.02,BUY,3770,200,754000,1003,800,802400,6.42,2018-12-27,17,STOP_LOSS_OVER_RATIO,3375,955,675000,764000,-40600,1540.0000000000002,2175,-44315.0,-2.85
19,4004,6471,2018-12-28,-2.38,BUY,3250,300,975000,940,1000,940000,3.59,2019-01-09,12,STOP_PROFIT_OVER_RATIO,3655,977,1096500,977000,84500,1540.0000000000002,1889,81071.0,4.23
20,4004,6471,2019-05-07,-2.05,BUY,3700,200,740000,1137,700,795900,7.55,2019-05-20,13,STOP_PROFIT_OVER_RATIO,3075,910,615000,637000,33900,1540.0000000000002,1641,30719.0,2.0
21,4004,6471,2019-07-23,-2.09,BUY,2890,300,867000,963,900,866700,0.03,2019-07-30,7,STOP_PROFIT_OVER_RATIO,2966,922,889800,829800,59700,1540.0000000000002,997,57163.0,3.3
