,AXIS_SYMBOL,PAIR_SYMBOL,OPEN_DATE,SIGMA,OPEN_CAT,AXIS_SYMB_OPEN_PRI,AXIS_SYMB_LOT,AXIS_OPEN_MOUNT,PAIR_SYMB_OPEN_PRI,PAIR_SYMB_LOT,PAIR_OPEN_MOUNT,LOT_DIFF(%),CLOSE_DATE,OPEN_DAYS,CLOSE_CAT,AXIS_SYMB_CLOSE_PRI,PAIR_SYMB_CLOSE_PRI,AXIS_CLOSE_MOUNT,PAIR_CLOSE_MOUNT,TOTAL,COMMISSION_N,COMMISSION_CREDIT,PROFIT,PL
0,7211,8385,2017-05-08,2.19,SELL,739,1300,960700,796,1200,955200,0.58,2017-05-10,2,STOP_PROFIT_OVER_RATIO,737,815,958100,978000,25400,1540.0000000000002,315,23545.0,1.23
1,7211,8385,2017-05-11,3.06,SELL,771,1300,1002300,815,1200,978000,2.48,2017-05-18,7,STOP_PROFIT_OVER_RATIO,721,823,937300,987600,74600,1540.0000000000002,1139,71921.0,3.63
2,7211,8385,2017-06-16,-2.16,BUY,719,1300,934700,869,1100,955900,2.22,2017-07-04,18,STOP_LOSS_OVER_RATIO,741,943,963300,1037300,-52800,1540.0000000000002,2797,-57137.0,-3.02
3,7211,8385,2017-08-29,2.06,SELL,789,1300,1025700,823,1200,987600,3.86,2017-09-11,13,STOP_LOSS_OVER_RATIO,802,793,1042600,951600,-52900,1540.0000000000002,2151,-56591.0,-2.81
4,7211,8385,2017-09-12,2.46,SELL,814,1200,976800,797,1200,956400,2.09,2017-09-28,16,SL_MAX_DAY_OVER,898,897,1077600,1076400,19200,1540.0000000000002,2542,15118.0,0.78
5,7211,8385,2017-12-01,-2.05,BUY,797,1200,956400,884,1100,972400,1.65,2017-12-14,13,STOP_LOSS_OVER_RATIO,802,938,962400,1031800,-53400,1540.0000000000002,2061,-57001.0,-2.96
6,7211,8385,2017-12-15,-2.55,BUY,800,1200,960000,934,1000,934000,2.78,2018-01-04,20,STOP_PROFIT_OVER_RATIO,825,918,990000,918000,46000,1540.0000000000002,3113,41347.0,2.18
7,7211,8385,2018-02-14,2.05,SELL,835,1100,918500,847,1100,931700,1.42,2018-03-02,16,SL_MAX_DAY_OVER,816,814,897600,895400,-15400,1540.0000000000002,2433,-19373.0,-1.05
8,7211,8385,2018-03-05,2.05,SELL,808,1200,969600,802,1200,962400,0.74,2018-03-07,2,STOP_PROFIT_OVER_RATIO,770,817,924000,980400,63600,1540.0000000000002,318,61742.0,3.2
9,7211,8385,2018-05-15,2.98,SELL,879,1100,966900,848,1100,932800,3.53,2018-05-22,7,STOP_LOSS_OVER_RATIO,891,815,980100,896500,-49500,1540.0000000000002,1093,-52133.0,-2.74
10,7211,8385,2018-05-23,3.2,SELL,898,1100,987800,811,1200,973200,1.48,2018-06-08,16,SL_MAX_DAY_OVER,865,787,951500,944400,7500,1540.0000000000002,2579,3381.0,0.17
11,7211,8385,2018-06-21,2.0,SELL,883,1100,971300,760,1300,988000,1.72,2018-07-09,18,STOP_LOSS_OVER_RATIO,861,702,947100,912600,-51200,1540.0000000000002,2899,-55639.0,-2.84
12,7211,8385,2018-07-19,2.0,SELL,916,1000,916000,715,1300,929500,1.47,2018-07-24,5,STOP_PROFIT_OVER_RATIO,916,758,916000,985400,55900,1540.0000000000002,758,53602.0,2.9
13,7211,8385,2018-11-29,-2.15,BUY,689,1400,964600,688,1400,963200,0.15,2018-12-10,11,STOP_PROFIT_OVER_RATIO,670,637,938000,891800,44800,1540.0000000000002,1743,41517.0,2.15
14,7211,8385,2019-02-04,2.5,SELL,674,1400,943600,594,1600,950400,0.72,2019-02-06,2,STOP_PROFIT_OVER_RATIO,650,604,910000,966400,49600,1540.0000000000002,311,47749.0,2.52
15,7211,8385,2019-03-19,-2.01,BUY,599,1700,1018300,619,1600,990400,2.82,2019-04-04,16,SL_MAX_DAY_OVER,606,622,1030200,995200,7100,1540.0000000000002,2642,2918.0,0.15
16,7211,8385,2019-05-13,-3.18,BUY,505,1900,959500,572,1700,972400,1.33,2019-05-20,7,STOP_LOSS_OVER_RATIO,484,587,919600,997900,-65400,1540.0000000000002,1112,-68052.0,-3.52
17,7211,8385,2019-05-21,-2.63,BUY,480,2000,960000,573,1700,974100,1.45,2019-05-29,8,STOP_PROFIT_OVER_RATIO,506,560,1012000,952000,74100,1540.0000000000002,1272,71288.0,3.69
