YEAR,MONTH,open_date,close_date,sellCode,sellCodeName,sellOpenPrice,sellMount,sellClosePrice,sellTradeFee,sellInterestFee,sellOtherFee,buyCode,buyCodeName,buyOpenPrice,buyMount,buyClosePrice,buyTradeFee,buyInterestFee,buyOtherFee,totalReturn,totalReturnRate,open_days,result
2020,2,2020-01-16,2020-02-06,5333,日本碍子,1958.0,500,1892.0,770.0000000000001,619.586301369863,0,9810,日鉄物産,5120.0,200,4850.0,770.0000000000001,1649.6219178082192,0,-24809.20821917808,-0.012386025071981069,21,OVER MAX DAY
2020,2,2020-01-15,2020-02-05,3105,日清紡ホールディングス,1037.0,1000,983.0,770.0000000000001,656.2931506849314,0,3116,トヨタ紡織,1711.0,600,1666.0,770.0000000000001,1653.8104109589042,0,23149.896438356165,0.01121820916764691,21,OVER MAX DAY
2020,2,2020-02-05,2020-02-26,9501,東京電力ホールディングス,454.0,2300,426.0,770.0000000000001,660.8498630136986,100,8273,イズミ,3505.0,300,3110.0,770.0000000000001,1693.9232876712329,300,-58394.77315068493,-0.027864089874831764,21,OVER MAX DAY
2020,2,2020-02-05,2020-02-26,9201,日本航空,3112.0,300,2820.0,770.0000000000001,590.8536986301369,200,8242,エイチ・ツー・オー　リテイリング,995.0,900,882.0,770.0000000000001,1442.6136986301372,200,-18073.467397260272,-0.009881071235722636,21,OVER MAX DAY
2020,2,2020-02-06,2020-02-27,7240,ＮＯＫ,1600.0,700,1439.0,770.0000000000001,708.8219178082192,200,6472,ＮＴＮ,301.0,3700,276.0,770.0000000000001,1794.1249315068494,200,15757.053150684931,0.007054238774537732,21,OVER MAX DAY
2020,2,2020-02-07,2020-02-28,8306,三菱ＵＦＪフィナンシャル・グループ,579.9,1700,530.0,770.0000000000001,623.9088493150684,0,6995,東海理化電機製作所,1941.0,500,1629.0,770.0000000000001,1563.4356164383562,0,-74897.34446575346,-0.038284616841613356,21,OVER MAX DAY
2020,2,2020-02-10,2020-03-02,4183,三井化学,2580.0,400,2276,770.0000000000001,653.1287671232876,0,4208,宇部興産,2202.0,500,1933.0,770.0000000000001,1773.6657534246574,100,-16966.794520547945,-0.007954427810852295,21,OVER MAX DAY
2020,3,2020-02-14,2020-03-06,6457,グローリー,3190.0,300,2767.0,770.0000000000001,605.6630136986302,0,6925,ウシオ電機,1503.0,600,1326.0,770.0000000000001,1452.7627397260273,0,17101.574246575343,0.009200330453289942,21,OVER MAX DAY
2020,3,2020-02-17,2020-03-09,8316,三井住友フィナンシャルグループ,3832.0,200,3036.0,770.0000000000001,485.0367123287671,0,8385,伊予銀行,551.0,1400,456.0,770.0000000000001,1242.693698630137,0,22932.269589041094,0.014912387559527307,21,OVER MAX DAY
2020,5,2020-05-19,2020-06-04,3101,東洋紡,1494.0,700,1515.0,770.0000000000001,504.2761643835616,0,7282,豊田合成,2149.0,500,2462.0,770.0000000000001,1318.8383561643836,0,138436.88547945206,0.06529117836129418,16,STOP PROFIT OVER RATIO
2020,6,2020-05-12,2020-06-02,7278,エクセディ,1697.0,600,1722.0,770.0000000000001,644.3950684931507,0,8002,丸紅,493.9,2000,523.1,770.0000000000001,1591.3052054794523,0,39624.299726027486,0.019752891189445405,21,OVER MAX DAY
2020,6,2020-05-12,2020-06-02,1941,中電工,2211.0,400,2306.0,770.0000000000001,559.7161643835617,0,7984,コクヨ,1341.0,700,1400.0,770.0000000000001,1512.2071232876713,0,-311.92328767123297,-0.00017109499625431022,21,OVER MAX DAY
2020,6,2020-05-29,2020-06-09,5333,日本碍子,1563.0,600,1712.0,770.0000000000001,310.8871232876712,0,1719,安藤・間,708.0,1300,702.0,770.0000000000001,776.666301369863,0,-99827.55342465753,-0.05372271737415646,11,STOP LOSS OVER RATIO
2020,6,2020-05-19,2020-06-09,2281,プリマハム,2400.0,400,2660.0,770.0000000000001,607.5616438356165,0,2602,日清オイリオグループ,3320.0,300,3435.0,770.0000000000001,1604.5150684931507,0,-73252.07671232878,-0.03744993696949324,21,OVER MAX DAY
2020,6,2020-06-09,2020-06-11,2531,宝ホールディングス,975.0,1100,1037.0,770.0000000000001,64.64383561643835,0,5020,ＪＸＴＧホールディングス,427.4,2500,411.9,770.0000000000001,163.93424657534246,0,-108718.57808219179,-0.050779345204199806,2,STOP LOSS OVER RATIO
2020,6,2020-05-21,2020-06-11,3405,クラレ,1102.0,900,1232.0,770.0000000000001,627.6871232876713,0,9513,電源開発,1924.0,500,2094.0,770.0000000000001,1549.7424657534245,0,-35717.429589041094,-0.018281006033903723,21,OVER MAX DAY
2020,6,2020-05-26,2020-06-12,4471,三洋化成工業,4800.0,200,4680.0,770.0000000000001,491.8356164383561,0,6326,クボタ,1435.5,700,1569.5,770.0000000000001,1310.434520547945,0,114457.7298630137,0.05825265534927027,17,STOP PROFIT OVER RATIO
2020,6,2020-06-03,2020-06-24,4205,日本ゼオン,1076.0,1000,1020.0,770.0000000000001,680.9753424657533,0,1662,石油資源開発,2079.0,500,1887.0,770.0000000000001,1674.5917808219178,0,-43895.56712328767,-0.020749499940102892,21,OVER MAX DAY
2020,6,2020-06-02,2020-06-23,3101,東洋紡,1511.0,400,1520.0,770.0000000000001,382.51068493150683,0,6856,堀場製作所,5910.0,100,5610.0,770.0000000000001,952.0767123287671,0,-36474.58739726027,-0.030512453904350235,21,OVER MAX DAY
2020,6,2020-06-15,2020-06-29,2531,宝ホールディングス,946.0,1100,952.0,770.0000000000001,439.04767123287667,0,5020,ＪＸＴＧホールディングス,401.0,2600,379.7,770.0000000000001,1119.7238356164382,0,-65078.77150684934,-0.031239809671106636,14,OVER MAX DAY
2020,6,2020-06-03,2020-06-24,4324,電通,3090.0,300,2750.0,770.0000000000001,586.6767123287672,0,6473,ジェイテクト,928.0,1000,866.0,770.0000000000001,1494.9698630136988,0,36378.35342465754,0.01961097219658088,21,OVER MAX DAY
2020,6,2020-06-04,2020-06-25,2501,サッポロホールディングス,2269.0,500,2006.0,770.0000000000001,717.9986301369863,0,1925,大和ハウス工業,2800.0,400,2573.5,770.0000000000001,1804.2739726027398,0,36837.72739726027,0.016339643999671888,21,OVER MAX DAY
2020,6,2020-06-09,2020-06-29,3407,旭化成,949.9,1100,846.6,770.0000000000001,629.7967123287671,0,7762,シチズン時計,420.0,2500,350.0,770.0000000000001,1610.958904109589,0,-65150.7556164384,-0.031099845632199495,20,OVER MAX DAY
2020,6,2020-06-05,2020-06-26,6925,ウシオ電機,1504.0,700,1324.0,770.0000000000001,666.2926027397259,0,6501,日立製作所,3710.0,300,3414.0,770.0000000000001,1792.9972602739726,0,33200.7101369863,0.015329536493206345,21,OVER MAX DAY
2020,6,2020-06-10,2020-06-29,4204,積水化学工業,1563.0,700,1489.0,770.0000000000001,626.4846575342465,0,4917,マンダム,2150.0,500,1980.0,770.0000000000001,1566.849315068493,0,-36933.33397260274,-0.017027031475083096,19,OVER MAX DAY
