DATE,OPEN_8002,CLOSE_8002,OPEN_8750,CLOSE_8750,saya_divide,saya_divide_mean,saya_divide_std,saya_divide_sigma,deviation_rate(%),CORR_3M,COINT_3M,CORR_1Y,COINT_1Y
2019-12-18,834.2,825.0,1865.5,1864.0,0.44259656652360513,0.4450821879583911,0.015868995883485185,-0.15663381936929968,-0.56,0.7666882361439916,0.8778552925122796,0.7658423817295952,0.45769143767330295
2019-12-17,831.2,833.0,1882.0,1873.0,0.44474105712760276,0.4454140695344639,0.01607252079143718,-0.041873481801291794,-0.15,0.7553275035564896,0.8704149999106101,0.764668818568289,0.41625372150496864
2019-12-16,833.2,829.0,1871.0,1865.0,0.44450402144772116,0.4457210801585303,0.01627536756563564,-0.07477918430419142,-0.27,0.7420091301167335,0.8699615692133076,0.764336048661637,0.41787564104992847
2019-12-13,834.9,837.7,1860.5,1872.5,0.44736982643524703,0.44603411565511325,0.01647352344453593,0.08108227633456401,0.3,0.7305069951022368,0.8687483527097857,0.7638408040180327,0.40759828879646137
2019-12-12,824.0,814.9,1812.5,1808.5,0.45059441526126626,0.44635097637536,0.016722831585110055,0.25375121816598467,0.94,0.7285586237113988,0.7841333897016046,0.7648717798724425,0.4050002207244229
2019-12-11,827.2,823.4,1831.5,1824.0,0.4514254385964912,0.4467778129119875,0.01722665444840823,0.2697927039996537,1.03,0.7235841509149373,0.7556189976029453,0.7644627863299068,0.4907924966517465
2019-12-10,835.0,829.2,1830.0,1825.5,0.4542317173377157,0.4472094641727558,0.017735777921076737,0.39593713882799864,1.55,0.7202085727966783,0.7303392897024277,0.761728206329525,0.5405693304549156
2019-12-09,830.7,831.0,1839.0,1833.0,0.4533551554828151,0.44768330064091383,0.018380075397977126,0.3085871368365268,1.25,0.7162237192446226,0.7030439387973513,0.7601462940938629,0.5101065488559323
2019-12-06,826.6,824.9,1815.0,1802.0,0.45776914539400665,0.44819840985695747,0.019060571774401302,0.5021221635073326,2.09,0.7297343616393065,0.609601782773475,0.7608240910720092,0.3639477031660461
2019-12-05,819.2,826.1,1799.0,1797.5,0.4595827538247566,0.44856080265160625,0.01949257395386037,0.5654435991490768,2.4,0.745850756865436,0.6608104165489641,0.7611684751018192,0.38027373338713233
