YEAR,MONTH,open_date,close_date,sellCode,sellCodeName,sellOpenPrice,sellMount,sellClosePrice,sellTradeFee,sellInterestFee,sellOtherFee,buyCode,buyCodeName,buyOpenPrice,buyMount,buyClosePrice,buyTradeFee,buyInterestFee,buyOtherFee,totalReturn,totalReturnRate,open_days,result
2019,12,2019-11-21,2019-12-09,6995,東海理化電機製作所,2050.0,500,2176.0,770.0000000000001,556.0273972602739,92,6472,ＮＴＮ,322.0,3200,353.0,770.0000000000001,1422.798904109589,0,32589.17369863014,0.015855392477683243,18,OVER MAX DAY
2019,12,2019-11-22,2019-12-09,8601,大和証券グループ本社,533.8,2000,555.0,770.0000000000001,546.9621917808217,92,8308,りそなホールディングス,467.7,2300,484.6,770.0000000000001,1402.8437260273975,0,-7111.805917808227,-0.0033181415277343113,17,OVER MAX DAY
2019,12,2019-12-03,2019-12-19,3861,王子ホールディングス,616.0,1700,630.0,770.0000000000001,504.95123287671225,0,5703,日本軽金属ホールディングス,222.0,4700,234.0,770.0000000000001,1280.666301369863,0,29274.382465753424,0.014002861602292846,16,OVER MAX DAY
2019,12,2019-12-09,2019-12-25,5991,日本発條,1013.0,900,1023.0,770.0000000000001,439.6142465753424,0,7267,本田技研工業,3170.0,300,3125.0,770.0000000000001,1167.2547945205479,0,-25646.86904109589,-0.013768652515754492,16,OVER MAX DAY
2019,12,2019-12-10,2019-12-26,6471,日本精工,1067.0,1000,1031.0,770.0000000000001,514.4986301369863,0,6473,ジェイテクト,1360.0,800,1303.0,770.0000000000001,1335.4082191780822,0,-12989.906849315068,-0.006027799002002352,16,OVER MAX DAY
2019,12,2019-12-12,2019-12-30,1860,戸田建設,730.0,1400,733.0,770.0000000000001,554.4,0,5110,住友ゴム工業,1420.0,700,1340.0,770.0000000000001,1372.5369863013698,0,-63666.93698630137,-0.03158082191780822,18,OVER MAX DAY
2020,2,2020-01-17,2020-02-03,8572,アコム,513.0,2000,501.0,770.0000000000001,525.6493150684931,0,8804,東京建物,1711.0,600,1755.0,770.0000000000001,1338.798904109589,0,46995.55178082192,0.02289562105662181,17,OVER MAX DAY
2020,2,2020-01-16,2020-02-03,5333,日本碍子,1958.0,500,1827.0,770.0000000000001,531.0739726027398,0,9810,日鉄物産,5120.0,200,4900.0,770.0000000000001,1413.9616438356165,0,18014.964383561644,0.008993991204973363,18,OVER MAX DAY
2020,2,2020-01-15,2020-01-31,3105,日清紡ホールディングス,1037.0,1000,950.0,770.0000000000001,500.03287671232874,0,3116,トヨタ紡織,1711.0,600,1580.0,770.0000000000001,1260.0460273972603,0,5099.921095890411,0.002471370951681727,16,OVER MAX DAY
2020,2,2020-02-05,2020-02-21,9501,東京電力ホールディングス,454.0,2300,437.0,770.0000000000001,503.5046575342465,100,8273,イズミ,3505.0,300,3340.0,770.0000000000001,1290.6082191780822,300,-14134.112876712328,-0.0067443397798884995,16,OVER MAX DAY
2020,2,2020-02-05,2020-02-21,9201,日本航空,3112.0,300,2995.0,770.0000000000001,450.1742465753424,200,8242,エイチ・ツー・オー　リテイリング,995.0,900,930.0,770.0000000000001,1099.1342465753426,200,-26889.308493150686,-0.014700841120305444,16,OVER MAX DAY
2020,2,2020-02-06,2020-02-25,7240,ＮＯＫ,1600.0,700,1472.0,770.0000000000001,641.3150684931506,200,6472,ＮＴＮ,301.0,3700,276.0,770.0000000000001,1623.255890410959,200,-7104.57095890411,-0.0031806289828106324,19,OVER MAX DAY
2020,2,2020-02-07,2020-02-25,8306,三菱ＵＦＪフィナンシャル・グループ,579.9,1700,545.5,770.0000000000001,534.7790136986301,0,6995,東海理化電機製作所,1941.0,500,1711.0,770.0000000000001,1340.0876712328768,0,-59934.86668493154,-0.03063637867074141,18,OVER MAX DAY
2020,2,2020-02-10,2020-02-26,4183,三井化学,2580.0,400,2431,770.0000000000001,497.62191780821917,0,4208,宇部興産,2202.0,500,2061.0,770.0000000000001,1351.3643835616438,100,-14388.986301369863,-0.006745891374294357,16,OVER MAX DAY
2020,3,2020-02-14,2020-03-02,6457,グローリー,3190.0,300,2839,770.0000000000001,490.2986301369863,0,6925,ウシオ電機,1503.0,600,1341.0,770.0000000000001,1176.0460273972603,0,4893.655342465753,0.002632696009503848,17,OVER MAX DAY
2020,3,2020-02-17,2020-03-04,8316,三井住友フィナンシャルグループ,3832.0,200,3340,770.0000000000001,369.5517808219178,0,8385,伊予銀行,551.0,1400,480.0,770.0000000000001,946.8142465753425,0,-3856.3660273972605,-0.002507716235789609,16,OVER MAX DAY
